Element 1: (2, (16, 12), ['.', '.', 'G', '.'], [(8, 4), (16, 9), (16, 13)], [False, False, False, False], 98, False, [True, True, False, True], 1009, 'East', (17, 12))
Element 2: (2, (17, 12), ['', '%', 'G', '%'], [(9, 4), (16, 10), (17, 13)], [False, True, False, True], 96, False, [False, False, False, False], 1048, 'West', (16, 12))
Element 3: (2, (16, 12), ['.', 'G', '', ''], [(9, 5), (16, 11), (18, 13)], [False, False, False, False], 94, False, [True, False, False, False], 1077, 'North', (16, 13))
Element 4: (2, (16, 13), ['.', '', '%', 'G'], [(10, 5), (15, 11), (17, 13)], [False, False, True, False], 92, False, [True, False, False, False], 1096, 'West', (15, 13))
Element 5: (2, (15, 13), ['.', 'G', '%', ''], [(11, 5), (15, 12), (17, 12)], [False, False, True, False], 90, False, [True, False, False, False], 2115, 'West', (14, 13))
Element 6: (2, (14, 13), ['.', 'G', '%', ''], [(12, 5), (14, 12), (16, 12)], [False, False, True, False], 88, False, [True, False, False, False], 2144, 'West', (13, 13))
Element 7: (2, (13, 13), ['.', '.', '%', ''], [(13, 5), (14, 11), (16, 11)], [False, False, True, False], 86, False, [True, True, False, False], 2173, 'South', (13, 12))
Element 8: (2, (13, 12), ['%', '.', '', ''], [(14, 5), (14, 10), (16, 10)], [True, False, False, False], 84, False, [False, True, False, False], 2202, 'South', (13, 11))
Element 9: (2, (13, 11), ['.', '.', '', ''], [(15, 5), (14, 9), (15, 10)], [False, False, False, False], 82, False, [True, True, False, False], 2241, 'South', (13, 10))
Element 10: (2, (13, 10), ['.', '.', '', ''], [(15, 6), (14, 8), (15, 9)], [False, False, False, False], 80, False, [True, True, False, False], 2280, 'South', (13, 9))
Element 11: (2, (13, 9), ['.', '.', '', ''], [(16, 6), (14, 7), (15, 8)], [False, False, False, False], 78, False, [True, True, False, False], 2319, 'South', (13, 8))
Element 12: (2, (13, 8), ['.', '.', '', ''], [(17, 6), (14, 6), (16, 8)], [False, False, False, False], 76, False, [True, True, False, False], 2348, 'South', (13, 7))
Element 13: (2, (13, 7), ['.', '%', '', ''], [(18, 6), (15, 6), (17, 8)], [False, True, False, False], 74, False, [True, False, False, False], 2377, 'West', (12, 7))
