Element 1: (0, (11, 6), ['.', 'F', '.', '.'], [(4, 3), (7, 9), (15, 12)], [False, False, False, False], 98, False, [True, False, True, True], 0, 'South', (11, 5))
Element 15: (0, (16, 7), ['%', '', '.', ''], [(16, 3), (17, 13), (13, 10)], [True, False, False, False], 70, False, [False, False, True, False], 3476, 'North', (16, 8))
Element 16: (0, (16, 8), ['.', '', '', ''], [(16, 2), (18, 13), (13, 11)], [False, False, False, False], 68, False, [True, False, False, False], 4495, 'West', (15, 8))
Element 17: (0, (15, 8), ['.', '%', '', ''], [(16, 1), (17, 13), (13, 12)], [False, True, False, False], 66, False, [True, False, False, False], 4524, 'West', (14, 8))
Element 18: (0, (14, 8), ['.', '.', '', ''], [(17, 1), (16, 13), (13, 13)], [False, False, False, False], 64, False, [True, True, False, False], 4553, 'South', (14, 7))
Element 19: (0, (14, 7), ['.', '.', '', '%'], [(16, 1), (15, 13), (12, 13)], [False, False, False, True], 62, False, [True, True, False, False], 4572, 'South', (14, 6))
Element 20: (0, (14, 6), ['%', '', '', ''], [(15, 1), (15, 12), (11, 13)], [True, False, False, False], 60, False, [False, False, False, False], 4601, 'North', (14, 7))
Element 21: (0, (14, 7), ['.', '', '', '%'], [(14, 1), (15, 11), (10, 13)], [False, False, False, True], 58, False, [True, False, False, False], 4620, 'West', (13, 7))
Element 22: (0, (13, 7), ['.', '%', '.', ''], [(13, 1), (15, 10), (10, 12)], [False, True, False, False], 56, False, [True, False, True, False], 4649, 'North', (13, 8))
Element 23: (0, (13, 8), ['.', '', '', ''], [(12, 1), (14, 10), (10, 11)], [False, False, False, False], 54, False, [True, False, False, False], 4678, 'West', (12, 8))
Element 24: (0, (12, 8), ['%', '.', '', ''], [(11, 1), (14, 11), (11, 11)], [True, False, False, False], 52, False, [False, True, False, False], 4707, 'South', (12, 7))
Element 25: (0, (12, 7), ['.', '.', '', ''], [(10, 1), (14, 12), (12, 11)], [False, False, False, False], 50, False, [True, True, False, False], 4736, 'South', (12, 6))
Element 26: (0, (12, 6), ['', '', '', '%'], [(9, 1), (14, 13), (12, 10)], [False, False, False, True], 48, False, [False, False, False, False], 4765, 'North', (12, 7))
Element 27: (0, (12, 7), ['.', '', '', ''], [(8, 1), (13, 13), (11, 10)], [False, False, False, False], 46, False, [True, False, False, False], 4784, 'West', (11, 7))
Element 28: (0, (11, 7), ['%', '', '%', ''], [(8, 2), (13, 12), (10, 10)], [True, False, True, False], 44, False, [False, False, False, False], 4813, 'East', (12, 7))
Element 29: (0, (12, 7), ['', '', '', ''], [(7, 2), (13, 11), (9, 10)], [False, False, False, False], 42, False, [False, False, False, False], 4832, 'North', (12, 8))
Element 30: (0, (12, 8), ['%', '', '', ''], [(7, 1), (13, 10), (9, 11)], [True, False, False, False], 40, False, [False, False, False, False], 4851, 'North', (12, 9))
Element 31: (0, (12, 9), ['', '', 'G', ''], [(6, 1), (12, 10), (9, 12)], [False, False, False, False], 38, False, [False, False, False, False], 4870, 'East', (13, 9))
Element 32: (0, (13, 9), ['', '', '', ''], [(6, 2), (12, 11), (9, 13)], [False, False, False, False], 36, False, [False, False, False, False], 4889, 'East', (14, 9))
Element 33: (0, (14, 9), ['', '', '', ''], [(5, 2), (11, 11), (8, 13)], [False, False, False, False], 34, False, [False, False, False, False], 4908, 'East', (15, 9))
Element 34: (0, (15, 9), ['', '', '', ''], [(5, 1), (11, 10), (8, 12)], [False, False, False, False], 32, False, [False, False, False, False], 4927, 'East', (16, 9))
Element 35: (0, (16, 9), ['', '', '', '%'], [(5, 2), (10, 10), (8, 11)], [False, False, False, True], 30, False, [False, False, False, False], 4936, 'North', (16, 10))
Element 36: (0, (16, 10), ['', '', '', '%'], [(4, 2), (10, 11), (8, 10)], [False, False, False, True], 28, False, [False, False, False, False], 4955, 'North', (16, 11))
Element 37: (0, (16, 11), ['', '', '', '%'], [(3, 2), (10, 12), (7, 10)], [False, False, False, True], 26, False, [False, False, False, False], 4974, 'North', (16, 12))
Element 38: (0, (16, 12), ['', '', '', ''], [(3, 3), (10, 13), (7, 11)], [False, False, False, False], 24, False, [False, False, False, False], 4993, 'East', (17, 12))
Element 39: (0, (17, 12), ['', '%', '', '%'], [(3, 4), (11, 13), (7, 12)], [False, True, False, True], 22, False, [False, False, False, False], 5012, 'North', (17, 13))
Element 40: (0, (17, 13), ['', '', '%', ''], [(4, 4), (12, 13), (7, 13)], [False, False, True, False], 20, False, [False, False, False, False], 5031, 'East', (18, 13))
Element 41: (0, (18, 13), ['', '%', '%', '%'], [(5, 4), (11, 13), (6, 13)], [False, True, True, True], 18, False, [False, False, False, False], 5050, 'West', (17, 13))
Element 42: (0, (17, 13), ['', '', '%', ''], [(6, 4), (10, 13), (6, 12)], [False, False, True, False], 16, False, [False, False, False, False], 5069, 'West', (16, 13))
Element 43: (0, (16, 13), ['', '', '%', ''], [(7, 4), (9, 13), (6, 11)], [False, False, True, False], 14, False, [False, False, False, False], 5088, 'West', (15, 13))
Element 44: (0, (15, 13), ['', '', '%', ''], [(8, 4), (9, 12), (6, 10)], [False, False, True, False], 12, False, [False, False, False, False], 5107, 'South', (15, 12))
Element 45: (0, (15, 12), ['', '', '', ''], [(9, 4), (9, 11), (6, 9)], [False, False, False, False], 10, False, [False, False, False, False], 5126, 'South', (15, 11))
Element 46: (0, (15, 11), ['', '', '', ''], [(9, 5), (9, 10), (6, 8)], [False, False, False, False], 8, False, [False, False, False, False], 5145, 'South', (15, 10))
Element 47: (0, (15, 10), ['', '', '', ''], [(10, 5), (8, 10), (7, 8)], [False, False, False, False], 6, False, [False, False, False, False], 5164, 'West', (14, 10))
Element 48: (0, (14, 10), ['', '', '', ''], [(10, 6), (8, 11), (8, 8)], [False, False, False, False], 4, False, [False, False, False, False], 5183, 'North', (14, 11))
Element 49: (0, (14, 11), ['', '', '', ''], [(9, 6), (8, 12), (8, 9)], [False, False, False, False], 2, False, [False, False, False, False], 5192, 'North', (14, 12))
Element 50: (0, (14, 12), ['', '', '', ''], [(8, 6), (8, 13), (9, 9)], [False, False, False, False], 0, False, [False, False, False, False], 5201, 'Stop', (14, 12))
Element 51: #0#
