Element 1: (3, (17, 1), ['.', '%', '%', '%'], [(3, 4), (11, 5), (14, 9)], [False, True, True, True], 98, False, [True, False, False, False], 1019, 'West', (16, 1))
Element 2: (3, (16, 1), ['.', '%', 'F', ''], [(4, 4), (11, 6), (15, 9)], [False, True, False, False], 96, False, [True, False, False, False], 1058, 'North', (16, 2))
Element 3: (3, (16, 2), ['%', '', '.', '%'], [(5, 4), (12, 6), (16, 9)], [True, False, False, True], 94, False, [False, False, True, False], 3077, 'North', (16, 3))
Element 4: (3, (16, 3), ['.', '', '%', '.'], [(6, 4), (12, 7), (16, 10)], [False, False, True, False], 92, False, [True, False, False, True], 3116, 'East', (17, 3))
Element 5: (3, (17, 3), ['', '%', '%', '.'], [(7, 4), (13, 7), (16, 11)], [False, True, True, False], 90, False, [False, False, False, True], 3155, 'East', (18, 3))
Element 6: (3, (18, 3), ['', '%', '%', '%'], [(8, 4), (14, 7), (16, 12)], [False, True, True, True], 88, False, [False, False, False, False], 3194, 'West', (17, 3))
Element 7: (3, (17, 3), ['', '%', '%', ''], [(9, 4), (14, 8), (17, 12)], [False, True, True, False], 86, False, [False, False, False, False], 3223, 'West', (16, 3))
Element 8: (3, (16, 3), ['.', '', '%', ''], [(9, 5), (15, 8), (17, 13)], [False, False, True, False], 84, False, [True, False, False, False], 3252, 'West', (15, 3))
Element 9: (3, (15, 3), ['%', '%', '.', ''], [(10, 5), (16, 8), (18, 13)], [True, True, False, False], 82, False, [False, False, True, False], 3291, 'North', (15, 4))
Element 10: (3, (15, 4), ['.', '', '.', '%'], [(10, 6), (17, 8), (17, 13)], [False, False, False, True], 80, False, [True, False, True, False], 3320, 'North', (15, 5))
Element 11: (3, (15, 5), ['.', '', '.', '%'], [(9, 6), (18, 8), (16, 13)], [False, False, False, True], 78, False, [True, False, True, False], 3359, 'North', (15, 6))
Element 12: (3, (15, 6), ['.', '', '%', '.'], [(8, 6), (18, 7), (15, 13)], [False, False, True, False], 76, False, [True, False, False, True], 3398, 'East', (16, 6))
Element 13: (3, (16, 6), ['', '%', '.', '.'], [(8, 5), (18, 6), (15, 12)], [False, True, False, False], 74, False, [False, False, True, True], 3437, 'East', (17, 6))
Element 14: (3, (17, 6), ['', '%', '.', ''], [(7, 5), (18, 7), (15, 11)], [False, True, False, False], 72, False, [False, False, True, False], 3466, 'North', (17, 7))
Element 15: (3, (17, 7), ['.', '', '', ''], [(7, 6), (18, 6), (15, 10)], [False, False, False, False], 70, False, [True, False, False, False], 3495, 'West', (16, 7))
