Element 1: (3, (10, 5), ['.', '%', '.', 'F'], [(18, 6), (7, 11), (7, 13)], [False, True, False, False], 98, False, [True, False, True, False], 29, 'East', (11, 5))
Element 20: (3, (14, 8), ['.', '.', '', ''], [(13, 10), (9, 12), (16, 12)], [False, False, False, False], 60, False, [True, True, False, False], 2480, 'South', (14, 7))
Element 21: (3, (14, 7), ['.', '.', '', '%'], [(13, 9), (8, 12), (16, 11)], [False, False, False, True], 58, False, [True, True, False, False], 2509, 'South', (14, 6))
Element 22: (3, (14, 6), ['%', '', '', ''], [(13, 8), (7, 12), (16, 10)], [True, False, False, False], 56, False, [False, False, False, False], 2538, 'North', (14, 7))
Element 23: (3, (14, 7), ['G', '', '', '%'], [(13, 7), (6, 12), (16, 9)], [False, False, False, True], 54, False, [False, False, False, False], 2557, 'South', (14, 6))
Element 24: (3, (14, 6), ['%', '', '', ''], [(12, 7), (5, 12), (16, 8)], [True, False, False, False], 52, False, [False, False, False, False], 2576, 'North', (14, 7))
Element 25: (3, (14, 7), ['', '', '', '%'], [(12, 8), (5, 13), (17, 8)], [False, False, False, True], 50, False, [False, False, False, False], 2595, 'North', (14, 8))
Element 26: (3, (14, 8), ['', '', '', ''], [(12, 9), (4, 13), (18, 8)], [False, False, False, False], 48, False, [False, False, False, False], 2614, 'West', (13, 8))
Element 27: (3, (13, 8), ['', '', '', ''], [(12, 10), (4, 12), (18, 7)], [False, False, False, False], 46, False, [False, False, False, False], 2633, 'North', (13, 9))
Element 28: (3, (13, 9), ['', '', '', ''], [(11, 10), (4, 11), (18, 6)], [False, False, False, False], 44, False, [False, False, False, False], 2652, 'North', (13, 10))
Element 29: (3, (13, 10), ['', '', '', ''], [(11, 9), (5, 11), (17, 6)], [False, False, False, False], 42, False, [False, False, False, False], 2671, 'East', (14, 10))
Element 30: (3, (14, 10), ['', '', '', ''], [(10, 9), (5, 10), (17, 7)], [False, False, False, False], 40, False, [False, False, False, False], 2690, 'East', (15, 10))
Element 31: (3, (15, 10), ['', '', '', ''], [(10, 10), (6, 10), (16, 7)], [False, False, False, False], 38, False, [False, False, False, False], 2709, 'East', (16, 10))
Element 32: (3, (16, 10), ['', '', '', '%'], [(9, 10), (7, 10), (16, 6)], [False, False, False, True], 36, False, [False, False, False, False], 2728, 'North', (16, 11))
Element 33: (3, (16, 11), ['', '', '', '%'], [(9, 9), (8, 10), (15, 6)], [False, False, False, True], 34, False, [False, False, False, False], 2747, 'North', (16, 12))
Element 34: (3, (16, 12), ['', '', '', ''], [(8, 9), (9, 10), (15, 5)], [False, False, False, False], 32, False, [False, False, False, False], 3746, 'East', (17, 12))
Element 35: (3, (17, 12), ['', '%', '', '%'], [(8, 8), (10, 10), (15, 4)], [False, True, False, True], 30, False, [False, False, False, False], 3765, 'North', (17, 13))
Element 36: (3, (17, 13), ['', '', '%', ''], [(7, 8), (11, 10), (15, 3)], [False, False, True, False], 28, False, [False, False, False, False], 3784, 'East', (18, 13))
Element 37: (3, (18, 13), ['', '%', '%', '%'], [(7, 9), (12, 10), (16, 3)], [False, True, True, True], 26, False, [False, False, False, False], 3803, 'West', (17, 13))
Element 38: (3, (17, 13), ['', '', '%', ''], [(6, 9), (13, 10), (16, 2)], [False, False, True, False], 24, False, [False, False, False, False], 4812, 'West', (16, 13))
Element 39: (3, (16, 13), ['', '', '%', ''], [(6, 8), (14, 10), (16, 1)], [False, False, True, False], 22, False, [False, False, False, False], 4831, 'West', (15, 13))
Element 40: (3, (15, 13), ['', '', '%', ''], [(5, 8), (15, 10), (17, 1)], [False, False, True, False], 20, False, [False, False, False, False], 4850, 'South', (15, 12))
Element 41: (3, (15, 12), ['', '', '', ''], [(5, 9), (16, 10), (16, 1)], [False, False, False, False], 18, False, [False, False, False, False], 4859, 'South', (15, 11))
Element 42: (3, (15, 11), ['', '', '', 'G'], [(4, 9), (16, 11), (15, 1)], [False, False, False, False], 16, False, [False, False, False, False], 4878, 'West', (14, 11))
Element 43: (3, (14, 11), ['', '', '', ''], [(4, 10), (16, 12), (14, 1)], [False, False, False, False], 14, False, [False, False, False, False], 4897, 'North', (14, 12))
Element 44: (3, (14, 12), ['', '', '', ''], [(3, 10), (17, 12), (13, 1)], [False, False, False, False], 12, False, [False, False, False, False], 4916, 'North', (14, 13))
Element 45: (3, (14, 13), ['', '', '%', ''], [(3, 11), (17, 13), (12, 1)], [False, False, True, False], 10, False, [False, False, False, False], 4935, 'West', (13, 13))
Element 46: (3, (13, 13), ['', '', '%', ''], [(3, 12), (18, 13), (11, 1)], [False, False, True, False], 8, False, [False, False, False, False], 4954, 'South', (13, 12))
Element 47: (3, (13, 12), ['%', '', '', ''], [(3, 13), (17, 13), (10, 1)], [True, False, False, False], 6, False, [False, False, False, False], 4973, 'South', (13, 11))
Element 48: (3, (13, 11), ['', '', '', ''], [(2, 13), (16, 13), (9, 1)], [False, False, False, False], 4, False, [False, False, False, False], 4992, 'West', (12, 11))
Element 49: (3, (12, 11), ['', '', '%', ''], [(2, 12), (15, 13), (8, 1)], [False, False, True, False], 2, False, [False, False, False, False], 5011, 'South', (12, 10))
Element 50: (3, (12, 10), ['', '', '', ''], [(2, 12), (15, 13), (8, 1)], [False, False, False, False], 0, False, [False, False, False, False], 5010, 'Stop', (12, 10))
Element 51: #0#
