Element 1: (2, (10, 3), ['.', '%', '%', '.'], [(7, 4), (10, 13), (18, 7)], [False, True, True, False], 98, False, [True, False, False, True], 19, 'East', (11, 3))
Element 2: (2, (11, 3), ['', '%', '.', '.'], [(8, 4), (11, 13), (18, 8)], [False, True, False, False], 96, False, [False, False, True, True], 58, 'East', (12, 3))
Element 3: (2, (12, 3), ['', '%', '.', '.'], [(9, 4), (12, 13), (17, 8)], [False, True, False, False], 94, False, [False, False, True, True], 97, 'East', (13, 3))
Element 4: (2, (13, 3), ['', '%', '.', '%'], [(9, 5), (13, 13), (17, 7)], [False, True, False, True], 92, False, [False, False, True, False], 136, 'North', (13, 4))
Element 5: (2, (13, 4), ['.', '', '.', '.'], [(10, 5), (14, 13), (17, 6)], [False, False, False, False], 90, False, [True, False, True, True], 175, 'East', (14, 4))
Element 6: (2, (14, 4), ['', '%', '.', '.'], [(11, 5), (15, 13), (18, 6)], [False, True, False, False], 88, False, [False, False, True, True], 1204, 'East', (15, 4))
Element 7: (2, (15, 4), ['', '.', '.', '%'], [(12, 5), (16, 13), (17, 6)], [False, False, False, True], 86, False, [False, True, True, False], 1233, 'North', (15, 5))
Element 8: (2, (15, 5), ['.', '', '.', '%'], [(13, 5), (17, 13), (16, 6)], [False, False, False, True], 84, False, [True, False, True, False], 1272, 'North', (15, 6))
Element 9: (2, (15, 6), ['.', '', '%', ''], [(14, 5), (18, 13), (16, 7)], [False, False, True, False], 82, False, [True, False, False, False], 1311, 'West', (14, 6))
Element 10: (2, (14, 6), ['%', '', '.', ''], [(15, 5), (17, 13), (16, 8)], [True, False, False, False], 80, False, [False, False, True, False], 1330, 'North', (14, 7))
Element 11: (2, (14, 7), ['.', '', '.', '%'], [(15, 6), (17, 12), (16, 9)], [False, False, False, True], 78, False, [True, False, True, False], 2349, 'North', (14, 8))
Element 12: (2, (14, 8), ['.', '', '.', '.'], [(16, 6), (16, 12), (16, 10)], [False, False, False, False], 76, False, [True, False, True, True], 2378, 'East', (15, 8))
Element 13: (2, (15, 8), ['', '%', '.', ''], [(17, 6), (15, 12), (16, 11)], [False, True, False, False], 74, False, [False, False, True, False], 2407, 'North', (15, 9))
