Element 1: (0, (16, 8), ['.', '.', 'F', '.'], [(8, 5), (13, 1), (14, 1)], [False, False, False, False], 98, False, [True, True, False, True], 0, 'North', (16, 9))
Element 2: (0, (16, 9), ['.', '', '.', '%'], [(9, 5), (12, 1), (15, 1)], [False, False, False, True], 96, False, [True, False, True, False], 1029, 'North', (16, 10))
Element 3: (0, (16, 10), ['.', '', '.', '%'], [(10, 5), (11, 1), (16, 1)], [False, False, False, True], 94, False, [True, False, True, False], 1068, 'North', (16, 11))
Element 4: (0, (16, 11), ['.', '', '.', '%'], [(11, 5), (10, 1), (16, 2)], [False, False, False, True], 92, False, [True, False, True, False], 3087, 'North', (16, 12))
Element 5: (0, (16, 12), ['.', '', '.', '.'], [(12, 5), (9, 1), (16, 3)], [False, False, False, False], 90, False, [True, False, True, True], 3126, 'East', (17, 12))
Element 6: (0, (17, 12), ['', '%', '.', '%'], [(13, 5), (8, 1), (17, 3)], [False, True, False, True], 88, False, [False, False, True, False], 3165, 'North', (17, 13))
Element 7: (0, (17, 13), ['.', '', '%', '.'], [(14, 5), (8, 2), (18, 3)], [False, False, True, False], 86, False, [True, False, False, True], 3204, 'East', (18, 13))
Element 8: (0, (18, 13), ['', '%', '%', '%'], [(15, 5), (8, 3), (17, 3)], [False, True, True, True], 84, False, [False, False, False, False], 3233, 'West', (17, 13))
Element 9: (0, (17, 13), ['.', '', '%', ''], [(15, 6), (9, 3), (16, 3)], [False, False, True, False], 82, False, [True, False, False, False], 3252, 'West', (16, 13))
Element 10: (0, (16, 13), ['.', '', '%', ''], [(16, 6), (10, 3), (15, 3)], [False, False, True, False], 80, False, [True, False, False, False], 3291, 'West', (15, 13))
Element 11: (0, (15, 13), ['.', '.', '%', ''], [(17, 6), (11, 3), (15, 4)], [False, False, True, False], 78, False, [True, True, False, False], 3330, 'South', (15, 12))
Element 12: (0, (15, 12), ['.', '.', '', ''], [(18, 6), (12, 3), (14, 4)], [False, False, False, False], 76, False, [True, True, False, False], 3369, 'South', (15, 11))
Element 13: (0, (15, 11), ['.', '.', '', ''], [(18, 7), (13, 3), (13, 4)], [False, False, False, False], 74, False, [True, True, False, False], 3408, 'South', (15, 10))
Element 14: (0, (15, 10), ['.', '.', '', ''], [(18, 8), (12, 3), (12, 4)], [False, False, False, False], 72, False, [True, True, False, False], 3437, 'South', (15, 9))
Element 15: (0, (15, 9), ['.', '.', '', ''], [(17, 8), (11, 3), (11, 4)], [False, False, False, False], 70, False, [True, True, False, False], 3466, 'South', (15, 8))
Element 16: (0, (15, 8), ['.', '%', '', ''], [(17, 7), (12, 3), (11, 5)], [False, True, False, False], 68, False, [True, False, False, False], 3485, 'West', (14, 8))
Element 17: (0, (14, 8), ['.', '.', '.', ''], [(16, 7), (11, 3), (11, 6)], [False, False, False, False], 66, False, [True, True, True, False], 3514, 'North', (14, 9))
Element 18: (0, (14, 9), ['.', '', '.', ''], [(16, 8), (11, 4), (12, 6)], [False, False, False, False], 64, False, [True, False, True, False], 3533, 'North', (14, 10))
Element 19: (0, (14, 10), ['.', '', '.', ''], [(16, 9), (12, 4), (12, 7)], [False, False, False, False], 62, False, [True, False, True, False], 3552, 'North', (14, 11))
Element 20: (0, (14, 11), ['.', '', '.', ''], [(16, 10), (13, 4), (13, 7)], [False, False, False, False], 60, False, [True, False, True, False], 3571, 'North', (14, 12))
Element 21: (0, (14, 12), ['.', '', '.', ''], [(16, 11), (14, 4), (14, 7)], [False, False, False, False], 58, False, [True, False, True, False], 3590, 'North', (14, 13))
Element 22: (0, (14, 13), ['.', '', '%', ''], [(16, 12), (15, 4), (14, 6)], [False, False, True, False], 56, False, [True, False, False, False], 3609, 'West', (13, 13))
Element 23: (0, (13, 13), ['.', '.', '%', ''], [(17, 12), (15, 5), (15, 6)], [False, False, True, False], 54, False, [True, True, False, False], 3618, 'South', (13, 12))
Element 24: (0, (13, 12), ['%', '.', '', ''], [(17, 13), (14, 5), (16, 6)], [True, False, False, False], 52, False, [False, True, False, False], 3627, 'South', (13, 11))
Element 25: (0, (13, 11), ['.', '.', '', ''], [(18, 13), (14, 6), (17, 6)], [False, False, False, False], 50, False, [True, True, False, False], 3636, 'South', (13, 10))
