Element 1: (0, (8, 10), ['.', 'F', '.', '.'], [(3, 13), (6, 4), (9, 9)], [False, False, False, False], 98, False, [True, False, True, True], 0, 'South', (8, 9))
Element 2: (0, (8, 9), ['.', '.', '', ''], [(4, 13), (7, 4), (10, 9)], [False, False, False, False], 96, False, [True, True, False, False], 1029, 'South', (8, 8))
Element 3: (0, (8, 8), ['.', '%', '', '%'], [(5, 13), (8, 4), (11, 9)], [False, True, False, True], 94, False, [True, False, False, False], 1068, 'West', (7, 8))
Element 4: (0, (7, 8), ['.', '%', '.', ''], [(6, 13), (9, 4), (12, 9)], [False, True, False, False], 92, False, [True, False, True, False], 1107, 'North', (7, 9))
Element 5: (0, (7, 9), ['.', '', '.', ''], [(7, 13), (9, 5), (13, 9)], [False, False, False, False], 90, False, [True, False, True, False], 1146, 'North', (7, 10))
Element 6: (0, (7, 10), ['.', '', '.', ''], [(8, 13), (10, 5), (14, 9)], [False, False, False, False], 88, False, [True, False, True, False], 1185, 'North', (7, 11))
Element 7: (0, (7, 11), ['.', '', '.', '.'], [(9, 13), (11, 5), (15, 9)], [False, False, False, False], 86, False, [True, False, True, True], 2214, 'East', (8, 11))
Element 8: (0, (8, 11), ['', '', '.', '.'], [(10, 13), (12, 5), (16, 9)], [False, False, False, False], 84, False, [False, False, True, True], 3243, 'East', (9, 11))
Element 9: (0, (9, 11), ['', '.', '.', '.'], [(11, 13), (13, 5), (16, 10)], [False, False, False, False], 82, False, [False, True, True, True], 3282, 'East', (10, 11))
Element 10: (0, (10, 11), ['', '.', '.', '.'], [(12, 13), (14, 5), (16, 11)], [False, False, False, False], 80, False, [False, True, True, True], 3321, 'East', (11, 11))
Element 11: (0, (11, 11), ['', '.', '%', '.'], [(13, 13), (15, 5), (16, 12)], [False, False, True, False], 78, False, [False, True, False, True], 3360, 'East', (12, 11))
Element 12: (0, (12, 11), ['', '.', '%', '.'], [(14, 13), (15, 6), (17, 12)], [False, False, True, False], 76, False, [False, True, False, True], 3399, 'East', (13, 11))
Element 13: (0, (13, 11), ['', '.', '.', '.'], [(15, 13), (16, 6), (17, 13)], [False, False, False, False], 74, False, [False, True, True, True], 3438, 'East', (14, 11))
Element 14: (0, (14, 11), ['', '.', '.', '.'], [(16, 13), (17, 6), (18, 13)], [False, False, False, False], 72, False, [False, True, True, True], 3477, 'East', (15, 11))
Element 15: (0, (15, 11), ['', '.', '.', ''], [(17, 13), (18, 6), (18, 13)], [False, False, False, False], 70, False, [False, True, True, False], 3496, 'North', (15, 12))
Element 16: (0, (15, 12), ['.', '', '', ''], [(17, 12), (18, 7), (17, 13)], [False, False, False, False], 68, False, [True, False, False, False], 3515, 'West', (14, 12))
Element 17: (0, (14, 12), ['.', '', '', ''], [(16, 12), (18, 8), (16, 13)], [False, False, False, False], 66, False, [True, False, False, False], 3534, 'West', (13, 12))
Element 18: (0, (13, 12), ['%', '', '', ''], [(16, 11), (17, 8), (15, 13)], [True, False, False, False], 64, False, [False, False, False, False], 3553, 'North', (13, 13))
