Element 1: (2, (7, 5), ['.', '.', 'G', '.'], [(10, 1), (6, 3), (7, 6)], [False, False, False, False], 98, False, [True, True, False, True], 19, 'East', (8, 5))
Element 2: (2, (8, 5), ['', '.', 'G', '.'], [(11, 1), (7, 3), (8, 6)], [False, False, False, False], 96, False, [False, True, False, True], 58, 'East', (9, 5))
Element 3: (2, (9, 5), ['', '.', 'G', '.'], [(12, 1), (8, 3), (9, 6)], [False, False, False, False], 94, False, [False, True, False, True], 97, 'East', (10, 5))
Element 4: (2, (10, 5), ['', '%', 'G', 'F'], [(13, 1), (9, 3), (10, 6)], [False, True, False, False], 92, False, [False, False, False, False], 136, 'East', (11, 5))
Element 5: (2, (11, 5), ['', '.', 'G', '.'], [(14, 1), (10, 3), (11, 6)], [False, False, False, False], 90, False, [False, True, False, True], 1165, 'East', (12, 5))
Element 6: (2, (12, 5), ['', '.', 'G', '.'], [(15, 1), (11, 3), (12, 6)], [False, False, False, False], 88, False, [False, True, False, True], 1204, 'East', (13, 5))
Element 7: (2, (13, 5), ['', '.', '%', '.'], [(16, 1), (12, 3), (12, 7)], [False, False, True, False], 86, False, [False, True, False, True], 1243, 'East', (14, 5))
Element 8: (2, (14, 5), ['', '.', '.', '.'], [(16, 2), (13, 3), (13, 7)], [False, False, False, False], 84, False, [False, True, True, True], 2272, 'East', (15, 5))
Element 9: (2, (15, 5), ['', '.', '.', '%'], [(16, 3), (13, 4), (14, 7)], [False, False, False, True], 82, False, [False, True, True, False], 2311, 'North', (15, 6))
Element 10: (2, (15, 6), ['.', '', '%', '.'], [(17, 3), (14, 4), (14, 8)], [False, False, True, False], 80, False, [True, False, False, True], 2350, 'East', (16, 6))
Element 11: (2, (16, 6), ['', '%', '.', '.'], [(18, 3), (15, 4), (15, 8)], [False, True, False, False], 78, False, [False, False, True, True], 2389, 'East', (17, 6))
Element 12: (2, (17, 6), ['', '%', '.', '.'], [(17, 3), (15, 3), (16, 8)], [False, True, False, False], 76, False, [False, False, True, True], 2418, 'East', (18, 6))
Element 13: (2, (18, 6), ['', '%', '.', '%'], [(16, 3), (15, 4), (16, 9)], [False, True, False, True], 74, False, [False, False, True, False], 3427, 'North', (18, 7))
Element 14: (2, (18, 7), ['.', '', '.', '%'], [(15, 3), (15, 5), (16, 10)], [False, False, False, True], 72, False, [True, False, True, False], 3446, 'North', (18, 8))
