Element 1: (1, (8, 3), ['.', '.', 'G', '.'], [(8, 4), (14, 4), (14, 12)], [False, False, False, False], 98, False, [True, True, False, True], 9, 'East', (9, 3))
Element 2: (1, (9, 3), ['', '%', 'G', '.'], [(9, 4), (15, 4), (15, 12)], [False, True, False, False], 96, False, [False, False, False, True], 48, 'East', (10, 3))
Element 3: (1, (10, 3), ['', '%', '%', '.'], [(9, 5), (15, 5), (16, 12)], [False, True, True, False], 94, False, [False, False, False, True], 87, 'East', (11, 3))
Element 4: (1, (11, 3), ['', '%', '.', '.'], [(10, 5), (15, 6), (17, 12)], [False, True, False, False], 92, False, [False, False, True, True], 126, 'East', (12, 3))
Element 5: (1, (12, 3), ['', '%', '.', '.'], [(11, 5), (16, 6), (17, 13)], [False, True, False, False], 90, False, [False, False, True, True], 1155, 'East', (13, 3))
Element 6: (1, (13, 3), ['', '%', '.', '%'], [(12, 5), (17, 6), (18, 13)], [False, True, False, True], 88, False, [False, False, True, False], 1194, 'North', (13, 4))
Element 7: (1, (13, 4), ['.', '', 'G', ''], [(13, 5), (18, 6), (17, 13)], [False, False, False, False], 86, False, [True, False, False, False], 1223, 'West', (12, 4))
Element 8: (1, (12, 4), ['.', '', '', ''], [(14, 5), (18, 7), (16, 13)], [False, False, False, False], 84, False, [True, False, False, False], 1262, 'West', (11, 4))
Element 9: (1, (11, 4), ['%', '', '', ''], [(14, 6), (18, 8), (15, 13)], [True, False, False, False], 82, False, [False, False, False, False], 1301, 'North', (11, 5))
Element 10: (1, (11, 5), ['', '', '.', ''], [(14, 7), (17, 8), (14, 13)], [False, False, False, False], 80, False, [False, False, True, False], 1330, 'North', (11, 6))
Element 11: (1, (11, 6), ['.', '', '.', '.'], [(14, 8), (17, 7), (13, 13)], [False, False, False, False], 78, False, [True, False, True, True], 1369, 'East', (12, 6))
Element 12: (1, (12, 6), ['', '', '.', '%'], [(15, 8), (16, 7), (13, 12)], [False, False, False, True], 76, False, [False, False, True, False], 1408, 'North', (12, 7))
Element 13: (1, (12, 7), ['.', '', '.', '.'], [(15, 9), (16, 8), (13, 11)], [False, False, False, False], 74, False, [True, False, True, True], 1447, 'East', (13, 7))
Element 14: (1, (13, 7), ['', '%', '.', ''], [(15, 10), (16, 9), (14, 11)], [False, True, False, False], 72, False, [False, False, True, False], 2476, 'North', (13, 8))
