Element 1: (3, (11, 4), ['%', '.', 'F', '.'], [(5, 10), (9, 13), (11, 13)], [True, False, False, False], 98, False, [False, True, False, True], 29, 'North', (11, 5))
Element 13: (3, (17, 8), ['.', '.', '%', ''], [(16, 9), (14, 12), (16, 12)], [False, False, True, False], 74, False, [True, True, False, False], 3427, 'South', (17, 7))
Element 14: (3, (17, 7), ['.', '', '', ''], [(16, 10), (13, 12), (16, 11)], [False, False, False, False], 72, False, [True, False, False, False], 3456, 'West', (16, 7))
Element 15: (3, (16, 7), ['%', '', '.', ''], [(15, 10), (13, 13), (16, 10)], [True, False, False, False], 70, False, [False, False, True, False], 3475, 'North', (16, 8))
Element 16: (3, (16, 8), ['.', '', 'G', ''], [(14, 10), (14, 13), (16, 9)], [False, False, False, False], 68, False, [True, False, False, False], 3494, 'West', (15, 8))
Element 17: (3, (15, 8), ['.', '%', '', 'G'], [(13, 10), (15, 13), (16, 8)], [False, True, False, False], 66, False, [True, False, False, False], 3513, 'West', (14, 8))
Element 18: (3, (14, 8), ['.', '.', '', ''], [(12, 10), (16, 13), (17, 8)], [False, False, False, False], 64, False, [True, True, False, False], 3532, 'South', (14, 7))
Element 19: (3, (14, 7), ['.', '.', '', '%'], [(11, 10), (17, 13), (18, 8)], [False, False, False, True], 62, False, [True, True, False, False], 3551, 'South', (14, 6))
Element 20: (3, (14, 6), ['%', '', '', ''], [(10, 10), (18, 13), (18, 7)], [True, False, False, False], 60, False, [False, False, False, False], 3570, 'North', (14, 7))
Element 21: (3, (14, 7), ['.', '', '', '%'], [(9, 10), (17, 13), (18, 6)], [False, False, False, True], 58, False, [True, False, False, False], 3579, 'West', (13, 7))
Element 22: (3, (13, 7), ['.', '%', '.', ''], [(9, 11), (17, 12), (17, 6)], [False, True, False, False], 56, False, [True, False, True, False], 3598, 'North', (13, 8))
Element 23: (3, (13, 8), ['.', '', '', ''], [(8, 11), (17, 13), (17, 7)], [False, False, False, False], 54, False, [True, False, False, False], 3617, 'West', (12, 8))
Element 24: (3, (12, 8), ['%', '.', '', ''], [(8, 12), (16, 13), (16, 7)], [True, False, False, False], 52, False, [False, True, False, False], 3636, 'South', (12, 7))
Element 25: (3, (12, 7), ['.', '.', '', ''], [(7, 12), (15, 13), (16, 6)], [False, False, False, False], 50, False, [True, True, False, False], 3655, 'South', (12, 6))
Element 26: (3, (12, 6), ['.', '', '', '%'], [(7, 13), (14, 13), (15, 6)], [False, False, False, True], 48, False, [True, False, False, False], 3674, 'West', (11, 6))
Element 27: (3, (11, 6), ['.', '', '.', ''], [(6, 13), (13, 13), (15, 5)], [False, False, False, False], 46, False, [True, False, True, False], 3693, 'North', (11, 7))
Element 28: (3, (11, 7), ['%', '', '%', ''], [(6, 12), (12, 13), (15, 4)], [True, False, True, False], 44, False, [False, False, False, False], 3722, 'South', (11, 6))
Element 29: (3, (11, 6), ['.', '', '', ''], [(6, 11), (11, 13), (15, 3)], [False, False, False, False], 42, False, [True, False, False, False], 3741, 'West', (10, 6))
Element 30: (3, (10, 6), ['.', '.', '%', ''], [(7, 11), (10, 13), (16, 3)], [False, False, True, False], 40, False, [True, True, False, False], 3770, 'South', (10, 5))
Element 31: (3, (10, 5), ['.', '%', '', ''], [(6, 11), (11, 13), (16, 2)], [False, True, False, False], 38, False, [True, False, False, False], 4779, 'West', (9, 5))
Element 32: (3, (9, 5), ['.', '.', '.', ''], [(5, 11), (12, 13), (16, 1)], [False, False, False, False], 36, False, [True, True, True, False], 4808, 'North', (9, 6))
Element 33: (3, (9, 6), ['.', '', '%', ''], [(5, 12), (13, 13), (17, 1)], [False, False, True, False], 34, False, [True, False, False, False], 4837, 'West', (8, 6))
Element 34: (3, (8, 6), ['.', '.', '%', ''], [(5, 13), (13, 12), (16, 1)], [False, False, True, False], 32, False, [True, True, False, False], 4856, 'South', (8, 5))
Element 35: (3, (8, 5), ['.', '.', '', ''], [(4, 13), (14, 12), (15, 1)], [False, False, False, False], 30, False, [True, True, False, False], 4885, 'South', (8, 4))
Element 36: (3, (8, 4), ['.', '.', '', '.'], [(4, 12), (14, 13), (14, 1)], [False, False, False, False], 28, False, [True, True, False, True], 4914, 'East', (9, 4))
Element 37: (3, (9, 4), ['', '.', '', '%'], [(4, 11), (14, 12), (13, 1)], [False, False, False, True], 26, False, [False, True, False, False], 4943, 'South', (9, 3))
Element 38: (3, (9, 3), ['.', '%', '', '.'], [(3, 11), (15, 12), (12, 1)], [False, True, False, False], 24, False, [True, False, False, True], 4972, 'East', (10, 3))
Element 39: (3, (10, 3), ['', '%', '%', '.'], [(3, 12), (15, 13), (11, 1)], [False, True, True, False], 22, False, [False, False, False, True], 5001, 'East', (11, 3))
Element 40: (3, (11, 3), ['', '%', '', '.'], [(3, 13), (15, 12), (10, 1)], [False, True, False, False], 20, False, [False, False, False, True], 5030, 'East', (12, 3))
Element 41: (3, (12, 3), ['', '%', '.', '.'], [(2, 13), (16, 12), (9, 1)], [False, True, False, False], 18, False, [False, False, True, True], 5059, 'East', (13, 3))
Element 42: (3, (13, 3), ['', '%', '.', '%'], [(2, 12), (17, 12), (8, 1)], [False, True, False, True], 16, False, [False, False, True, False], 5088, 'North', (13, 4))
Element 43: (3, (13, 4), ['.', '', '', '.'], [(1, 12), (16, 12), (8, 2)], [False, False, False, False], 14, False, [True, False, False, True], 5117, 'East', (14, 4))
Element 44: (3, (14, 4), ['', '%', '', ''], [(1, 13), (16, 13), (8, 3)], [False, True, False, False], 12, False, [False, False, False, False], 5146, 'East', (15, 4))
Element 45: (3, (15, 4), ['', '', '', '%'], [(1, 12), (16, 12), (7, 3)], [False, False, False, True], 10, False, [False, False, False, False], 5155, 'South', (15, 3))
Element 46: (3, (15, 3), ['%', '%', '', ''], [(2, 12), (16, 11), (7, 4)], [True, True, False, False], 8, False, [False, False, False, False], 5164, 'East', (16, 3))
Element 47: (3, (16, 3), ['', '', '%', '.'], [(2, 13), (16, 10), (7, 5)], [False, False, True, False], 6, False, [False, False, False, True], 5173, 'East', (17, 3))
Element 48: (3, (17, 3), ['', '%', '%', '.'], [(1, 13), (16, 9), (7, 6)], [False, True, True, False], 4, False, [False, False, False, True], 5192, 'East', (18, 3))
Element 49: (3, (18, 3), ['', '%', '%', '%'], [(2, 13), (16, 8), (6, 6)], [False, True, True, True], 2, False, [False, False, False, False], 5211, 'West', (17, 3))
Element 50: (3, (17, 3), ['', '%', '%', ''], [(2, 13), (16, 8), (6, 6)], [False, True, True, False], 0, False, [False, False, False, False], 5210, 'Stop', (17, 3))
Element 51: #0#
