Element 1: (3, (16, 3), ['.', 'F', '%', '.'], [(11, 9), (8, 3), (14, 13)], [False, False, True, False], 98, False, [True, False, False, True], 29, 'South', (16, 2))
Element 18: (3, (6, 2), ['.', '', '.', ''], [(10, 11), (17, 7), (14, 10)], [False, False, False, False], 64, False, [True, False, True, False], 2602, 'North', (6, 3))
Element 19: (3, (6, 3), ['.', '', '.', ''], [(10, 12), (16, 7), (15, 10)], [False, False, False, False], 62, False, [True, False, True, False], 2631, 'North', (6, 4))
Element 20: (3, (6, 4), ['.', '', '.', '.'], [(10, 13), (16, 8), (16, 10)], [False, False, False, False], 60, False, [True, False, True, True], 2660, 'East', (7, 4))
Element 21: (3, (7, 4), ['', '', '.', '.'], [(11, 13), (15, 8), (16, 11)], [False, False, False, False], 58, False, [False, False, True, True], 2689, 'East', (8, 4))
Element 22: (3, (8, 4), ['', '', '.', '.'], [(12, 13), (14, 8), (15, 11)], [False, False, False, False], 56, False, [False, False, True, True], 2718, 'East', (9, 4))
Element 23: (3, (9, 4), ['', '', '.', '%'], [(13, 13), (14, 7), (16, 11)], [False, False, False, True], 54, False, [False, False, True, False], 2737, 'North', (9, 5))
Element 24: (3, (9, 5), ['.', '', '.', '.'], [(14, 13), (14, 6), (16, 10)], [False, False, False, False], 52, False, [True, False, True, True], 2756, 'East', (10, 5))
Element 25: (3, (10, 5), ['', '%', '.', 'F'], [(15, 13), (14, 5), (16, 9)], [False, True, False, False], 50, False, [False, False, True, False], 2775, 'East', (11, 5))
Element 26: (3, (11, 5), ['', '.', '.', '.'], [(16, 13), (13, 5), (16, 8)], [False, False, False, False], 48, False, [False, True, True, True], 3784, 'East', (12, 5))
Element 27: (3, (12, 5), ['', '.', '.', ''], [(17, 13), (14, 5), (17, 8)], [False, False, False, False], 46, False, [False, True, True, False], 3793, 'North', (12, 6))
Element 28: (3, (12, 6), ['.', '', '.', '%'], [(18, 13), (14, 6), (18, 8)], [False, False, False, True], 44, False, [True, False, True, False], 3802, 'North', (12, 7))
Element 29: (3, (12, 7), ['.', '', '.', '.'], [(17, 13), (14, 7), (18, 7)], [False, False, False, False], 42, False, [True, False, True, True], 3811, 'East', (13, 7))
Element 30: (3, (13, 7), ['', '%', '.', ''], [(17, 12), (14, 6), (18, 6)], [False, True, False, False], 40, False, [False, False, True, False], 3820, 'North', (13, 8))
Element 31: (3, (13, 8), ['.', '', '', ''], [(16, 12), (14, 7), (17, 6)], [False, False, False, False], 38, False, [True, False, False, False], 3829, 'West', (12, 8))
Element 32: (3, (12, 8), ['%', '', '', ''], [(15, 12), (14, 8), (17, 7)], [True, False, False, False], 36, False, [False, False, False, False], 3838, 'North', (12, 9))
Element 33: (3, (12, 9), ['', '', '', ''], [(14, 12), (13, 8), (16, 7)], [False, False, False, False], 34, False, [False, False, False, False], 3837, 'East', (13, 9))
Element 34: (3, (13, 9), ['', '', '', ''], [(14, 11), (13, 7), (16, 6)], [False, False, False, False], 32, False, [False, False, False, False], 3836, 'East', (14, 9))
Element 35: (3, (14, 9), ['', '', '', ''], [(13, 11), (12, 7), (15, 6)], [False, False, False, False], 30, False, [False, False, False, False], 3835, 'East', (15, 9))
Element 36: (3, (15, 9), ['', '', '', ''], [(13, 12), (11, 7), (15, 5)], [False, False, False, False], 28, False, [False, False, False, False], 3844, 'East', (16, 9))
Element 37: (3, (16, 9), ['', '', '', '%'], [(13, 11), (11, 6), (15, 4)], [False, False, False, True], 26, False, [False, False, False, False], 3853, 'North', (16, 10))
Element 38: (3, (16, 10), ['', '', '', '%'], [(14, 11), (10, 6), (15, 3)], [False, False, False, True], 24, False, [False, False, False, False], 3872, 'North', (16, 11))
Element 39: (3, (16, 11), ['', '', '', '%'], [(14, 12), (9, 6), (16, 3)], [False, False, False, True], 22, False, [False, False, False, False], 3881, 'North', (16, 12))
Element 40: (3, (16, 12), ['', '', '', ''], [(13, 12), (8, 6), (17, 3)], [False, False, False, False], 20, False, [False, False, False, False], 3900, 'East', (17, 12))
Element 41: (3, (17, 12), ['', '%', '', '%'], [(14, 12), (8, 5), (18, 3)], [False, True, False, True], 18, False, [False, False, False, False], 3919, 'North', (17, 13))
Element 42: (3, (17, 13), ['', '', '%', ''], [(15, 12), (7, 5), (17, 3)], [False, False, True, False], 16, False, [False, False, False, False], 3928, 'East', (18, 13))
Element 43: (3, (18, 13), ['', '%', '%', '%'], [(16, 12), (7, 6), (16, 3)], [False, True, True, True], 14, False, [False, False, False, False], 3937, 'West', (17, 13))
Element 44: (3, (17, 13), ['', 'G', '%', ''], [(17, 12), (6, 6), (16, 2)], [False, False, True, False], 12, False, [False, False, False, False], 3946, 'West', (16, 13))
Element 45: (3, (16, 13), ['', '', '%', 'G'], [(17, 13), (6, 5), (16, 1)], [False, False, True, False], 10, False, [False, False, False, False], 3955, 'West', (15, 13))
Element 46: (3, (15, 13), ['', '', '%', 'G'], [(16, 13), (5, 5), (17, 1)], [False, False, True, False], 8, False, [False, False, False, False], 3964, 'South', (15, 12))
Element 47: (3, (15, 12), ['', '', '', 'G'], [(16, 12), (5, 4), (16, 1)], [False, False, False, False], 6, False, [False, False, False, False], 3973, 'South', (15, 11))
Element 48: (3, (15, 11), ['', '', '', ''], [(16, 13), (5, 3), (15, 1)], [False, False, False, False], 4, False, [False, False, False, False], 3982, 'South', (15, 10))
Element 49: (3, (15, 10), ['', '', '', ''], [(15, 13), (5, 2), (14, 1)], [False, False, False, False], 2, False, [False, False, False, False], 3991, 'West', (14, 10))
Element 50: (3, (14, 10), ['', '', '', ''], [(15, 13), (5, 2), (14, 1)], [False, False, False, False], 0, False, [False, False, False, False], 3990, 'Stop', (14, 10))
Element 51: #0#
