Element 1: (2, (7, 9), ['.', '.', '.', 'F'], [(11, 5), (5, 3), (15, 12)], [False, False, False, False], 98, False, [True, True, True, False], 1009, 'East', (8, 9))
Element 2: (2, (8, 9), ['', '.', '.', '.'], [(12, 5), (6, 3), (16, 12)], [False, False, False, False], 96, False, [False, True, True, True], 2038, 'East', (9, 9))
Element 3: (2, (9, 9), ['', '%', '.', '.'], [(13, 5), (7, 3), (17, 12)], [False, True, False, False], 94, False, [False, False, True, True], 2077, 'East', (10, 9))
Element 4: (2, (10, 9), ['', '%', '.', '.'], [(14, 5), (8, 3), (17, 13)], [False, True, False, False], 92, False, [False, False, True, True], 2116, 'East', (11, 9))
Element 5: (2, (11, 9), ['', '%', '.', '.'], [(15, 5), (9, 3), (18, 13)], [False, True, False, False], 90, False, [False, False, True, True], 2155, 'East', (12, 9))
Element 6: (2, (12, 9), ['', '.', '.', '.'], [(15, 6), (10, 3), (17, 13)], [False, False, False, False], 88, False, [False, True, True, True], 2184, 'East', (13, 9))
Element 7: (2, (13, 9), ['', '.', '.', '.'], [(16, 6), (11, 3), (16, 13)], [False, False, False, False], 86, False, [False, True, True, True], 2223, 'East', (14, 9))
Element 8: (2, (14, 9), ['', '.', '.', '.'], [(17, 6), (12, 3), (15, 13)], [False, False, False, False], 84, False, [False, True, True, True], 2262, 'East', (15, 9))
Element 9: (2, (15, 9), ['', '.', '.', 'F'], [(18, 6), (13, 3), (14, 13)], [False, False, False, False], 82, False, [False, True, True, False], 2301, 'East', (16, 9))
Element 10: (2, (16, 9), ['', '.', '.', '%'], [(18, 7), (13, 4), (14, 12)], [False, False, False, True], 80, False, [False, True, True, False], 3330, 'North', (16, 10))
Element 11: (2, (16, 10), ['.', '', '.', '%'], [(18, 8), (14, 4), (14, 11)], [False, False, False, True], 78, False, [True, False, True, False], 3369, 'North', (16, 11))
Element 12: (2, (16, 11), ['G', '', '', '%'], [(17, 8), (15, 4), (15, 11)], [False, False, False, True], 76, False, [False, False, False, False], 3408, 'North', (16, 12))
Element 13: (2, (16, 12), ['', '', '', ''], [(17, 7), (15, 3), (15, 10)], [False, False, False, False], 74, False, [False, False, False, False], 3437, 'East', (17, 12))
Element 14: (2, (17, 12), ['', '%', '', '%'], [(16, 7), (16, 3), (14, 10)], [False, True, False, True], 72, False, [False, False, False, False], 3466, 'North', (17, 13))
Element 15: (2, (17, 13), ['', '', '%', ''], [(16, 8), (16, 2), (13, 10)], [False, False, True, False], 70, False, [False, False, False, False], 4485, 'East', (18, 13))
Element 16: (2, (18, 13), ['', '%', '%', '%'], [(15, 8), (16, 1), (13, 11)], [False, True, True, True], 68, False, [False, False, False, False], 4514, 'West', (17, 13))
Element 17: (2, (17, 13), ['', '', '%', ''], [(14, 8), (17, 1), (13, 12)], [False, False, True, False], 66, False, [False, False, False, False], 4543, 'West', (16, 13))
Element 18: (2, (16, 13), ['', '', '%', ''], [(14, 7), (16, 1), (13, 13)], [False, False, True, False], 64, False, [False, False, False, False], 4562, 'West', (15, 13))
Element 19: (2, (15, 13), ['', '', '%', ''], [(14, 6), (15, 1), (12, 13)], [False, False, True, False], 62, False, [False, False, False, False], 4591, 'South', (15, 12))
Element 20: (2, (15, 12), ['', '', '', ''], [(14, 7), (14, 1), (11, 13)], [False, False, False, False], 60, False, [False, False, False, False], 4610, 'South', (15, 11))
Element 21: (2, (15, 11), ['', '', '', ''], [(13, 7), (13, 1), (10, 13)], [False, False, False, False], 58, False, [False, False, False, False], 4639, 'South', (15, 10))
Element 22: (2, (15, 10), ['', '', '', ''], [(13, 8), (12, 1), (10, 12)], [False, False, False, False], 56, False, [False, False, False, False], 4668, 'West', (14, 10))
Element 23: (2, (14, 10), ['', '', '', ''], [(12, 8), (11, 1), (10, 11)], [False, False, False, False], 54, False, [False, False, False, False], 4697, 'North', (14, 11))
Element 24: (2, (14, 11), ['', '', '', ''], [(12, 7), (10, 1), (11, 11)], [False, False, False, False], 52, False, [False, False, False, False], 4726, 'North', (14, 12))
Element 25: (2, (14, 12), ['', '', '', ''], [(12, 6), (9, 1), (12, 11)], [False, False, False, False], 50, False, [False, False, False, False], 4755, 'North', (14, 13))
Element 26: (2, (14, 13), ['', '', '%', ''], [(12, 7), (8, 1), (12, 10)], [False, False, True, False], 48, False, [False, False, False, False], 4774, 'West', (13, 13))
Element 27: (2, (13, 13), ['', '', '%', ''], [(11, 7), (8, 2), (11, 10)], [False, False, True, False], 46, False, [False, False, False, False], 4803, 'South', (13, 12))
Element 28: (2, (13, 12), ['%', '', '', ''], [(12, 7), (7, 2), (10, 10)], [True, False, False, False], 44, False, [False, False, False, False], 4822, 'South', (13, 11))
Element 29: (2, (13, 11), ['', '', '', ''], [(12, 8), (7, 1), (9, 10)], [False, False, False, False], 42, False, [False, False, False, False], 4841, 'South', (13, 10))
Element 30: (2, (13, 10), ['', '', '', ''], [(12, 9), (6, 1), (9, 11)], [False, False, False, False], 40, False, [False, False, False, False], 4860, 'West', (12, 10))
Element 31: (2, (12, 10), ['', '', '', ''], [(13, 9), (6, 2), (9, 12)], [False, False, False, False], 38, False, [False, False, False, False], 4879, 'North', (12, 11))
Element 32: (2, (12, 11), ['', '', '%', ''], [(14, 9), (5, 2), (9, 13)], [False, False, True, False], 36, False, [False, False, False, False], 4898, 'West', (11, 11))
Element 33: (2, (11, 11), ['', '', '%', ''], [(15, 9), (5, 1), (8, 13)], [False, False, True, False], 34, False, [False, False, False, False], 4917, 'South', (11, 10))
Element 34: (2, (11, 10), ['', '', '', ''], [(16, 9), (5, 2), (8, 12)], [False, False, False, False], 32, False, [False, False, False, False], 4926, 'West', (10, 10))
Element 35: (2, (10, 10), ['', '', '', ''], [(16, 10), (4, 2), (8, 11)], [False, False, False, False], 30, False, [False, False, False, False], 4945, 'North', (10, 11))
Element 36: (2, (10, 11), ['', '', '', ''], [(16, 11), (3, 2), (8, 10)], [False, False, False, False], 28, False, [False, False, False, False], 4964, 'North', (10, 12))
Element 37: (2, (10, 12), ['', '', '', '%'], [(16, 12), (3, 3), (7, 10)], [False, False, False, True], 26, False, [False, False, False, False], 4983, 'North', (10, 13))
