Element 1: (3, (11, 6), ['.', 'F', '.', '.'], [(14, 8), (4, 4), (9, 11)], [False, False, False, False], 98, False, [True, False, True, True], 29, 'South', (11, 5))
Element 2: (3, (11, 5), ['.', '.', '', '.'], [(15, 8), (5, 4), (10, 11)], [False, False, False, False], 96, False, [True, True, False, True], 1058, 'East', (12, 5))
Element 3: (3, (12, 5), ['', '.', '.', '.'], [(16, 8), (6, 4), (11, 11)], [False, False, False, False], 94, False, [False, True, True, True], 1097, 'East', (13, 5))
Element 4: (3, (13, 5), ['', '.', '%', '.'], [(16, 9), (7, 4), (12, 11)], [False, False, True, False], 92, False, [False, True, False, True], 2126, 'East', (14, 5))
Element 5: (3, (14, 5), ['', '.', '.', '.'], [(16, 10), (8, 4), (13, 11)], [False, False, False, False], 90, False, [False, True, True, True], 2165, 'East', (15, 5))
Element 6: (3, (15, 5), ['', '.', '.', '%'], [(16, 11), (9, 4), (14, 11)], [False, False, False, True], 88, False, [False, True, True, False], 2204, 'North', (15, 6))
Element 7: (3, (15, 6), ['.', '', '%', '.'], [(16, 12), (9, 5), (15, 11)], [False, False, True, False], 86, False, [True, False, False, True], 2243, 'East', (16, 6))
Element 8: (3, (16, 6), ['', '%', '.', '.'], [(17, 12), (10, 5), (15, 12)], [False, True, False, False], 84, False, [False, False, True, True], 2282, 'East', (17, 6))
Element 9: (3, (17, 6), ['', '%', '.', '.'], [(17, 13), (10, 6), (15, 13)], [False, True, False, False], 82, False, [False, False, True, True], 2321, 'East', (18, 6))
Element 10: (3, (18, 6), ['', '%', '.', '%'], [(18, 13), (9, 6), (16, 13)], [False, True, False, True], 80, False, [False, False, True, False], 2360, 'North', (18, 7))
Element 11: (3, (18, 7), ['.', '', '.', '%'], [(17, 13), (8, 6), (16, 12)], [False, False, False, True], 78, False, [True, False, True, False], 2379, 'North', (18, 8))
Element 12: (3, (18, 8), ['.', '', '%', '%'], [(16, 13), (8, 5), (17, 12)], [False, False, True, True], 76, False, [True, False, False, False], 2398, 'West', (17, 8))
Element 13: (3, (17, 8), ['', '.', '%', ''], [(15, 13), (7, 5), (17, 13)], [False, False, True, False], 74, False, [False, True, False, False], 2417, 'South', (17, 7))
Element 14: (3, (17, 7), ['.', '', '', ''], [(14, 13), (7, 6), (18, 13)], [False, False, False, False], 72, False, [True, False, False, False], 2446, 'West', (16, 7))
Element 15: (3, (16, 7), ['%', '', '', ''], [(14, 12), (6, 6), (17, 13)], [True, False, False, False], 70, False, [False, False, False, False], 2475, 'North', (16, 8))
Element 16: (3, (16, 8), ['', '', '', ''], [(13, 12), (6, 5), (17, 12)], [False, False, False, False], 68, False, [False, False, False, False], 2494, 'North', (16, 9))
Element 17: (3, (16, 9), ['.', '', '', '%'], [(13, 13), (5, 5), (16, 12)], [False, False, False, True], 66, False, [True, False, False, False], 2513, 'West', (15, 9))
Element 18: (3, (15, 9), ['.', '', '.', ''], [(12, 13), (4, 5), (16, 11)], [False, False, False, False], 64, False, [True, False, True, False], 2542, 'North', (15, 10))
Element 19: (3, (15, 10), ['.', '', '', 'G'], [(11, 13), (3, 5), (16, 10)], [False, False, False, False], 62, False, [True, False, False, False], 2571, 'West', (14, 10))
Element 20: (3, (14, 10), ['.', '.', '', ''], [(10, 13), (2, 5), (16, 9)], [False, False, False, False], 60, False, [True, True, False, False], 2600, 'South', (14, 9))
Element 21: (3, (14, 9), ['.', '', '', ''], [(10, 12), (2, 6), (16, 8)], [False, False, False, False], 58, False, [True, False, False, False], 2629, 'West', (13, 9))
Element 22: (3, (13, 9), ['.', '', '.', ''], [(9, 12), (2, 7), (17, 8)], [False, False, False, False], 56, False, [True, False, True, False], 2658, 'North', (13, 10))
Element 23: (3, (13, 10), ['.', '', '', ''], [(9, 13), (1, 7), (18, 8)], [False, False, False, False], 54, False, [True, False, False, False], 2687, 'West', (12, 10))
Element 24: (3, (12, 10), ['.', '.', '', ''], [(8, 13), (1, 6), (18, 7)], [False, False, False, False], 52, False, [True, True, False, False], 2716, 'South', (12, 9))
Element 25: (3, (12, 9), ['.', '.', '', ''], [(8, 12), (1, 5), (18, 6)], [False, False, False, False], 50, False, [True, True, False, False], 2745, 'South', (12, 8))
Element 26: (3, (12, 8), ['%', '.', '', ''], [(7, 12), (1, 4), (17, 6)], [True, False, False, False], 48, False, [False, True, False, False], 2774, 'South', (12, 7))
Element 27: (3, (12, 7), ['.', '.', '', '.'], [(7, 13), (2, 4), (17, 7)], [False, False, False, False], 46, False, [True, True, False, True], 2803, 'East', (13, 7))
Element 28: (3, (13, 7), ['', '%', '', '.'], [(6, 13), (2, 3), (16, 7)], [False, True, False, False], 44, False, [False, False, False, True], 2832, 'East', (14, 7))
Element 29: (3, (14, 7), ['', '.', '', '%'], [(6, 12), (3, 3), (16, 6)], [False, False, False, True], 42, False, [False, True, False, False], 2861, 'South', (14, 6))
Element 30: (3, (14, 6), ['%', '', '', 'G'], [(6, 11), (4, 3), (15, 6)], [True, False, False, False], 40, False, [False, False, False, False], 2890, 'North', (14, 7))
Element 31: (3, (14, 7), ['', '', '', '%'], [(7, 11), (5, 3), (15, 5)], [False, False, False, True], 38, False, [False, False, False, False], 2909, 'North', (14, 8))
Element 32: (3, (14, 8), ['', '', '', ''], [(7, 10), (6, 3), (15, 4)], [False, False, False, False], 36, False, [False, False, False, False], 2938, 'East', (15, 8))
Element 33: (3, (15, 8), ['', '%', '', ''], [(8, 10), (7, 3), (15, 3)], [False, True, False, False], 34, False, [False, False, False, False], 2967, 'West', (14, 8))
Element 34: (3, (14, 8), ['', '', '', ''], [(8, 9), (8, 3), (16, 3)], [False, False, False, False], 32, False, [False, False, False, False], 3986, 'West', (13, 8))
Element 35: (3, (13, 8), ['', '', '', ''], [(9, 9), (9, 3), (16, 2)], [False, False, False, False], 30, False, [False, False, False, False], 5005, 'East', (14, 8))
Element 36: (3, (14, 8), ['', '', '', ''], [(10, 9), (10, 3), (16, 1)], [False, False, False, False], 28, False, [False, False, False, False], 5034, 'South', (14, 7))
Element 37: (3, (14, 7), ['', '', '', '%'], [(11, 9), (11, 3), (17, 1)], [False, False, False, True], 26, False, [False, False, False, False], 5063, 'West', (13, 7))
Element 38: (3, (13, 7), ['', '%', '', ''], [(11, 10), (12, 3), (16, 1)], [False, True, False, False], 24, False, [False, False, False, False], 5082, 'North', (13, 8))
Element 39: (3, (13, 8), ['', '', '', ''], [(10, 10), (13, 3), (15, 1)], [False, False, False, False], 22, False, [False, False, False, False], 5111, 'South', (13, 7))
Element 40: (3, (13, 7), ['', '%', '', ''], [(9, 10), (13, 4), (14, 1)], [False, True, False, False], 20, False, [False, False, False, False], 5140, 'West', (12, 7))
Element 41: (3, (12, 7), ['.', '.', '', ''], [(9, 11), (14, 4), (13, 1)], [False, False, False, False], 18, False, [True, True, False, False], 5159, 'South', (12, 6))
Element 42: (3, (12, 6), ['', '', '', '%'], [(10, 11), (15, 4), (12, 1)], [False, False, False, True], 16, False, [False, False, False, False], 5178, 'North', (12, 7))
Element 43: (3, (12, 7), ['.', '', '', ''], [(11, 11), (15, 5), (11, 1)], [False, False, False, False], 14, False, [True, False, False, False], 5187, 'West', (11, 7))
Element 44: (3, (11, 7), ['%', '', '%', ''], [(12, 11), (15, 6), (10, 1)], [True, False, True, False], 12, False, [False, False, False, False], 5206, 'East', (12, 7))
Element 45: (3, (12, 7), ['', '', '', ''], [(13, 11), (16, 6), (9, 1)], [False, False, False, False], 10, False, [False, False, False, False], 5215, 'North', (12, 8))
Element 46: (3, (12, 8), ['%', '', '', ''], [(14, 11), (17, 6), (8, 1)], [True, False, False, False], 8, False, [False, False, False, False], 5224, 'East', (13, 8))
Element 47: (3, (13, 8), ['', '', '', ''], [(15, 11), (18, 6), (8, 2)], [False, False, False, False], 6, False, [False, False, False, False], 5233, 'West', (12, 8))
Element 48: (3, (12, 8), ['%', '', '', ''], [(15, 12), (18, 7), (7, 2)], [True, False, False, False], 4, False, [False, False, False, False], 5242, 'North', (12, 9))
