Element 1: (3, (16, 8), ['.', '.', 'F', '.'], [(8, 9), (12, 3), (15, 6)], [False, False, False, False], 98, False, [True, True, False, True], 1019, 'North', (16, 9))
Element 2: (3, (16, 9), ['.', '', '.', '%'], [(9, 9), (13, 3), (16, 6)], [False, False, False, True], 96, False, [True, False, True, False], 2048, 'North', (16, 10))
Element 3: (3, (16, 10), ['.', '', '.', '%'], [(10, 9), (13, 4), (17, 6)], [False, False, False, True], 94, False, [True, False, True, False], 2087, 'North', (16, 11))
Element 4: (3, (16, 11), ['.', '', '.', '%'], [(11, 9), (14, 4), (18, 6)], [False, False, False, True], 92, False, [True, False, True, False], 2126, 'North', (16, 12))
Element 5: (3, (16, 12), ['.', '', '.', '.'], [(12, 9), (15, 4), (18, 7)], [False, False, False, False], 90, False, [True, False, True, True], 2165, 'East', (17, 12))
Element 6: (3, (17, 12), ['', '%', '.', '%'], [(13, 9), (15, 3), (18, 8)], [False, True, False, True], 88, False, [False, False, True, False], 2204, 'North', (17, 13))
Element 7: (3, (17, 13), ['.', '', '%', '.'], [(14, 9), (16, 3), (17, 8)], [False, False, True, False], 86, False, [True, False, False, True], 2243, 'East', (18, 13))
Element 8: (3, (18, 13), ['', '%', '%', '%'], [(15, 9), (16, 2), (17, 7)], [False, True, True, True], 84, False, [False, False, False, False], 3272, 'West', (17, 13))
Element 9: (3, (17, 13), ['.', '', '%', ''], [(15, 10), (16, 1), (16, 7)], [False, False, True, False], 82, False, [True, False, False, False], 3301, 'West', (16, 13))
Element 10: (3, (16, 13), ['.', '', '%', ''], [(15, 11), (17, 1), (16, 8)], [False, False, True, False], 80, False, [True, False, False, False], 3330, 'West', (15, 13))
Element 11: (3, (15, 13), ['.', 'G', '%', ''], [(15, 12), (16, 1), (15, 8)], [False, False, True, False], 78, False, [True, False, False, False], 3359, 'West', (14, 13))
Element 12: (3, (14, 13), ['.', 'G', '%', ''], [(14, 12), (15, 1), (14, 8)], [False, False, True, False], 76, False, [True, False, False, False], 3398, 'West', (13, 13))
Element 13: (3, (13, 13), ['.', '.', '%', ''], [(14, 11), (14, 1), (14, 7)], [False, False, True, False], 74, False, [True, True, False, False], 3437, 'South', (13, 12))
