Element 1: (3, (16, 3), ['.', 'F', '%', '.'], [(2, 6), (11, 9), (16, 8)], [False, False, True, False], 98, False, [True, False, False, True], 29, 'South', (16, 2))
Element 2: (3, (16, 2), ['%', '.', '', '%'], [(2, 5), (12, 9), (16, 9)], [True, False, False, True], 96, False, [False, True, False, False], 2048, 'South', (16, 1))
Element 3: (3, (16, 1), ['.', '%', '', '.'], [(3, 5), (13, 9), (16, 10)], [False, True, False, False], 94, False, [True, False, False, True], 2087, 'East', (17, 1))
Element 4: (3, (17, 1), ['', '%', '%', '%'], [(4, 5), (14, 9), (16, 11)], [False, True, True, True], 92, False, [False, False, False, False], 2126, 'West', (16, 1))
Element 5: (3, (16, 1), ['.', '%', '', ''], [(5, 5), (15, 9), (16, 12)], [False, True, False, False], 90, False, [True, False, False, False], 2155, 'West', (15, 1))
Element 6: (3, (15, 1), ['.', '%', '%', ''], [(6, 5), (15, 10), (17, 12)], [False, True, True, False], 88, False, [True, False, False, False], 2194, 'West', (14, 1))
Element 7: (3, (14, 1), ['.', '%', '%', ''], [(7, 5), (15, 11), (17, 13)], [False, True, True, False], 86, False, [True, False, False, False], 2233, 'West', (13, 1))
Element 8: (3, (13, 1), ['.', '%', '%', ''], [(8, 5), (15, 12), (18, 13)], [False, True, True, False], 84, False, [True, False, False, False], 2272, 'West', (12, 1))
Element 9: (3, (12, 1), ['.', '%', '%', ''], [(9, 5), (15, 13), (17, 13)], [False, True, True, False], 82, False, [True, False, False, False], 2301, 'West', (11, 1))
Element 10: (3, (11, 1), ['.', '%', '%', ''], [(10, 5), (16, 13), (17, 12)], [False, True, True, False], 80, False, [True, False, False, False], 2330, 'West', (10, 1))
Element 11: (3, (10, 1), ['.', '%', '%', ''], [(11, 5), (17, 13), (16, 12)], [False, True, True, False], 78, False, [True, False, False, False], 3339, 'West', (9, 1))
Element 12: (3, (9, 1), ['.', '%', '%', ''], [(12, 5), (18, 13), (17, 12)], [False, True, True, False], 76, False, [True, False, False, False], 3358, 'West', (8, 1))
Element 13: (3, (8, 1), ['.', '%', '.', ''], [(13, 5), (17, 13), (16, 12)], [False, True, False, False], 74, False, [True, False, True, False], 3377, 'North', (8, 2))
Element 14: (3, (8, 2), ['.', '', '.', '%'], [(14, 5), (17, 12), (16, 13)], [False, False, False, True], 72, False, [True, False, True, False], 3396, 'North', (8, 3))
Element 15: (3, (8, 3), ['.', '', '.', '.'], [(15, 5), (16, 12), (15, 13)], [False, False, False, False], 70, False, [True, False, True, True], 3415, 'East', (9, 3))
Element 16: (3, (9, 3), ['', '%', '.', '.'], [(15, 6), (16, 11), (14, 13)], [False, True, False, False], 68, False, [False, False, True, True], 3444, 'East', (10, 3))
Element 17: (3, (10, 3), ['', '%', '%', '.'], [(16, 6), (16, 10), (14, 12)], [False, True, True, False], 66, False, [False, False, False, True], 3473, 'East', (11, 3))
Element 18: (3, (11, 3), ['', '%', '.', '.'], [(17, 6), (16, 9), (14, 11)], [False, True, False, False], 64, False, [False, False, True, True], 3502, 'East', (12, 3))
Element 19: (3, (12, 3), ['', '%', '.', '.'], [(18, 6), (16, 8), (14, 10)], [False, True, False, False], 62, False, [False, False, True, True], 3531, 'East', (13, 3))
Element 20: (3, (13, 3), ['', '%', '.', '%'], [(18, 7), (17, 8), (13, 10)], [False, True, False, True], 60, False, [False, False, True, False], 3570, 'North', (13, 4))
Element 21: (3, (13, 4), ['.', '', '', '.'], [(18, 8), (17, 7), (13, 11)], [False, False, False, False], 58, False, [True, False, False, True], 3609, 'East', (14, 4))
Element 22: (3, (14, 4), ['', '%', '', '.'], [(17, 8), (16, 7), (13, 12)], [False, True, False, False], 56, False, [False, False, False, True], 3638, 'East', (15, 4))
Element 23: (3, (15, 4), ['', '.', '', '%'], [(17, 7), (16, 6), (13, 13)], [False, False, False, True], 54, False, [False, True, False, False], 3657, 'South', (15, 3))
Element 24: (3, (15, 3), ['%', '%', '', ''], [(16, 7), (17, 6), (12, 13)], [True, True, False, False], 52, False, [False, False, False, False], 3676, 'North', (15, 4))
Element 25: (3, (15, 4), ['', '', '', '%'], [(16, 8), (18, 6), (11, 13)], [False, False, False, True], 50, False, [False, False, False, False], 3685, 'North', (15, 5))
Element 26: (3, (15, 5), ['', '', '', '%'], [(16, 9), (18, 7), (10, 13)], [False, False, False, True], 48, False, [False, False, False, False], 3694, 'North', (15, 6))
Element 27: (3, (15, 6), ['.', '', '%', ''], [(16, 10), (18, 8), (10, 12)], [False, False, True, False], 46, False, [True, False, False, False], 3703, 'West', (14, 6))
Element 28: (3, (14, 6), ['%', '', '.', ''], [(16, 11), (18, 7), (10, 11)], [True, False, False, False], 44, False, [False, False, True, False], 3722, 'North', (14, 7))
Element 29: (3, (14, 7), ['.', '', '.', '%'], [(16, 12), (18, 6), (11, 11)], [False, False, False, True], 42, False, [True, False, True, False], 3741, 'North', (14, 8))
Element 30: (3, (14, 8), ['.', '', '', ''], [(17, 12), (17, 6), (12, 11)], [False, False, False, False], 40, False, [True, False, False, False], 3760, 'West', (13, 8))
Element 31: (3, (13, 8), ['.', '.', '', ''], [(17, 13), (16, 6), (12, 10)], [False, False, False, False], 38, False, [True, True, False, False], 3779, 'South', (13, 7))
Element 32: (3, (13, 7), ['.', '%', '', ''], [(18, 13), (15, 6), (11, 10)], [False, True, False, False], 36, False, [True, False, False, False], 3798, 'West', (12, 7))
Element 33: (3, (12, 7), ['.', '.', '.', ''], [(17, 13), (15, 5), (10, 10)], [False, False, False, False], 34, False, [True, True, True, False], 3817, 'North', (12, 8))
Element 34: (3, (12, 8), ['%', '', '', ''], [(16, 13), (15, 4), (9, 10)], [True, False, False, False], 32, False, [False, False, False, False], 3836, 'North', (12, 9))
Element 35: (3, (12, 9), ['', '', '', ''], [(15, 13), (15, 3), (9, 11)], [False, False, False, False], 30, False, [False, False, False, False], 3845, 'East', (13, 9))
Element 36: (3, (13, 9), ['', '', '', ''], [(15, 12), (16, 3), (9, 12)], [False, False, False, False], 28, False, [False, False, False, False], 3854, 'East', (14, 9))
Element 37: (3, (14, 9), ['', '', '', ''], [(15, 11), (17, 3), (9, 13)], [False, False, False, False], 26, False, [False, False, False, False], 3873, 'East', (15, 9))
Element 38: (3, (15, 9), ['', '', 'G', ''], [(15, 10), (18, 3), (8, 13)], [False, False, False, False], 24, False, [False, False, False, False], 3892, 'East', (16, 9))
Element 39: (3, (16, 9), ['G', '', '', '%'], [(15, 9), (17, 3), (8, 12)], [False, False, False, True], 22, False, [False, False, False, False], 3901, 'North', (16, 10))
Element 40: (3, (16, 10), ['', '', '', '%'], [(15, 8), (16, 3), (8, 11)], [False, False, False, True], 20, False, [False, False, False, False], 3910, 'North', (16, 11))
Element 41: (3, (16, 11), ['', '', '', '%'], [(14, 8), (16, 2), (8, 10)], [False, False, False, True], 18, False, [False, False, False, False], 3919, 'North', (16, 12))
Element 42: (3, (16, 12), ['', '', '', ''], [(14, 9), (16, 1), (8, 9)], [False, False, False, False], 16, False, [False, False, False, False], 4918, 'East', (17, 12))
Element 43: (3, (17, 12), ['', '%', '', '%'], [(14, 10), (17, 1), (9, 9)], [False, True, False, True], 14, False, [False, False, False, False], 4927, 'North', (17, 13))
Element 44: (3, (17, 13), ['', '', '%', ''], [(14, 11), (16, 1), (10, 9)], [False, False, True, False], 12, False, [False, False, False, False], 4926, 'East', (18, 13))
Element 45: (3, (18, 13), ['', '%', '%', '%'], [(14, 12), (15, 1), (11, 9)], [False, True, True, True], 10, False, [False, False, False, False], 4925, 'West', (17, 13))
Element 46: (3, (17, 13), ['', '', '%', ''], [(14, 13), (14, 1), (12, 9)], [False, False, True, False], 8, False, [False, False, False, False], 4924, 'West', (16, 13))
Element 47: (3, (16, 13), ['', '', '%', ''], [(13, 13), (13, 1), (13, 9)], [False, False, True, False], 6, False, [False, False, False, False], 4923, 'West', (15, 13))
Element 48: (3, (15, 13), ['', '', '%', ''], [(13, 12), (12, 1), (14, 9)], [False, False, True, False], 4, False, [False, False, False, False], 4922, 'South', (15, 12))
Element 49: (3, (15, 12), ['', '', '', ''], [(13, 11), (11, 1), (15, 9)], [False, False, False, False], 2, False, [False, False, False, False], 4921, 'South', (15, 11))
