Element 1: (2, (6, 3), ['.', '.', '.', 'G'], [(16, 2), (5, 11), (7, 3)], [False, False, False, False], 98, False, [True, True, True, False], 1009, 'North', (6, 4))
Element 26: (2, (13, 7), ['.', '%', '', ''], [(9, 6), (12, 13), (17, 12)], [False, True, False, False], 48, False, [True, False, False, False], 3874, 'West', (12, 7))
Element 27: (2, (12, 7), ['.', '.', '.', ''], [(10, 6), (11, 13), (17, 13)], [False, False, False, False], 46, False, [True, True, True, False], 3903, 'North', (12, 8))
Element 28: (2, (12, 8), ['%', '', '.', ''], [(11, 6), (10, 13), (18, 13)], [True, False, False, False], 44, False, [False, False, True, False], 3932, 'North', (12, 9))
Element 29: (2, (12, 9), ['.', '', '.', ''], [(12, 6), (10, 12), (17, 13)], [False, False, False, False], 42, False, [True, False, True, False], 3961, 'North', (12, 10))
Element 30: (2, (12, 10), ['.', '', '', ''], [(12, 7), (9, 12), (16, 13)], [False, False, False, False], 40, False, [True, False, False, False], 3980, 'West', (11, 10))
Element 31: (2, (11, 10), ['.', '.', '', ''], [(11, 7), (9, 13), (15, 13)], [False, False, False, False], 38, False, [True, True, False, False], 4009, 'South', (11, 9))
Element 32: (2, (11, 9), ['.', '%', '', ''], [(12, 7), (8, 13), (15, 12)], [False, True, False, False], 36, False, [True, False, False, False], 4028, 'West', (10, 9))
Element 33: (2, (10, 9), ['.', '%', '.', ''], [(13, 7), (8, 12), (15, 11)], [False, True, False, False], 34, False, [True, False, True, False], 4047, 'North', (10, 10))
Element 34: (2, (10, 10), ['.', '', '', ''], [(14, 7), (7, 12), (15, 10)], [False, False, False, False], 32, False, [True, False, False, False], 4066, 'West', (9, 10))
Element 35: (2, (9, 10), ['.', '.', '', ''], [(14, 8), (7, 13), (15, 9)], [False, False, False, False], 30, False, [True, True, False, False], 4085, 'South', (9, 9))
Element 36: (2, (9, 9), ['F', '%', '', ''], [(14, 9), (6, 13), (15, 8)], [False, True, False, False], 28, False, [False, False, False, False], 4104, 'West', (8, 9))
Element 37: (2, (8, 9), ['.', '.', '.', ''], [(15, 9), (6, 12), (14, 8)], [False, False, False, False], 26, False, [True, True, True, False], 5113, 'North', (8, 10))
Element 38: (2, (8, 10), ['.', '', '', ''], [(16, 9), (5, 12), (14, 9)], [False, False, False, False], 24, False, [True, False, False, False], 5132, 'West', (7, 10))
Element 39: (2, (7, 10), ['.', '.', '', ''], [(16, 10), (5, 13), (14, 10)], [False, False, False, False], 22, False, [True, True, False, False], 5151, 'South', (7, 9))
Element 40: (2, (7, 9), ['.', '.', '', ''], [(16, 11), (4, 13), (14, 11)], [False, False, False, False], 20, False, [True, True, False, False], 5170, 'South', (7, 8))
Element 41: (2, (7, 8), ['.', '%', '', '.'], [(16, 12), (4, 12), (14, 12)], [False, True, False, False], 18, False, [True, False, False, True], 5189, 'East', (8, 8))
Element 42: (2, (8, 8), ['', '%', '', '%'], [(17, 12), (3, 12), (14, 13)], [False, True, False, True], 16, False, [False, False, False, False], 5208, 'West', (7, 8))
Element 43: (2, (7, 8), ['.', '%', '', ''], [(17, 13), (3, 13), (13, 13)], [False, True, False, False], 14, False, [True, False, False, False], 5217, 'West', (6, 8))
Element 44: (2, (6, 8), ['.', '%', '.', ''], [(18, 13), (2, 13), (13, 12)], [False, True, False, False], 12, False, [True, False, True, False], 5236, 'North', (6, 9))
Element 45: (2, (6, 9), ['.', '', '.', ''], [(17, 13), (2, 12), (13, 11)], [False, False, False, False], 10, False, [True, False, True, False], 5255, 'North', (6, 10))
Element 46: (2, (6, 10), ['.', '', '', ''], [(16, 13), (1, 12), (13, 10)], [False, False, False, False], 8, False, [True, False, False, False], 5274, 'West', (5, 10))
Element 47: (2, (5, 10), ['.', '.', '', ''], [(15, 13), (1, 13), (13, 9)], [False, False, False, False], 6, False, [True, True, False, False], 5293, 'South', (5, 9))
Element 48: (2, (5, 9), ['.', '.', '', ''], [(15, 12), (1, 12), (13, 8)], [False, False, False, False], 4, False, [True, True, False, False], 5302, 'South', (5, 8))
Element 49: (2, (5, 8), ['.', '%', '', ''], [(15, 11), (2, 12), (13, 7)], [False, True, False, False], 2, False, [True, False, False, False], 5311, 'West', (4, 8))
Element 50: (2, (4, 8), ['%', '%', '.', ''], [(15, 11), (2, 12), (14, 7)], [True, True, False, False], 0, False, [False, False, True, False], 5320, 'Stop', (4, 8))
Element 51: #0#
