Element 1: (3, (9, 6), ['.', '.', '%', '.'], [(8, 9), (5, 4), (6, 13)], [False, False, True, False], 98, False, [True, True, False, True], 1019, 'East', (10, 6))
Element 2: (3, (10, 6), ['', '.', '%', '.'], [(9, 9), (6, 4), (7, 13)], [False, False, True, False], 96, False, [False, True, False, True], 1058, 'East', (11, 6))
Element 3: (3, (11, 6), ['', 'F', '.', '.'], [(10, 9), (7, 4), (8, 13)], [False, False, False, False], 94, False, [False, False, True, True], 1097, 'South', (11, 5))
Element 4: (3, (11, 5), ['.', '.', '', '.'], [(11, 9), (8, 4), (9, 13)], [False, False, False, False], 92, False, [True, True, False, True], 2126, 'East', (12, 5))
Element 5: (3, (12, 5), ['', '.', '.', '.'], [(12, 9), (9, 4), (10, 13)], [False, False, False, False], 90, False, [False, True, True, True], 2165, 'East', (13, 5))
Element 6: (3, (13, 5), ['', '.', '%', '.'], [(13, 9), (9, 5), (11, 13)], [False, False, True, False], 88, False, [False, True, False, True], 2204, 'East', (14, 5))
Element 7: (3, (14, 5), ['', '.', '.', '.'], [(14, 9), (10, 5), (12, 13)], [False, False, False, False], 86, False, [False, True, True, True], 2243, 'East', (15, 5))
Element 8: (3, (15, 5), ['', '.', '.', '%'], [(15, 9), (11, 5), (13, 13)], [False, False, False, True], 84, False, [False, True, True, False], 2272, 'North', (15, 6))
Element 9: (3, (15, 6), ['.', '', '%', '.'], [(16, 9), (11, 4), (14, 13)], [False, False, True, False], 82, False, [True, False, False, True], 3301, 'East', (16, 6))
Element 10: (3, (16, 6), ['', '%', '.', '.'], [(16, 10), (12, 4), (15, 13)], [False, True, False, False], 80, False, [False, False, True, True], 3340, 'East', (17, 6))
Element 11: (3, (17, 6), ['', '%', '.', '.'], [(16, 11), (13, 4), (16, 13)], [False, True, False, False], 78, False, [False, False, True, True], 3379, 'East', (18, 6))
Element 12: (3, (18, 6), ['', '%', '.', '%'], [(16, 12), (14, 4), (17, 13)], [False, True, False, True], 76, False, [False, False, True, False], 3418, 'North', (18, 7))
Element 13: (3, (18, 7), ['.', '', '.', '%'], [(17, 12), (15, 4), (18, 13)], [False, False, False, True], 74, False, [True, False, True, False], 3457, 'North', (18, 8))
Element 14: (3, (18, 8), ['.', '', '%', '%'], [(17, 13), (15, 3), (18, 13)], [False, False, True, True], 72, False, [True, False, False, False], 3476, 'West', (17, 8))
Element 15: (3, (17, 8), ['.', '.', '%', ''], [(16, 13), (16, 3), (17, 13)], [False, False, True, False], 70, False, [True, True, False, False], 3495, 'South', (17, 7))
Element 16: (3, (17, 7), ['.', '', '', ''], [(15, 13), (16, 2), (16, 13)], [False, False, False, False], 68, False, [True, False, False, False], 4504, 'West', (16, 7))
