Element 1: (1, (6, 4), ['.', '.', 'G', '.'], [(11, 1), (6, 5), (10, 10)], [False, False, False, False], 98, False, [True, True, False, True], 9, 'East', (7, 4))
Element 2: (1, (7, 4), ['', '.', 'G', '.'], [(12, 1), (7, 5), (11, 10)], [False, False, False, False], 96, False, [False, True, False, True], 48, 'East', (8, 4))
Element 3: (1, (8, 4), ['', '.', 'G', '.'], [(13, 1), (8, 5), (12, 10)], [False, False, False, False], 94, False, [False, True, False, True], 87, 'East', (9, 4))
Element 4: (1, (9, 4), ['', '.', 'G', '%'], [(14, 1), (9, 5), (13, 10)], [False, False, False, True], 92, False, [False, True, False, False], 126, 'South', (9, 3))
Element 5: (1, (9, 3), ['.', '%', '', '.'], [(15, 1), (10, 5), (14, 10)], [False, True, False, False], 90, False, [True, False, False, True], 165, 'East', (10, 3))
Element 6: (1, (10, 3), ['', '%', '%', '.'], [(16, 1), (11, 5), (15, 10)], [False, True, True, False], 88, False, [False, False, False, True], 1194, 'East', (11, 3))
Element 7: (1, (11, 3), ['', '%', '.', '.'], [(16, 2), (12, 5), (16, 10)], [False, True, False, False], 86, False, [False, False, True, True], 2223, 'East', (12, 3))
Element 8: (1, (12, 3), ['', '%', '.', '.'], [(16, 3), (13, 5), (16, 9)], [False, True, False, False], 84, False, [False, False, True, True], 3252, 'East', (13, 3))
Element 9: (1, (13, 3), ['', '%', '.', '%'], [(17, 3), (14, 5), (16, 8)], [False, True, False, True], 82, False, [False, False, True, False], 3291, 'North', (13, 4))
Element 10: (1, (13, 4), ['.', '', '', '.'], [(18, 3), (15, 5), (17, 8)], [False, False, False, False], 80, False, [True, False, False, True], 3330, 'East', (14, 4))
Element 11: (1, (14, 4), ['', '%', '', '.'], [(17, 3), (15, 6), (18, 8)], [False, True, False, False], 78, False, [False, False, False, True], 3359, 'East', (15, 4))
Element 12: (1, (15, 4), ['', '.', '', '%'], [(16, 3), (16, 6), (18, 7)], [False, False, False, True], 76, False, [False, True, False, False], 3388, 'South', (15, 3))
Element 13: (1, (15, 3), ['%', '%', '', ''], [(16, 2), (17, 6), (18, 6)], [True, True, False, False], 74, False, [False, False, False, False], 3417, 'East', (16, 3))
Element 14: (1, (16, 3), ['', '', '%', ''], [(16, 1), (17, 7), (17, 6)], [False, False, True, False], 72, False, [False, False, False, False], 3426, 'East', (17, 3))
Element 15: (1, (17, 3), ['', '%', '%', ''], [(16, 2), (16, 7), (17, 7)], [False, True, True, False], 70, False, [False, False, False, False], 3435, 'East', (18, 3))
Element 16: (1, (18, 3), ['', '%', '%', '%'], [(16, 1), (16, 8), (16, 7)], [False, True, True, True], 68, False, [False, False, False, False], 3434, 'West', (17, 3))
Element 17: (1, (17, 3), ['', '%', '%', ''], [(17, 1), (15, 8), (16, 6)], [False, True, True, False], 66, False, [False, False, False, False], 3453, 'West', (16, 3))
Element 18: (1, (16, 3), ['', '', '%', ''], [(16, 1), (15, 9), (15, 6)], [False, False, True, False], 64, False, [False, False, False, False], 3462, 'South', (16, 2))
Element 19: (1, (16, 2), ['%', '', '', '%'], [(15, 1), (14, 9), (14, 6)], [True, False, False, True], 62, False, [False, False, False, False], 3481, 'South', (16, 1))
Element 20: (1, (16, 1), ['', '%', '', ''], [(14, 1), (14, 8), (14, 7)], [False, True, False, False], 60, False, [False, False, False, False], 3500, 'East', (17, 1))
Element 21: (1, (17, 1), ['', '%', '%', '%'], [(13, 1), (13, 8), (13, 7)], [False, True, True, True], 58, False, [False, False, False, False], 3519, 'West', (16, 1))
Element 22: (1, (16, 1), ['', '%', '', ''], [(12, 1), (13, 9), (12, 7)], [False, True, False, False], 56, False, [False, False, False, False], 3538, 'West', (15, 1))
Element 23: (1, (15, 1), ['', '%', '%', ''], [(11, 1), (12, 9), (12, 8)], [False, True, True, False], 54, False, [False, False, False, False], 3557, 'West', (14, 1))
Element 24: (1, (14, 1), ['', '%', '%', ''], [(10, 1), (11, 9), (13, 8)], [False, True, True, False], 52, False, [False, False, False, False], 3566, 'West', (13, 1))
Element 25: (1, (13, 1), ['', '%', '%', ''], [(9, 1), (10, 9), (14, 8)], [False, True, True, False], 50, False, [False, False, False, False], 3585, 'West', (12, 1))
Element 26: (1, (12, 1), ['', '%', '%', ''], [(8, 1), (9, 9), (15, 8)], [False, True, True, False], 48, False, [False, False, False, False], 3604, 'West', (11, 1))
Element 27: (1, (11, 1), ['', '%', '%', ''], [(8, 2), (8, 9), (15, 9)], [False, True, True, False], 46, False, [False, False, False, False], 4613, 'West', (10, 1))
Element 28: (1, (10, 1), ['', '%', '%', ''], [(8, 3), (8, 10), (14, 9)], [False, True, True, False], 44, False, [False, False, False, False], 4632, 'West', (9, 1))
Element 29: (1, (9, 1), ['', '%', '%', ''], [(7, 3), (9, 10), (13, 9)], [False, True, True, False], 42, False, [False, False, False, False], 4651, 'West', (8, 1))
Element 30: (1, (8, 1), ['.', '%', '', ''], [(7, 2), (9, 11), (12, 9)], [False, True, False, False], 40, False, [True, False, False, False], 4670, 'West', (7, 1))
Element 31: (1, (7, 1), ['.', '%', '', ''], [(6, 2), (10, 11), (11, 9)], [False, True, False, False], 38, False, [True, False, False, False], 4699, 'West', (6, 1))
Element 32: (1, (6, 1), ['.', '%', '', ''], [(6, 3), (11, 11), (10, 9)], [False, True, False, False], 36, False, [True, False, False, False], 4728, 'West', (5, 1))
Element 33: (1, (5, 1), ['%', '%', '.', ''], [(5, 3), (12, 11), (9, 9)], [True, True, False, False], 34, False, [False, False, True, False], 4757, 'North', (5, 2))
Element 34: (1, (5, 2), ['.', '', '', ''], [(5, 4), (13, 11), (9, 10)], [False, False, False, False], 32, False, [True, False, False, False], 4786, 'West', (4, 2))
Element 35: (1, (4, 2), ['.', '%', '.', ''], [(5, 5), (14, 11), (9, 11)], [False, True, False, False], 30, False, [True, False, True, False], 4815, 'North', (4, 3))
Element 36: (1, (4, 3), ['.', '', '.', ''], [(4, 5), (15, 11), (9, 12)], [False, False, False, False], 28, False, [True, False, True, False], 4854, 'North', (4, 4))
Element 37: (1, (4, 4), ['.', '', '', ''], [(3, 5), (16, 11), (10, 12)], [False, False, False, False], 26, False, [True, False, False, False], 4893, 'West', (3, 4))
Element 38: (1, (3, 4), ['.', '.', '', ''], [(2, 5), (16, 12), (10, 13)], [False, False, False, False], 24, False, [True, True, False, False], 4932, 'South', (3, 3))
Element 39: (1, (3, 3), ['.', '.', '', ''], [(2, 6), (17, 12), (11, 13)], [False, False, False, False], 22, False, [True, True, False, False], 4971, 'South', (3, 2))
Element 40: (1, (3, 2), ['%', '%', '', ''], [(2, 7), (17, 13), (12, 13)], [True, True, False, False], 20, False, [False, False, False, False], 5010, 'North', (3, 3))
Element 41: (1, (3, 3), ['.', '', '', ''], [(1, 7), (18, 13), (13, 13)], [False, False, False, False], 18, False, [True, False, False, False], 5039, 'West', (2, 3))
