Element 1: (2, (12, 4), ['.', 'G', '.', '.'], [(8, 9), (12, 3), (17, 6)], [False, False, False, False], 98, False, [True, False, True, True], 1009, 'East', (13, 4))
Element 20: (2, (14, 11), ['.', '', 'G', ''], [(16, 8), (15, 5), (14, 12)], [False, False, False, False], 60, False, [True, False, False, False], 2410, 'West', (13, 11))
Element 21: (2, (13, 11), ['.', '.', 'G', ''], [(17, 8), (15, 4), (13, 12)], [False, False, False, False], 58, False, [True, True, False, False], 2429, 'South', (13, 10))
Element 22: (2, (13, 10), ['.', '', '', ''], [(18, 8), (15, 3), (13, 13)], [False, False, False, False], 56, False, [True, False, False, False], 2458, 'West', (12, 10))
Element 23: (2, (12, 10), ['.', '', '.', ''], [(18, 7), (16, 3), (12, 13)], [False, False, False, False], 54, False, [True, False, True, False], 2487, 'North', (12, 11))
Element 24: (2, (12, 11), ['.', '', '%', ''], [(18, 6), (16, 2), (11, 13)], [False, False, True, False], 52, False, [True, False, False, False], 3506, 'West', (11, 11))
Element 25: (2, (11, 11), ['.', '.', '%', ''], [(17, 6), (16, 1), (10, 13)], [False, False, True, False], 50, False, [True, True, False, False], 3535, 'South', (11, 10))
Element 26: (2, (11, 10), ['.', '', '', ''], [(17, 7), (17, 1), (10, 12)], [False, False, False, False], 48, False, [True, False, False, False], 3564, 'West', (10, 10))
Element 27: (2, (10, 10), ['.', '', 'G', ''], [(16, 7), (16, 1), (10, 11)], [False, False, False, False], 46, False, [True, False, False, False], 3583, 'West', (9, 10))
Element 28: (2, (9, 10), ['', '', 'G', ''], [(16, 6), (15, 1), (9, 11)], [False, False, False, False], 44, False, [False, False, False, False], 3612, 'South', (9, 9))
Element 29: (2, (9, 9), ['', '%', '', ''], [(15, 6), (14, 1), (9, 12)], [False, True, False, False], 42, False, [False, False, False, False], 3631, 'East', (10, 9))
Element 30: (2, (10, 9), ['', '%', '', ''], [(15, 5), (13, 1), (9, 13)], [False, True, False, False], 40, False, [False, False, False, False], 3650, 'East', (11, 9))
Element 31: (2, (11, 9), ['', '%', '', ''], [(15, 4), (12, 1), (8, 13)], [False, True, False, False], 38, False, [False, False, False, False], 3669, 'East', (12, 9))
Element 32: (2, (12, 9), ['', '.', '', ''], [(15, 3), (11, 1), (8, 12)], [False, False, False, False], 36, False, [False, True, False, False], 3688, 'South', (12, 8))
Element 33: (2, (12, 8), ['%', '.', '', '.'], [(16, 3), (10, 1), (8, 11)], [True, False, False, False], 34, False, [False, True, False, True], 3717, 'East', (13, 8))
Element 34: (2, (13, 8), ['', '.', '', ''], [(17, 3), (9, 1), (7, 11)], [False, False, False, False], 32, False, [False, True, False, False], 3756, 'South', (13, 7))
Element 35: (2, (13, 7), ['.', '%', '', ''], [(18, 3), (8, 1), (7, 12)], [False, True, False, False], 30, False, [True, False, False, False], 3795, 'West', (12, 7))
Element 36: (2, (12, 7), ['.', '.', '', ''], [(17, 3), (8, 2), (7, 13)], [False, False, False, False], 28, False, [True, True, False, False], 3824, 'South', (12, 6))
Element 37: (2, (12, 6), ['.', '.', '', '%'], [(16, 3), (8, 3), (6, 13)], [False, False, False, True], 26, False, [True, True, False, False], 3853, 'South', (12, 5))
Element 38: (2, (12, 5), ['F', '', '', ''], [(16, 2), (9, 3), (6, 12)], [False, False, False, False], 24, False, [False, False, False, False], 3882, 'West', (11, 5))
Element 39: (2, (11, 5), ['.', '.', '.', ''], [(16, 1), (10, 3), (6, 11)], [False, False, False, False], 22, False, [True, True, True, False], 4901, 'North', (11, 6))
Element 40: (2, (11, 6), ['.', '', '.', ''], [(17, 1), (9, 3), (6, 10)], [False, False, False, False], 20, False, [True, False, True, False], 4920, 'North', (11, 7))
Element 41: (2, (11, 7), ['%', '', '%', ''], [(16, 1), (9, 4), (7, 10)], [True, False, True, False], 18, False, [False, False, False, False], 4949, 'South', (11, 6))
Element 42: (2, (11, 6), ['.', '', '', ''], [(15, 1), (9, 5), (7, 9)], [False, False, False, False], 16, False, [True, False, False, False], 4968, 'West', (10, 6))
Element 43: (2, (10, 6), ['.', 'G', '%', ''], [(14, 1), (10, 5), (7, 8)], [False, False, True, False], 14, False, [True, False, False, False], 4997, 'West', (9, 6))
Element 44: (2, (9, 6), ['.', '', '%', ''], [(13, 1), (11, 5), (8, 8)], [False, False, True, False], 12, False, [True, False, False, False], 5016, 'West', (8, 6))
Element 45: (2, (8, 6), ['.', '.', '%', ''], [(12, 1), (11, 4), (8, 9)], [False, False, True, False], 10, False, [True, True, False, False], 5035, 'South', (8, 5))
Element 46: (2, (8, 5), ['.', '.', '', ''], [(11, 1), (12, 4), (9, 9)], [False, False, False, False], 8, False, [True, True, False, False], 5044, 'South', (8, 4))
Element 47: (2, (8, 4), ['.', '', '', ''], [(10, 1), (12, 5), (10, 9)], [False, False, False, False], 6, False, [True, False, False, False], 5053, 'West', (7, 4))
Element 48: (2, (7, 4), ['.', '.', '.', ''], [(9, 1), (12, 6), (11, 9)], [False, False, False, False], 4, False, [True, True, True, False], 5062, 'North', (7, 5))
Element 49: (2, (7, 5), ['.', '', '.', ''], [(8, 1), (12, 7), (12, 9)], [False, False, False, False], 2, False, [True, False, True, False], 5071, 'North', (7, 6))
Element 50: (2, (7, 6), ['.', '', '%', ''], [(8, 1), (12, 7), (13, 9)], [False, False, True, False], 0, False, [True, False, False, False], 5080, 'Stop', (7, 6))
Element 51: #0#
