Element 1: (3, (16, 3), ['.', 'F', '%', '.'], [(8, 6), (11, 5), (16, 6)], [False, False, True, False], 98, False, [True, False, False, True], 1019, 'South', (16, 2))
Element 33: (3, (12, 11), ['.', '', '%', ''], [(15, 5), (10, 6), (10, 13)], [False, False, True, False], 34, False, [True, False, False, False], 3817, 'West', (11, 11))
Element 34: (3, (11, 11), ['.', '.', '%', ''], [(15, 4), (11, 6), (10, 12)], [False, False, True, False], 32, False, [True, True, False, False], 3836, 'South', (11, 10))
Element 35: (3, (11, 10), ['.', '.', '', ''], [(15, 3), (11, 7), (10, 11)], [False, False, False, False], 30, False, [True, True, False, False], 3865, 'South', (11, 9))
Element 36: (3, (11, 9), ['.', '%', '', ''], [(16, 3), (12, 7), (10, 10)], [False, True, False, False], 28, False, [True, False, False, False], 3884, 'West', (10, 9))
Element 37: (3, (10, 9), ['.', '%', '', ''], [(17, 3), (13, 7), (9, 10)], [False, True, False, False], 26, False, [True, False, False, False], 3903, 'West', (9, 9))
Element 38: (3, (9, 9), ['F', '%', '', ''], [(18, 3), (14, 7), (9, 11)], [False, True, False, False], 24, False, [False, False, False, False], 3922, 'West', (8, 9))
Element 39: (3, (8, 9), ['.', '.', '.', ''], [(17, 3), (14, 8), (9, 12)], [False, False, False, False], 22, False, [True, True, True, False], 4931, 'North', (8, 10))
Element 40: (3, (8, 10), ['.', '', '.', ''], [(16, 3), (15, 8), (9, 13)], [False, False, False, False], 20, False, [True, False, True, False], 4950, 'North', (8, 11))
Element 41: (3, (8, 11), ['.', '', '.', ''], [(16, 2), (16, 8), (8, 13)], [False, False, False, False], 18, False, [True, False, True, False], 4969, 'North', (8, 12))
Element 42: (3, (8, 12), ['.', '', '', ''], [(16, 1), (17, 8), (7, 13)], [False, False, False, False], 16, False, [True, False, False, False], 4988, 'West', (7, 12))
Element 43: (3, (7, 12), ['.', '.', '', ''], [(17, 1), (18, 8), (6, 13)], [False, False, False, False], 14, False, [True, True, False, False], 5007, 'South', (7, 11))
Element 44: (3, (7, 11), ['.', '.', '', ''], [(16, 1), (18, 7), (6, 12)], [False, False, False, False], 12, False, [True, True, False, False], 5026, 'South', (7, 10))
Element 45: (3, (7, 10), ['.', '.', '', ''], [(15, 1), (18, 6), (6, 11)], [False, False, False, False], 10, False, [True, True, False, False], 5045, 'South', (7, 9))
Element 46: (3, (7, 9), ['.', '.', '', ''], [(14, 1), (17, 6), (6, 10)], [False, False, False, False], 8, False, [True, True, False, False], 5064, 'South', (7, 8))
Element 47: (3, (7, 8), ['.', '%', '', '.'], [(13, 1), (17, 7), (6, 9)], [False, True, False, False], 6, False, [True, False, False, True], 5083, 'East', (8, 8))
Element 48: (3, (8, 8), ['', '%', '', '%'], [(12, 1), (16, 7), (6, 8)], [False, True, False, True], 4, False, [False, False, False, False], 5102, 'West', (7, 8))
Element 49: (3, (7, 8), ['', '%', '', ''], [(11, 1), (16, 6), (5, 8)], [False, True, False, False], 2, False, [False, False, False, False], 5111, 'West', (6, 8))
Element 50: (3, (6, 8), ['G', '%', '', ''], [(11, 1), (16, 6), (5, 8)], [False, True, False, False], 0, False, [False, False, False, False], 5110, 'Stop', (6, 8))
Element 51: #0#
