Element 1: (2, (16, 3), ['.', 'F', '%', '.'], [(7, 9), (15, 9), (17, 12)], [False, False, True, False], 98, False, [True, False, False, True], 19, 'South', (16, 2))
Element 2: (2, (16, 2), ['%', '.', '', '%'], [(8, 9), (16, 9), (17, 13)], [True, False, False, True], 96, False, [False, True, False, False], 3028, 'South', (16, 1))
Element 3: (2, (16, 1), ['.', '%', '', '.'], [(9, 9), (16, 10), (18, 13)], [False, True, False, False], 94, False, [True, False, False, True], 3067, 'East', (17, 1))
Element 4: (2, (17, 1), ['', '%', '%', '%'], [(10, 9), (16, 11), (17, 13)], [False, True, True, True], 92, False, [False, False, False, False], 3096, 'West', (16, 1))
Element 5: (2, (16, 1), ['.', '%', '', ''], [(11, 9), (16, 12), (16, 13)], [False, True, False, False], 90, False, [True, False, False, False], 3125, 'West', (15, 1))
Element 6: (2, (15, 1), ['.', '%', '%', ''], [(12, 9), (15, 12), (15, 13)], [False, True, True, False], 88, False, [True, False, False, False], 3164, 'West', (14, 1))
Element 7: (2, (14, 1), ['.', '%', '%', ''], [(13, 9), (15, 11), (14, 13)], [False, True, True, False], 86, False, [True, False, False, False], 3203, 'West', (13, 1))
Element 8: (2, (13, 1), ['.', '%', '%', ''], [(13, 10), (15, 10), (14, 12)], [False, True, True, False], 84, False, [True, False, False, False], 3242, 'West', (12, 1))
Element 9: (2, (12, 1), ['.', '%', '%', ''], [(14, 10), (15, 11), (14, 11)], [False, True, True, False], 82, False, [True, False, False, False], 3271, 'West', (11, 1))
Element 10: (2, (11, 1), ['.', '%', '%', ''], [(15, 10), (14, 11), (13, 11)], [False, True, True, False], 80, False, [True, False, False, False], 3290, 'West', (10, 1))
Element 11: (2, (10, 1), ['.', '%', '%', ''], [(16, 10), (14, 12), (13, 12)], [False, True, True, False], 78, False, [True, False, False, False], 3309, 'West', (9, 1))
Element 12: (2, (9, 1), ['.', '%', '%', ''], [(16, 11), (14, 13), (13, 13)], [False, True, True, False], 76, False, [True, False, False, False], 3328, 'West', (8, 1))
Element 13: (2, (8, 1), ['.', '%', '.', ''], [(16, 12), (15, 13), (12, 13)], [False, True, False, False], 74, False, [True, False, True, False], 3347, 'North', (8, 2))
Element 14: (2, (8, 2), ['.', '', '.', '%'], [(17, 12), (16, 13), (11, 13)], [False, False, False, True], 72, False, [True, False, True, False], 3366, 'North', (8, 3))
Element 15: (2, (8, 3), ['.', '', '.', '.'], [(17, 13), (15, 13), (10, 13)], [False, False, False, False], 70, False, [True, False, True, True], 3385, 'East', (9, 3))
Element 16: (2, (9, 3), ['', '%', '.', '.'], [(18, 13), (14, 13), (10, 12)], [False, True, False, False], 68, False, [False, False, True, True], 3404, 'East', (10, 3))
Element 17: (2, (10, 3), ['', '%', '%', '.'], [(17, 13), (13, 13), (10, 11)], [False, True, True, False], 66, False, [False, False, False, True], 3423, 'East', (11, 3))
Element 18: (2, (11, 3), ['', '%', '.', '.'], [(16, 13), (13, 12), (11, 11)], [False, True, False, False], 64, False, [False, False, True, True], 3442, 'East', (12, 3))
Element 19: (2, (12, 3), ['', '%', '.', '.'], [(15, 13), (13, 11), (12, 11)], [False, True, False, False], 62, False, [False, False, True, True], 3461, 'East', (13, 3))
Element 20: (2, (13, 3), ['', '%', '.', '%'], [(15, 12), (13, 10), (12, 10)], [False, True, False, True], 60, False, [False, False, True, False], 3480, 'North', (13, 4))
Element 21: (2, (13, 4), ['.', '', '.', '.'], [(15, 11), (14, 10), (11, 10)], [False, False, False, False], 58, False, [True, False, True, True], 3499, 'East', (14, 4))
Element 22: (2, (14, 4), ['', '%', '.', '.'], [(14, 11), (13, 10), (10, 10)], [False, True, False, False], 56, False, [False, False, True, True], 3518, 'East', (15, 4))
Element 23: (2, (15, 4), ['', '.', '.', '%'], [(14, 12), (13, 9), (9, 10)], [False, False, False, True], 54, False, [False, True, True, False], 3537, 'North', (15, 5))
Element 24: (2, (15, 5), ['.', '', '.', '%'], [(14, 13), (13, 8), (9, 11)], [False, False, False, True], 52, False, [True, False, True, False], 3566, 'North', (15, 6))
Element 25: (2, (15, 6), ['.', '', '%', '.'], [(13, 13), (14, 8), (9, 12)], [False, False, True, False], 50, False, [True, False, False, True], 3595, 'East', (16, 6))
Element 26: (2, (16, 6), ['', '%', '.', '.'], [(13, 12), (15, 8), (9, 13)], [False, True, False, False], 48, False, [False, False, True, True], 3624, 'East', (17, 6))
