Element 1: (1, (1, 12), ['%', '%', '.', '.'], [(9, 6), (4, 3), (5, 9)], [True, True, False, False], 98, False, [False, False, True, True], 9, 'East', (2, 12))
Element 2: (1, (2, 12), ['', '%', '.', '.'], [(10, 6), (5, 3), (6, 9)], [False, True, False, False], 96, False, [False, False, True, True], 48, 'East', (3, 12))
Element 3: (1, (3, 12), ['', '.', '.', '.'], [(11, 6), (6, 3), (7, 9)], [False, False, False, False], 94, False, [False, True, True, True], 87, 'East', (4, 12))
Element 4: (1, (4, 12), ['', '.', '.', '.'], [(11, 5), (7, 3), (8, 9)], [False, False, False, False], 92, False, [False, True, True, True], 2106, 'East', (5, 12))
Element 5: (1, (5, 12), ['', '.', '.', '.'], [(12, 5), (8, 3), (9, 9)], [False, False, False, False], 90, False, [False, True, True, True], 2145, 'East', (6, 12))
Element 6: (1, (6, 12), ['', '.', '.', '.'], [(13, 5), (9, 3), (10, 9)], [False, False, False, False], 88, False, [False, True, True, True], 2184, 'East', (7, 12))
Element 7: (1, (7, 12), ['', '.', '.', '.'], [(14, 5), (10, 3), (11, 9)], [False, False, False, False], 86, False, [False, True, True, True], 2223, 'East', (8, 12))
Element 8: (1, (8, 12), ['', '.', '.', '.'], [(15, 5), (11, 3), (12, 9)], [False, False, False, False], 84, False, [False, True, True, True], 2262, 'East', (9, 12))
Element 9: (1, (9, 12), ['', '.', '.', '.'], [(15, 6), (12, 3), (13, 9)], [False, False, False, False], 82, False, [False, True, True, True], 2301, 'East', (10, 12))
Element 10: (1, (10, 12), ['', '.', '.', '%'], [(16, 6), (13, 3), (14, 9)], [False, False, False, True], 80, False, [False, True, True, False], 2340, 'North', (10, 13))
Element 11: (1, (10, 13), ['.', '', '%', '.'], [(17, 6), (13, 4), (15, 9)], [False, False, True, False], 78, False, [True, False, False, True], 2379, 'East', (11, 13))
