Element 1: (0, (6, 10), ['G', '.', '.', '.'], [(5, 4), (5, 10), (8, 3)], [False, False, False, False], 98, False, [False, True, True, True], 0, 'East', (7, 10))
Element 2: (0, (7, 10), ['', '.', '.', '.'], [(6, 4), (5, 11), (9, 3)], [False, False, False, False], 96, False, [False, True, True, True], 39, 'East', (8, 10))
Element 3: (0, (8, 10), ['', 'F', '.', '.'], [(7, 4), (6, 11), (10, 3)], [False, False, False, False], 94, False, [False, False, True, True], 78, 'South', (8, 9))
Element 4: (0, (8, 9), ['.', '.', '', '.'], [(8, 4), (7, 11), (11, 3)], [False, False, False, False], 92, False, [True, True, False, True], 1107, 'East', (9, 9))
Element 5: (0, (9, 9), ['', '%', '.', '.'], [(9, 4), (8, 11), (12, 3)], [False, True, False, False], 90, False, [False, False, True, True], 1146, 'East', (10, 9))
Element 6: (0, (10, 9), ['', '%', '.', '.'], [(9, 5), (9, 11), (13, 3)], [False, True, False, False], 88, False, [False, False, True, True], 1185, 'East', (11, 9))
Element 7: (0, (11, 9), ['', '%', '.', '.'], [(10, 5), (10, 11), (13, 4)], [False, True, False, False], 86, False, [False, False, True, True], 1224, 'East', (12, 9))
Element 8: (0, (12, 9), ['', '.', '.', '.'], [(11, 5), (11, 11), (14, 4)], [False, False, False, False], 84, False, [False, True, True, True], 2253, 'East', (13, 9))
Element 9: (0, (13, 9), ['', '.', '.', '.'], [(12, 5), (12, 11), (15, 4)], [False, False, False, False], 82, False, [False, True, True, True], 2292, 'East', (14, 9))
Element 10: (0, (14, 9), ['', '.', '.', '.'], [(13, 5), (13, 11), (15, 5)], [False, False, False, False], 80, False, [False, True, True, True], 2331, 'East', (15, 9))
Element 11: (0, (15, 9), ['', '.', '.', 'F'], [(14, 5), (14, 11), (15, 6)], [False, False, False, False], 78, False, [False, True, True, False], 2370, 'East', (16, 9))
Element 12: (0, (16, 9), ['', '.', '.', '%'], [(14, 6), (15, 11), (16, 6)], [False, False, False, True], 76, False, [False, True, True, False], 3399, 'North', (16, 10))
Element 13: (0, (16, 10), ['.', '', 'G', '%'], [(14, 7), (16, 11), (17, 6)], [False, False, False, True], 74, False, [True, False, False, False], 3438, 'West', (15, 10))
Element 14: (0, (15, 10), ['.', '', '', ''], [(14, 8), (16, 12), (18, 6)], [False, False, False, False], 72, False, [True, False, False, False], 3477, 'West', (14, 10))
Element 15: (0, (14, 10), ['.', '', '', ''], [(15, 8), (17, 12), (18, 7)], [False, False, False, False], 70, False, [True, False, False, False], 3516, 'West', (13, 10))
Element 16: (0, (13, 10), ['.', '', '', ''], [(16, 8), (17, 13), (18, 8)], [False, False, False, False], 68, False, [True, False, False, False], 3555, 'West', (12, 10))
Element 17: (0, (12, 10), ['.', '', '', ''], [(17, 8), (18, 13), (18, 7)], [False, False, False, False], 66, False, [True, False, False, False], 3584, 'West', (11, 10))
Element 18: (0, (11, 10), ['.', '', '', ''], [(17, 7), (17, 13), (18, 6)], [False, False, False, False], 64, False, [True, False, False, False], 3603, 'West', (10, 10))
Element 19: (0, (10, 10), ['.', '', '', ''], [(16, 7), (16, 13), (18, 7)], [False, False, False, False], 62, False, [True, False, False, False], 3632, 'West', (9, 10))
Element 20: (0, (9, 10), ['', '', '', ''], [(16, 6), (15, 13), (18, 6)], [False, False, False, False], 60, False, [False, False, False, False], 3651, 'North', (9, 11))
Element 21: (0, (9, 11), ['', '', '.', ''], [(17, 6), (15, 12), (18, 7)], [False, False, False, False], 58, False, [False, False, True, False], 3660, 'North', (9, 12))
Element 22: (0, (9, 12), ['.', '', '.', '.'], [(18, 6), (14, 12), (17, 7)], [False, False, False, False], 56, False, [True, False, True, True], 3679, 'East', (10, 12))
Element 23: (0, (10, 12), ['', '', '.', '%'], [(18, 7), (14, 13), (17, 8)], [False, False, False, True], 54, False, [False, False, True, False], 3698, 'North', (10, 13))
Element 24: (0, (10, 13), ['.', '', '%', '.'], [(18, 8), (13, 13), (16, 8)], [False, False, True, False], 52, False, [True, False, False, True], 3717, 'East', (11, 13))
Element 25: (0, (11, 13), ['', '%', '%', '.'], [(18, 7), (13, 12), (16, 9)], [False, True, True, False], 50, False, [False, False, False, True], 3736, 'East', (12, 13))
Element 26: (0, (12, 13), ['', '%', '%', 'G'], [(18, 6), (13, 13), (16, 10)], [False, True, True, False], 48, False, [False, False, False, False], 3745, 'West', (11, 13))
Element 27: (0, (11, 13), ['', '%', '%', 'G'], [(17, 6), (12, 13), (16, 11)], [False, True, True, False], 46, False, [False, False, False, False], 3744, 'West', (10, 13))
Element 28: (0, (10, 13), ['.', '', '%', 'G'], [(16, 6), (11, 13), (16, 12)], [False, False, True, False], 44, False, [True, False, False, False], 3743, 'West', (9, 13))
Element 29: (0, (9, 13), ['.', '', '%', 'G'], [(15, 6), (10, 13), (17, 12)], [False, False, True, False], 42, False, [True, False, False, False], 3752, 'West', (8, 13))
Element 30: (0, (8, 13), ['.', '.', '%', ''], [(15, 5), (10, 12), (17, 13)], [False, False, True, False], 40, False, [True, True, False, False], 3761, 'South', (8, 12))
Element 31: (0, (8, 12), ['.', '', '', 'G'], [(15, 4), (9, 12), (18, 13)], [False, False, False, False], 38, False, [True, False, False, False], 3770, 'West', (7, 12))
Element 32: (0, (7, 12), ['.', '', '.', ''], [(15, 3), (9, 13), (17, 13)], [False, False, False, False], 36, False, [True, False, True, False], 3789, 'North', (7, 13))
Element 33: (0, (7, 13), ['.', '', '%', 'G'], [(16, 3), (8, 13), (16, 13)], [False, False, True, False], 34, False, [True, False, False, False], 3808, 'West', (6, 13))
Element 34: (0, (6, 13), ['.', '.', '%', ''], [(16, 2), (8, 12), (15, 13)], [False, False, True, False], 32, False, [True, True, False, False], 4817, 'South', (6, 12))
Element 35: (0, (6, 12), ['.', '', '', 'G'], [(16, 1), (7, 12), (15, 12)], [False, False, False, False], 30, False, [True, False, False, False], 4836, 'West', (5, 12))
Element 36: (0, (5, 12), ['.', '', '.', ''], [(17, 1), (7, 13), (15, 11)], [False, False, False, False], 28, False, [True, False, True, False], 4855, 'North', (5, 13))
Element 37: (0, (5, 13), ['.', '', '%', 'G'], [(16, 1), (6, 13), (15, 10)], [False, False, True, False], 26, False, [True, False, False, False], 4864, 'West', (4, 13))
Element 38: (0, (4, 13), ['.', '.', '%', ''], [(15, 1), (6, 12), (15, 9)], [False, False, True, False], 24, False, [True, True, False, False], 4883, 'South', (4, 12))
Element 39: (0, (4, 12), ['.', '.', '', 'G'], [(14, 1), (5, 12), (15, 8)], [False, False, False, False], 22, False, [True, True, False, False], 4902, 'South', (4, 11))
