Element 1: (0, (7, 9), ['.', '.', '.', 'F'], [(4, 10), (14, 7), (17, 7)], [False, False, False, False], 98, False, [True, True, True, False], 0, 'East', (8, 9))
Element 2: (0, (8, 9), ['', '.', '.', '.'], [(5, 10), (14, 8), (18, 7)], [False, False, False, False], 96, False, [False, True, True, True], 1029, 'East', (9, 9))
Element 3: (0, (9, 9), ['', '%', '.', '.'], [(6, 10), (15, 8), (18, 8)], [False, True, False, False], 94, False, [False, False, True, True], 1068, 'East', (10, 9))
Element 4: (0, (10, 9), ['', '%', '.', '.'], [(7, 10), (16, 8), (17, 8)], [False, True, False, False], 92, False, [False, False, True, True], 1107, 'East', (11, 9))
Element 5: (0, (11, 9), ['', '%', '.', '.'], [(8, 10), (16, 9), (16, 8)], [False, True, False, False], 90, False, [False, False, True, True], 2126, 'East', (12, 9))
Element 6: (0, (12, 9), ['', '.', '.', '.'], [(9, 10), (16, 10), (16, 7)], [False, False, False, False], 88, False, [False, True, True, True], 2165, 'East', (13, 9))
Element 7: (0, (13, 9), ['', '.', '.', '.'], [(10, 10), (16, 11), (16, 6)], [False, False, False, False], 86, False, [False, True, True, True], 2204, 'East', (14, 9))
Element 8: (0, (14, 9), ['', '', '.', '.'], [(11, 10), (16, 12), (17, 6)], [False, False, False, False], 84, False, [False, False, True, True], 2243, 'East', (15, 9))
Element 9: (0, (15, 9), ['', '', '.', ''], [(12, 10), (17, 12), (18, 6)], [False, False, False, False], 82, False, [False, False, True, False], 2282, 'North', (15, 10))
Element 10: (0, (15, 10), ['.', '', '.', ''], [(13, 10), (17, 13), (17, 6)], [False, False, False, False], 80, False, [True, False, True, False], 2311, 'North', (15, 11))
Element 11: (0, (15, 11), ['.', '', '.', ''], [(14, 10), (18, 13), (16, 6)], [False, False, False, False], 78, False, [True, False, True, False], 2340, 'North', (15, 12))
Element 12: (0, (15, 12), ['.', '', '.', ''], [(14, 11), (17, 13), (15, 6)], [False, False, False, False], 76, False, [True, False, True, False], 2369, 'North', (15, 13))
Element 13: (0, (15, 13), ['.', '', '%', 'G'], [(14, 12), (16, 13), (15, 5)], [False, False, True, False], 74, False, [True, False, False, False], 2408, 'West', (14, 13))
Element 14: (0, (14, 13), ['.', '', '%', 'G'], [(13, 12), (15, 13), (15, 4)], [False, False, True, False], 72, False, [True, False, False, False], 2437, 'West', (13, 13))
Element 15: (0, (13, 13), ['.', '', '%', ''], [(13, 11), (15, 12), (15, 3)], [False, False, True, False], 70, False, [True, False, False, False], 2466, 'West', (12, 13))
Element 16: (0, (12, 13), ['.', '%', '%', ''], [(12, 11), (15, 11), (16, 3)], [False, True, True, False], 68, False, [True, False, False, False], 2495, 'West', (11, 13))
Element 17: (0, (11, 13), ['.', '%', '%', ''], [(11, 11), (15, 10), (16, 2)], [False, True, True, False], 66, False, [True, False, False, False], 3514, 'West', (10, 13))
Element 18: (0, (10, 13), ['.', '.', '%', ''], [(10, 11), (15, 9), (16, 1)], [False, False, True, False], 64, False, [True, True, False, False], 3543, 'South', (10, 12))
Element 19: (0, (10, 12), ['.', '', '', '%'], [(9, 11), (14, 9), (17, 1)], [False, False, False, True], 62, False, [True, False, False, False], 3572, 'West', (9, 12))
Element 20: (0, (9, 12), ['.', '', '.', ''], [(8, 11), (14, 10), (16, 1)], [False, False, False, False], 60, False, [True, False, True, False], 3591, 'North', (9, 13))
Element 21: (0, (9, 13), ['.', '', '%', ''], [(8, 12), (14, 11), (15, 1)], [False, False, True, False], 58, False, [True, False, False, False], 3620, 'West', (8, 13))
Element 22: (0, (8, 13), ['.', '', '%', ''], [(7, 12), (14, 12), (14, 1)], [False, False, True, False], 56, False, [True, False, False, False], 3649, 'West', (7, 13))
Element 23: (0, (7, 13), ['.', '', '%', ''], [(7, 11), (14, 13), (13, 1)], [False, False, True, False], 54, False, [True, False, False, False], 3678, 'West', (6, 13))
Element 24: (0, (6, 13), ['.', '.', '%', ''], [(6, 11), (13, 13), (12, 1)], [False, False, True, False], 52, False, [True, True, False, False], 3707, 'South', (6, 12))
Element 25: (0, (6, 12), ['.', '', '', ''], [(5, 11), (13, 12), (11, 1)], [False, False, False, False], 50, False, [True, False, False, False], 3736, 'West', (5, 12))
Element 26: (0, (5, 12), ['.', '', '.', ''], [(4, 11), (13, 11), (10, 1)], [False, False, False, False], 48, False, [True, False, True, False], 3765, 'North', (5, 13))
Element 27: (0, (5, 13), ['.', '', '%', ''], [(4, 12), (13, 10), (9, 1)], [False, False, True, False], 46, False, [True, False, False, False], 3794, 'West', (4, 13))
Element 28: (0, (4, 13), ['.', '', '%', ''], [(3, 12), (13, 9), (8, 1)], [False, False, True, False], 44, False, [True, False, False, False], 3823, 'West', (3, 13))
Element 29: (0, (3, 13), ['.', '', '%', ''], [(3, 11), (13, 8), (8, 2)], [False, False, True, False], 42, False, [True, False, False, False], 3862, 'West', (2, 13))
Element 30: (0, (2, 13), ['.', '.', '%', ''], [(3, 10), (13, 7), (8, 3)], [False, False, True, False], 40, False, [True, True, False, False], 3901, 'South', (2, 12))
Element 31: (0, (2, 12), ['.', '%', '', ''], [(3, 9), (12, 7), (9, 3)], [False, True, False, False], 38, False, [True, False, False, False], 3940, 'West', (1, 12))
Element 32: (0, (1, 12), ['%', '%', '.', ''], [(4, 9), (12, 8), (10, 3)], [True, True, False, False], 36, False, [False, False, True, False], 3979, 'North', (1, 13))
Element 33: (0, (1, 13), ['%', '', '%', ''], [(5, 9), (12, 9), (11, 3)], [True, False, True, False], 34, False, [False, False, False, False], 4008, 'South', (1, 12))
Element 34: (0, (1, 12), ['%', '%', '', ''], [(6, 9), (12, 10), (12, 3)], [True, True, False, False], 32, False, [False, False, False, False], 4027, 'East', (2, 12))
Element 35: (0, (2, 12), ['', '%', '', ''], [(6, 8), (12, 11), (13, 3)], [False, True, False, False], 30, False, [False, False, False, False], 4046, 'East', (3, 12))
Element 36: (0, (3, 12), ['', '', '', ''], [(7, 8), (11, 11), (13, 4)], [False, False, False, False], 28, False, [False, False, False, False], 4065, 'East', (4, 12))
Element 37: (0, (4, 12), ['', '', '', ''], [(8, 8), (11, 10), (14, 4)], [False, False, False, False], 26, False, [False, False, False, False], 4084, 'South', (4, 11))
Element 38: (0, (4, 11), ['', '', '', ''], [(8, 9), (11, 9), (14, 5)], [False, False, False, False], 24, False, [False, False, False, False], 4093, 'East', (5, 11))
Element 39: (0, (5, 11), ['', '', '', ''], [(9, 9), (10, 9), (14, 6)], [False, False, False, False], 22, False, [False, False, False, False], 4102, 'East', (6, 11))
Element 40: (0, (6, 11), ['', '', '', ''], [(8, 9), (10, 10), (14, 7)], [False, False, False, False], 20, False, [False, False, False, False], 4101, 'East', (7, 11))
Element 41: (0, (7, 11), ['', '', '', ''], [(7, 9), (10, 11), (14, 8)], [False, False, False, False], 18, False, [False, False, False, False], 4100, 'East', (8, 11))
Element 42: (0, (8, 11), ['', '', '', ''], [(8, 9), (10, 12), (15, 8)], [False, False, False, False], 16, False, [False, False, False, False], 4099, 'East', (9, 11))
Element 43: (0, (9, 11), ['', '', '', ''], [(8, 8), (10, 13), (15, 9)], [False, False, False, False], 14, False, [False, False, False, False], 4098, 'East', (10, 11))
Element 44: (0, (10, 11), ['', '', '', ''], [(7, 8), (11, 13), (16, 9)], [False, False, False, False], 12, False, [False, False, False, False], 4097, 'East', (11, 11))
Element 45: (0, (11, 11), ['', '', '%', ''], [(7, 9), (12, 13), (16, 10)], [False, False, True, False], 10, False, [False, False, False, False], 4096, 'East', (12, 11))
Element 46: (0, (12, 11), ['', '', '%', ''], [(7, 8), (11, 13), (16, 11)], [False, False, True, False], 8, False, [False, False, False, False], 4095, 'East', (13, 11))
Element 47: (0, (13, 11), ['', '', '', ''], [(6, 8), (10, 13), (16, 12)], [False, False, False, False], 6, False, [False, False, False, False], 4094, 'East', (14, 11))
Element 48: (0, (14, 11), ['', '', '', ''], [(5, 8), (9, 13), (17, 12)], [False, False, False, False], 4, False, [False, False, False, False], 4103, 'North', (14, 12))
Element 49: (0, (14, 12), ['', '', '', ''], [(4, 8), (9, 12), (17, 13)], [False, False, False, False], 2, False, [False, False, False, False], 4112, 'West', (13, 12))
Element 50: (0, (13, 12), ['%', '', '', ''], [(5, 8), (9, 11), (18, 13)], [True, False, False, False], 0, False, [False, False, False, False], 4111, 'Stop', (13, 12))
Element 51: #0#
