Element 1: (1, (4, 4), ['G', '.', '.', '.'], [(3, 4), (7, 6), (17, 12)], [False, False, False, False], 98, False, [False, True, True, True], 9, 'East', (5, 4))
Element 21: (1, (15, 1), ['.', '%', '%', ''], [(15, 12), (16, 9), (15, 6)], [False, True, True, False], 58, False, [True, False, False, False], 3559, 'West', (14, 1))
Element 22: (1, (14, 1), ['.', '%', '%', ''], [(15, 13), (16, 10), (14, 6)], [False, True, True, False], 56, False, [True, False, False, False], 3588, 'West', (13, 1))
Element 23: (1, (13, 1), ['.', '%', '%', ''], [(14, 13), (16, 11), (14, 7)], [False, True, True, False], 54, False, [True, False, False, False], 3607, 'West', (12, 1))
Element 24: (1, (12, 1), ['.', '%', '%', ''], [(14, 12), (16, 12), (14, 8)], [False, True, True, False], 52, False, [True, False, False, False], 3626, 'West', (11, 1))
Element 25: (1, (11, 1), ['.', '%', '%', ''], [(14, 11), (17, 12), (14, 9)], [False, True, True, False], 50, False, [True, False, False, False], 3655, 'West', (10, 1))
Element 26: (1, (10, 1), ['.', '%', '%', ''], [(13, 11), (17, 13), (14, 10)], [False, True, True, False], 48, False, [True, False, False, False], 3684, 'West', (9, 1))
Element 27: (1, (9, 1), ['.', '%', '%', ''], [(13, 12), (18, 13), (13, 10)], [False, True, True, False], 46, False, [True, False, False, False], 3713, 'West', (8, 1))
Element 28: (1, (8, 1), ['.', '%', '.', ''], [(13, 13), (17, 13), (13, 9)], [False, True, False, False], 44, False, [True, False, True, False], 3742, 'North', (8, 2))
Element 29: (1, (8, 2), ['.', '', '.', '%'], [(12, 13), (16, 13), (13, 8)], [False, False, False, True], 42, False, [True, False, True, False], 3771, 'North', (8, 3))
Element 30: (1, (8, 3), ['.', '', '', '.'], [(11, 13), (15, 13), (12, 8)], [False, False, False, False], 40, False, [True, False, False, True], 3800, 'East', (9, 3))
Element 31: (1, (9, 3), ['', '%', '', '.'], [(10, 13), (15, 12), (12, 9)], [False, True, False, False], 38, False, [False, False, False, True], 3829, 'East', (10, 3))
Element 32: (1, (10, 3), ['', '%', '%', '.'], [(10, 12), (15, 11), (12, 10)], [False, True, True, False], 36, False, [False, False, False, True], 3858, 'East', (11, 3))
Element 33: (1, (11, 3), ['', '%', '', '.'], [(10, 11), (15, 10), (12, 11)], [False, True, False, False], 34, False, [False, False, False, True], 3887, 'East', (12, 3))
Element 34: (1, (12, 3), ['', '%', '', '.'], [(10, 10), (15, 9), (11, 11)], [False, True, False, False], 32, False, [False, False, False, True], 3916, 'East', (13, 3))
Element 35: (1, (13, 3), ['', '%', '', '%'], [(10, 9), (15, 8), (11, 10)], [False, True, False, True], 30, False, [False, False, False, False], 3945, 'West', (12, 3))
Element 36: (1, (12, 3), ['', '%', '', ''], [(9, 9), (14, 8), (11, 9)], [False, True, False, False], 28, False, [False, False, False, False], 3964, 'West', (11, 3))
Element 37: (1, (11, 3), ['', '%', '', ''], [(8, 9), (14, 9), (10, 9)], [False, True, False, False], 26, False, [False, False, False, False], 4963, 'West', (10, 3))
Element 38: (1, (10, 3), ['', '%', '%', ''], [(8, 10), (14, 10), (10, 10)], [False, True, True, False], 24, False, [False, False, False, False], 4972, 'West', (9, 3))
Element 39: (1, (9, 3), ['', '%', '', ''], [(8, 11), (14, 11), (9, 10)], [False, True, False, False], 22, False, [False, False, False, False], 4991, 'West', (8, 3))
Element 40: (1, (8, 3), ['.', '', '', ''], [(8, 12), (14, 12), (9, 11)], [False, False, False, False], 20, False, [True, False, False, False], 5010, 'West', (7, 3))
Element 41: (1, (7, 3), ['.', '.', '', ''], [(8, 13), (14, 13), (9, 12)], [False, False, False, False], 18, False, [True, True, False, False], 5039, 'South', (7, 2))
Element 42: (1, (7, 2), ['.', '.', '', ''], [(7, 13), (13, 13), (9, 13)], [False, False, False, False], 16, False, [True, True, False, False], 5068, 'South', (7, 1))
Element 43: (1, (7, 1), ['.', '%', '', ''], [(7, 12), (13, 12), (10, 13)], [False, True, False, False], 14, False, [True, False, False, False], 5087, 'West', (6, 1))
Element 44: (1, (6, 1), ['.', '%', '.', ''], [(7, 11), (13, 11), (11, 13)], [False, True, False, False], 12, False, [True, False, True, False], 5106, 'North', (6, 2))
Element 45: (1, (6, 2), ['.', '', '.', ''], [(7, 10), (13, 10), (12, 13)], [False, False, False, False], 10, False, [True, False, True, False], 5125, 'North', (6, 3))
Element 46: (1, (6, 3), ['.', '', '', ''], [(7, 9), (13, 9), (13, 13)], [False, False, False, False], 8, False, [True, False, False, False], 5144, 'West', (5, 3))
Element 47: (1, (5, 3), ['.', '.', '', ''], [(7, 8), (13, 8), (14, 13)], [False, False, False, False], 6, False, [True, True, False, False], 5163, 'South', (5, 2))
Element 48: (1, (5, 2), ['.', '.', '', ''], [(8, 8), (13, 7), (15, 13)], [False, False, False, False], 4, False, [True, True, False, False], 5182, 'South', (5, 1))
Element 49: (1, (5, 1), ['%', '%', '', ''], [(7, 8), (14, 7), (15, 12)], [True, True, False, False], 2, False, [False, False, False, False], 5191, 'North', (5, 2))
Element 50: (1, (5, 2), ['.', '', '', ''], [(7, 8), (14, 6), (15, 11)], [False, False, False, False], 0, False, [True, False, False, False], 5190, 'Stop', (5, 2))
Element 51: #0#
