Element 1: (3, (16, 8), ['.', '.', 'F', '.'], [(13, 4), (6, 10), (15, 6)], [False, False, False, False], 98, False, [True, True, False, True], 29, 'North', (16, 9))
Element 2: (3, (16, 9), ['.', '', '.', '%'], [(14, 4), (7, 10), (16, 6)], [False, False, False, True], 96, False, [True, False, True, False], 1058, 'North', (16, 10))
Element 3: (3, (16, 10), ['.', '', '.', '%'], [(15, 4), (8, 10), (17, 6)], [False, False, False, True], 94, False, [True, False, True, False], 1097, 'North', (16, 11))
Element 4: (3, (16, 11), ['.', '', '.', '%'], [(15, 5), (8, 9), (18, 6)], [False, False, False, True], 92, False, [True, False, True, False], 2126, 'North', (16, 12))
Element 5: (3, (16, 12), ['.', '', '.', '.'], [(14, 5), (9, 9), (18, 7)], [False, False, False, False], 90, False, [True, False, True, True], 2165, 'East', (17, 12))
Element 6: (3, (17, 12), ['', '%', '.', '%'], [(13, 5), (10, 9), (18, 8)], [False, True, False, True], 88, False, [False, False, True, False], 2204, 'North', (17, 13))
Element 7: (3, (17, 13), ['.', '', '%', '.'], [(12, 5), (11, 9), (17, 8)], [False, False, True, False], 86, False, [True, False, False, True], 2243, 'East', (18, 13))
Element 8: (3, (18, 13), ['', '%', '%', '%'], [(11, 5), (12, 9), (17, 7)], [False, True, True, True], 84, False, [False, False, False, False], 3272, 'West', (17, 13))
Element 9: (3, (17, 13), ['.', '', '%', ''], [(11, 6), (13, 9), (16, 7)], [False, False, True, False], 82, False, [True, False, False, False], 3301, 'West', (16, 13))
Element 10: (3, (16, 13), ['.', '', '%', ''], [(12, 6), (14, 9), (16, 8)], [False, False, True, False], 80, False, [True, False, False, False], 3330, 'West', (15, 13))
Element 11: (3, (15, 13), ['.', '.', '%', ''], [(12, 7), (15, 9), (15, 8)], [False, False, True, False], 78, False, [True, True, False, False], 3369, 'South', (15, 12))
Element 12: (3, (15, 12), ['.', '.', '', ''], [(13, 7), (15, 10), (14, 8)], [False, False, False, False], 76, False, [True, True, False, False], 3408, 'South', (15, 11))
Element 13: (3, (15, 11), ['.', '', '', ''], [(14, 7), (14, 10), (13, 8)], [False, False, False, False], 74, False, [True, False, False, False], 3447, 'West', (14, 11))
Element 14: (3, (14, 11), ['.', '', '.', ''], [(14, 8), (13, 10), (12, 8)], [False, False, False, False], 72, False, [True, False, True, False], 3476, 'North', (14, 12))
