Element 1: (3, (11, 4), ['%', '.', 'F', '.'], [(18, 7), (5, 10), (6, 1)], [True, False, False, False], 98, False, [False, True, False, True], 29, 'North', (11, 5))
Element 41: (3, (12, 3), ['', '%', '', ''], [(16, 7), (17, 8), (16, 9)], [False, True, False, False], 18, False, [False, False, False, False], 4909, 'East', (13, 3))
Element 42: (3, (13, 3), ['', '%', '', '%'], [(16, 6), (18, 8), (16, 10)], [False, True, False, True], 16, False, [False, False, False, False], 4908, 'North', (13, 4))
Element 43: (3, (13, 4), ['', '', '', ''], [(15, 6), (18, 7), (16, 11)], [False, False, False, False], 14, False, [False, False, False, False], 4907, 'East', (14, 4))
Element 44: (3, (14, 4), ['', '%', '', ''], [(15, 5), (18, 6), (16, 12)], [False, True, False, False], 12, False, [False, False, False, False], 4906, 'East', (15, 4))
Element 45: (3, (15, 4), ['', '', '', '%'], [(14, 5), (17, 6), (17, 12)], [False, False, False, True], 10, False, [False, False, False, False], 4905, 'South', (15, 3))
Element 46: (3, (15, 3), ['%', '%', '', ''], [(14, 4), (17, 7), (17, 13)], [True, True, False, False], 8, False, [False, False, False, False], 4904, 'East', (16, 3))
Element 47: (3, (16, 3), ['', '', '%', ''], [(15, 4), (16, 7), (18, 13)], [False, False, True, False], 6, False, [False, False, False, False], 4903, 'East', (17, 3))
Element 48: (3, (17, 3), ['', '%', '%', ''], [(15, 3), (16, 6), (17, 13)], [False, True, True, False], 4, False, [False, False, False, False], 4902, 'East', (18, 3))
Element 49: (3, (18, 3), ['', '%', '%', '%'], [(16, 3), (15, 6), (16, 13)], [False, True, True, True], 2, False, [False, False, False, False], 4901, 'West', (17, 3))
Element 50: (3, (17, 3), ['G', '%', '%', ''], [(16, 3), (15, 6), (16, 13)], [False, True, True, False], 0, False, [False, False, False, False], 4900, 'Stop', (17, 3))
Element 51: #0#
