Element 1: (3, (15, 3), ['%', '%', '.', '.'], [(7, 10), (5, 11), (14, 9)], [True, True, False, False], 98, False, [False, False, True, True], 29, 'East', (16, 3))
Element 2: (3, (16, 3), ['', 'F', '%', '.'], [(8, 10), (6, 11), (15, 9)], [False, False, True, False], 96, False, [False, False, False, True], 68, 'South', (16, 2))
Element 3: (3, (16, 2), ['%', '.', '', '%'], [(8, 9), (7, 11), (16, 9)], [True, False, False, True], 94, False, [False, True, False, False], 3077, 'South', (16, 1))
Element 4: (3, (16, 1), ['.', '%', '', '.'], [(9, 9), (8, 11), (16, 10)], [False, True, False, False], 92, False, [True, False, False, True], 3116, 'East', (17, 1))
Element 5: (3, (17, 1), ['', '%', '%', '%'], [(10, 9), (9, 11), (16, 11)], [False, True, True, True], 90, False, [False, False, False, False], 3155, 'West', (16, 1))
Element 6: (3, (16, 1), ['.', '%', '', ''], [(11, 9), (10, 11), (16, 12)], [False, True, False, False], 88, False, [True, False, False, False], 3184, 'West', (15, 1))
Element 7: (3, (15, 1), ['.', '%', '%', ''], [(12, 9), (11, 11), (17, 12)], [False, True, True, False], 86, False, [True, False, False, False], 3223, 'West', (14, 1))
Element 8: (3, (14, 1), ['.', '%', '%', ''], [(12, 10), (12, 11), (17, 13)], [False, True, True, False], 84, False, [True, False, False, False], 3262, 'West', (13, 1))
Element 9: (3, (13, 1), ['.', '%', '%', ''], [(13, 10), (13, 11), (18, 13)], [False, True, True, False], 82, False, [True, False, False, False], 3301, 'West', (12, 1))
Element 10: (3, (12, 1), ['.', '%', '%', ''], [(14, 10), (14, 11), (17, 13)], [False, True, True, False], 80, False, [True, False, False, False], 3330, 'West', (11, 1))
Element 11: (3, (11, 1), ['.', '%', '%', ''], [(15, 10), (15, 11), (16, 13)], [False, True, True, False], 78, False, [True, False, False, False], 3369, 'West', (10, 1))
Element 12: (3, (10, 1), ['.', '%', '%', ''], [(16, 10), (15, 12), (15, 13)], [False, True, True, False], 76, False, [True, False, False, False], 3398, 'West', (9, 1))
Element 13: (3, (9, 1), ['.', '%', '%', ''], [(16, 11), (14, 12), (14, 13)], [False, True, True, False], 74, False, [True, False, False, False], 3427, 'West', (8, 1))
Element 14: (3, (8, 1), ['.', '%', '.', ''], [(16, 12), (13, 12), (13, 13)], [False, True, False, False], 72, False, [True, False, True, False], 3456, 'North', (8, 2))
