Element 1: (2, (9, 11), ['G', '.', '.', '.'], [(18, 7), (8, 11), (16, 6)], [False, False, False, False], 98, False, [False, True, True, True], 19, 'East', (10, 11))
Element 35: (2, (12, 6), ['', '', '', '%'], [(15, 6), (6, 9), (8, 2)], [False, False, False, True], 30, False, [False, False, False, False], 4815, 'North', (12, 7))
Element 36: (2, (12, 7), ['.', '', '', ''], [(16, 6), (6, 10), (8, 3)], [False, False, False, False], 28, False, [True, False, False, False], 4834, 'West', (11, 7))
Element 37: (2, (11, 7), ['%', '', '%', ''], [(17, 6), (6, 11), (9, 3)], [True, False, True, False], 26, False, [False, False, False, False], 4863, 'East', (12, 7))
Element 38: (2, (12, 7), ['', '', '', ''], [(17, 7), (6, 12), (10, 3)], [False, False, False, False], 24, False, [False, False, False, False], 4882, 'East', (13, 7))
Element 39: (2, (13, 7), ['', '%', '', ''], [(16, 7), (7, 12), (11, 3)], [False, True, False, False], 22, False, [False, False, False, False], 4901, 'East', (14, 7))
Element 40: (2, (14, 7), ['', '', '', '%'], [(17, 7), (7, 13), (12, 3)], [False, False, False, True], 20, False, [False, False, False, False], 4920, 'North', (14, 8))
Element 41: (2, (14, 8), ['', '', '', ''], [(17, 6), (8, 13), (13, 3)], [False, False, False, False], 18, False, [False, False, False, False], 4939, 'East', (15, 8))
Element 42: (2, (15, 8), ['', '%', '', ''], [(16, 6), (9, 13), (13, 4)], [False, True, False, False], 16, False, [False, False, False, False], 4948, 'North', (15, 9))
Element 43: (2, (15, 9), ['', '', '', ''], [(16, 7), (8, 13), (12, 4)], [False, False, False, False], 14, False, [False, False, False, False], 4957, 'North', (15, 10))
Element 44: (2, (15, 10), ['', '', '', ''], [(16, 6), (7, 13), (11, 4)], [False, False, False, False], 12, False, [False, False, False, False], 4966, 'West', (14, 10))
Element 45: (2, (14, 10), ['', '', '', ''], [(15, 6), (6, 13), (11, 5)], [False, False, False, False], 10, False, [False, False, False, False], 4975, 'South', (14, 9))
Element 46: (2, (14, 9), ['', '', '', ''], [(15, 5), (5, 13), (10, 5)], [False, False, False, False], 8, False, [False, False, False, False], 4994, 'West', (13, 9))
Element 47: (2, (13, 9), ['', '', '', ''], [(15, 4), (5, 12), (10, 6)], [False, False, False, False], 6, False, [False, False, False, False], 5013, 'North', (13, 10))
Element 48: (2, (13, 10), ['', '', '', ''], [(15, 3), (5, 11), (9, 6)], [False, False, False, False], 4, False, [False, False, False, False], 5032, 'West', (12, 10))
Element 49: (2, (12, 10), ['', '', '', ''], [(16, 3), (5, 10), (9, 5)], [False, False, False, False], 2, False, [False, False, False, False], 5051, 'South', (12, 9))
Element 50: (2, (12, 9), ['', '', '', ''], [(16, 3), (5, 10), (9, 4)], [False, False, False, False], 0, False, [False, False, False, False], 5060, 'Stop', (12, 9))
Element 51: #0#
