Element 1: (2, (7, 1), ['.', '%', '.', '.'], [(12, 10), (5, 10), (17, 8)], [False, True, False, False], 98, False, [True, False, True, True], 19, 'East', (8, 1))
Element 2: (2, (8, 1), ['', '%', '.', '.'], [(13, 10), (6, 10), (18, 8)], [False, True, False, False], 96, False, [False, False, True, True], 58, 'East', (9, 1))
Element 3: (2, (9, 1), ['', '%', '%', '.'], [(14, 10), (7, 10), (18, 7)], [False, True, True, False], 94, False, [False, False, False, True], 97, 'East', (10, 1))
Element 4: (2, (10, 1), ['', '%', '%', '.'], [(15, 10), (8, 10), (18, 6)], [False, True, True, False], 92, False, [False, False, False, True], 136, 'East', (11, 1))
Element 5: (2, (11, 1), ['', '%', '%', '.'], [(16, 10), (8, 9), (17, 6)], [False, True, True, False], 90, False, [False, False, False, True], 1165, 'East', (12, 1))
Element 6: (2, (12, 1), ['', '%', '%', '.'], [(16, 9), (9, 9), (17, 7)], [False, True, True, False], 88, False, [False, False, False, True], 2194, 'East', (13, 1))
Element 7: (2, (13, 1), ['', '%', '%', '.'], [(16, 8), (10, 9), (16, 7)], [False, True, True, False], 86, False, [False, False, False, True], 2233, 'East', (14, 1))
Element 8: (2, (14, 1), ['', '%', '%', '.'], [(15, 8), (11, 9), (16, 6)], [False, True, True, False], 84, False, [False, False, False, True], 2272, 'East', (15, 1))
Element 9: (2, (15, 1), ['', '%', '%', '.'], [(15, 9), (12, 9), (15, 6)], [False, True, True, False], 82, False, [False, False, False, True], 2311, 'East', (16, 1))
Element 10: (2, (16, 1), ['', '%', 'F', '.'], [(14, 9), (13, 9), (15, 5)], [False, True, False, False], 80, False, [False, False, False, True], 2350, 'North', (16, 2))
Element 11: (2, (16, 2), ['%', '', '.', '%'], [(14, 8), (13, 8), (15, 4)], [True, False, False, True], 78, False, [False, False, True, False], 3379, 'North', (16, 3))
Element 12: (2, (16, 3), ['G', '', '%', '.'], [(14, 7), (13, 7), (15, 3)], [False, False, True, False], 76, False, [False, False, False, True], 3418, 'East', (17, 3))
Element 13: (2, (17, 3), ['G', '%', '%', '.'], [(14, 6), (12, 7), (16, 3)], [False, True, True, False], 74, False, [False, False, False, True], 3447, 'East', (18, 3))
Element 14: (2, (18, 3), ['G', '%', '%', '%'], [(14, 5), (12, 8), (17, 3)], [False, True, True, True], 72, False, [False, False, False, False], 3476, 'Stop', (18, 3))
