Element 1: (0, (9, 10), ['.', '.', 'G', '.'], [(9, 11), (14, 11), (15, 12)], [False, False, False, False], 98, False, [True, True, False, True], 0, 'East', (10, 10))
Element 2: (0, (10, 10), ['', '.', 'G', '.'], [(10, 11), (15, 11), (16, 12)], [False, False, False, False], 96, False, [False, True, False, True], 39, 'East', (11, 10))
Element 3: (0, (11, 10), ['', '.', 'G', '.'], [(11, 11), (16, 11), (17, 12)], [False, False, False, False], 94, False, [False, True, False, True], 78, 'East', (12, 10))
Element 4: (0, (12, 10), ['', '.', 'G', '.'], [(12, 11), (16, 10), (17, 13)], [False, False, False, False], 92, False, [False, True, False, True], 117, 'East', (13, 10))
Element 5: (0, (13, 10), ['', '.', 'G', '.'], [(13, 11), (16, 9), (18, 13)], [False, False, False, False], 90, False, [False, True, False, True], 1146, 'East', (14, 10))
Element 6: (0, (14, 10), ['', '.', '', '.'], [(13, 12), (16, 8), (17, 13)], [False, False, False, False], 88, False, [False, True, False, True], 1175, 'East', (15, 10))
Element 7: (0, (15, 10), ['', '.', '', ''], [(14, 12), (17, 8), (16, 13)], [False, False, False, False], 86, False, [False, True, False, False], 1214, 'South', (15, 9))
Element 8: (0, (15, 9), ['.', '.', '', ''], [(14, 13), (18, 8), (15, 13)], [False, False, False, False], 84, False, [True, True, False, False], 1253, 'South', (15, 8))
Element 9: (0, (15, 8), ['.', '%', '', ''], [(13, 13), (18, 7), (14, 13)], [False, True, False, False], 82, False, [True, False, False, False], 1282, 'West', (14, 8))
Element 10: (0, (14, 8), ['.', '.', '.', ''], [(12, 13), (18, 6), (14, 12)], [False, False, False, False], 80, False, [True, True, True, False], 1311, 'North', (14, 9))
Element 11: (0, (14, 9), ['.', '', '', ''], [(11, 13), (17, 6), (14, 11)], [False, False, False, False], 78, False, [True, False, False, False], 1340, 'West', (13, 9))
Element 12: (0, (13, 9), ['.', '.', '', ''], [(10, 13), (17, 7), (15, 11)], [False, False, False, False], 76, False, [True, True, False, False], 1369, 'South', (13, 8))
Element 13: (0, (13, 8), ['.', '.', '', ''], [(10, 12), (16, 7), (16, 11)], [False, False, False, False], 74, False, [True, True, False, False], 1398, 'South', (13, 7))
Element 14: (0, (13, 7), ['.', '%', '', '.'], [(9, 12), (16, 6), (16, 10)], [False, True, False, False], 72, False, [True, False, False, True], 1427, 'East', (14, 7))
Element 15: (0, (14, 7), ['', '.', '', '%'], [(9, 13), (15, 6), (16, 9)], [False, False, False, True], 70, False, [False, True, False, False], 1456, 'South', (14, 6))
Element 16: (0, (14, 6), ['%', '.', '', ''], [(8, 13), (15, 5), (16, 8)], [True, False, False, False], 68, False, [False, True, False, False], 1485, 'South', (14, 5))
Element 17: (0, (14, 5), ['.', '.', '', ''], [(8, 12), (15, 4), (17, 8)], [False, False, False, False], 66, False, [True, True, False, False], 1514, 'South', (14, 4))
Element 18: (0, (14, 4), ['.', '%', '', ''], [(8, 11), (15, 3), (18, 8)], [False, True, False, False], 64, False, [True, False, False, False], 1543, 'West', (13, 4))
Element 19: (0, (13, 4), ['.', '.', '.', ''], [(8, 10), (16, 3), (18, 7)], [False, False, False, False], 62, False, [True, True, True, False], 1572, 'North', (13, 5))
Element 20: (0, (13, 5), ['.', '', '%', ''], [(8, 9), (16, 2), (18, 6)], [False, False, True, False], 60, False, [True, False, False, False], 3581, 'West', (12, 5))
Element 21: (0, (12, 5), ['F', '.', '.', ''], [(9, 9), (16, 1), (17, 6)], [False, False, False, False], 58, False, [False, True, True, False], 3610, 'West', (11, 5))
Element 22: (0, (11, 5), ['.', '.', '.', ''], [(10, 9), (17, 1), (17, 7)], [False, False, False, False], 56, False, [True, True, True, False], 4629, 'North', (11, 6))
Element 23: (0, (11, 6), ['.', '', '.', '.'], [(11, 9), (16, 1), (16, 7)], [False, False, False, False], 54, False, [True, False, True, True], 4648, 'East', (12, 6))
Element 24: (0, (12, 6), ['', '', '.', '%'], [(12, 9), (15, 1), (16, 6)], [False, False, False, True], 52, False, [False, False, True, False], 4677, 'North', (12, 7))
Element 25: (0, (12, 7), ['.', '', 'G', ''], [(12, 8), (14, 1), (15, 6)], [False, False, False, False], 50, False, [True, False, False, False], 4706, 'West', (11, 7))
Element 26: (0, (11, 7), ['%', '', '%', ''], [(13, 8), (13, 1), (15, 5)], [True, False, True, False], 48, False, [False, False, False, False], 4725, 'East', (12, 7))
Element 27: (0, (12, 7), ['', '', '', ''], [(14, 8), (12, 1), (15, 4)], [False, False, False, False], 46, False, [False, False, False, False], 4734, 'South', (12, 6))
Element 28: (0, (12, 6), ['', '', '', '%'], [(15, 8), (11, 1), (15, 3)], [False, False, False, True], 44, False, [False, False, False, False], 4743, 'West', (11, 6))
Element 29: (0, (11, 6), ['.', '', '', ''], [(16, 8), (10, 1), (16, 3)], [False, False, False, False], 42, False, [True, False, False, False], 4752, 'North', (11, 7))
Element 30: (0, (11, 7), ['%', '', '%', ''], [(17, 8), (9, 1), (17, 3)], [True, False, True, False], 40, False, [False, False, False, False], 4771, 'South', (11, 6))
Element 31: (0, (11, 6), ['.', '', '', ''], [(18, 8), (8, 1), (18, 3)], [False, False, False, False], 38, False, [True, False, False, False], 4790, 'West', (10, 6))
Element 32: (0, (10, 6), ['.', '.', '%', ''], [(18, 7), (8, 2), (17, 3)], [False, False, True, False], 36, False, [True, True, False, False], 4809, 'South', (10, 5))
Element 33: (0, (10, 5), ['.', '%', '', ''], [(18, 6), (8, 3), (16, 3)], [False, True, False, False], 34, False, [True, False, False, False], 4828, 'West', (9, 5))
Element 34: (0, (9, 5), ['.', '.', '.', ''], [(17, 6), (9, 3), (16, 2)], [False, False, False, False], 32, False, [True, True, True, False], 4847, 'North', (9, 6))
Element 35: (0, (9, 6), ['.', '', '%', ''], [(17, 7), (10, 3), (16, 1)], [False, False, True, False], 30, False, [True, False, False, False], 4866, 'West', (8, 6))
Element 36: (0, (8, 6), ['.', '.', '%', ''], [(16, 7), (11, 3), (17, 1)], [False, False, True, False], 28, False, [True, True, False, False], 4885, 'South', (8, 5))
Element 37: (0, (8, 5), ['.', '.', '', ''], [(16, 6), (12, 3), (16, 1)], [False, False, False, False], 26, False, [True, True, False, False], 4904, 'South', (8, 4))
Element 38: (0, (8, 4), ['.', '', '', '.'], [(15, 6), (13, 3), (15, 1)], [False, False, False, False], 24, False, [True, False, False, True], 4923, 'East', (9, 4))
Element 39: (0, (9, 4), ['', '', '', '%'], [(15, 5), (13, 4), (14, 1)], [False, False, False, True], 22, False, [False, False, False, False], 4932, 'South', (9, 3))
Element 40: (0, (9, 3), ['', '%', '', ''], [(15, 4), (12, 4), (13, 1)], [False, True, False, False], 20, False, [False, False, False, False], 4941, 'East', (10, 3))
Element 41: (0, (10, 3), ['', '%', '%', ''], [(15, 3), (11, 4), (12, 1)], [False, True, True, False], 18, False, [False, False, False, False], 4950, 'East', (11, 3))
Element 42: (0, (11, 3), ['', '%', '', ''], [(16, 3), (11, 5), (11, 1)], [False, True, False, False], 16, False, [False, False, False, False], 4949, 'East', (12, 3))
Element 43: (0, (12, 3), ['', '%', '', ''], [(17, 3), (12, 5), (10, 1)], [False, True, False, False], 14, False, [False, False, False, False], 4948, 'East', (13, 3))
Element 44: (0, (13, 3), ['', '%', '', '%'], [(18, 3), (13, 5), (9, 1)], [False, True, False, True], 12, False, [False, False, False, False], 4947, 'West', (12, 3))
Element 45: (0, (12, 3), ['', '%', '', ''], [(17, 3), (14, 5), (8, 1)], [False, True, False, False], 10, False, [False, False, False, False], 4946, 'North', (12, 4))
Element 46: (0, (12, 4), ['', '', '', ''], [(16, 3), (14, 6), (7, 1)], [False, False, False, False], 8, False, [False, False, False, False], 4955, 'West', (11, 4))
Element 47: (0, (11, 4), ['%', '', '', ''], [(16, 2), (14, 7), (7, 2)], [True, False, False, False], 6, False, [False, False, False, False], 4964, 'East', (12, 4))
Element 48: (0, (12, 4), ['', '', '', ''], [(16, 1), (14, 8), (7, 3)], [False, False, False, False], 4, False, [False, False, False, False], 4973, 'South', (12, 3))
Element 49: (0, (12, 3), ['', '%', '', ''], [(17, 1), (15, 8), (7, 4)], [False, True, False, False], 2, False, [False, False, False, False], 4982, 'West', (11, 3))
Element 50: (0, (11, 3), ['', '%', '', ''], [(16, 1), (15, 9), (7, 5)], [False, True, False, False], 0, False, [False, False, False, False], 4991, 'Stop', (11, 3))
Element 51: #0#
