Element 1: (2, (9, 9), ['F', '%', '.', '.'], [(7, 1), (9, 5), (15, 1)], [False, True, False, False], 98, False, [False, False, True, True], 19, 'West', (8, 9))
Element 2: (2, (8, 9), ['.', '.', '.', ''], [(8, 1), (10, 5), (16, 1)], [False, False, False, False], 96, False, [True, True, True, False], 1048, 'North', (8, 10))
Element 3: (2, (8, 10), ['.', '', '.', '.'], [(9, 1), (11, 5), (16, 2)], [False, False, False, False], 94, False, [True, False, True, True], 3067, 'East', (9, 10))
Element 4: (2, (9, 10), ['', '', '.', '.'], [(10, 1), (12, 5), (16, 3)], [False, False, False, False], 92, False, [False, False, True, True], 3106, 'East', (10, 10))
Element 5: (2, (10, 10), ['', '.', '.', '.'], [(11, 1), (13, 5), (17, 3)], [False, False, False, False], 90, False, [False, True, True, True], 3145, 'East', (11, 10))
Element 6: (2, (11, 10), ['', '.', '.', '.'], [(12, 1), (14, 5), (18, 3)], [False, False, False, False], 88, False, [False, True, True, True], 3184, 'East', (12, 10))
Element 7: (2, (12, 10), ['', '.', '.', '.'], [(13, 1), (15, 5), (17, 3)], [False, False, False, False], 86, False, [False, True, True, True], 3213, 'East', (13, 10))
Element 8: (2, (13, 10), ['', '.', '.', '.'], [(14, 1), (15, 6), (16, 3)], [False, False, False, False], 84, False, [False, True, True, True], 3242, 'East', (14, 10))
Element 9: (2, (14, 10), ['', '.', '.', '.'], [(15, 1), (16, 6), (15, 3)], [False, False, False, False], 82, False, [False, True, True, True], 3271, 'East', (15, 10))
Element 10: (2, (15, 10), ['', '.', '.', '.'], [(16, 1), (17, 6), (15, 4)], [False, False, False, False], 80, False, [False, True, True, True], 3300, 'East', (16, 10))
Element 11: (2, (16, 10), ['', 'F', '.', '%'], [(17, 1), (18, 6), (14, 4)], [False, False, False, True], 78, False, [False, False, True, False], 3339, 'South', (16, 9))
Element 12: (2, (16, 9), ['.', '.', '', '%'], [(16, 1), (18, 7), (13, 4)], [False, False, False, True], 76, False, [True, True, False, False], 4358, 'South', (16, 8))
Element 13: (2, (16, 8), ['.', '.', '', '.'], [(16, 2), (18, 8), (13, 3)], [False, False, False, False], 74, False, [True, True, False, True], 4387, 'East', (17, 8))
Element 14: (2, (17, 8), ['', '.', '%', ''], [(16, 3), (18, 7), (12, 3)], [False, False, True, False], 72, False, [False, True, False, False], 4406, 'South', (17, 7))
Element 15: (2, (17, 7), ['.', '', '', ''], [(17, 3), (18, 6), (12, 4)], [False, False, False, False], 70, False, [True, False, False, False], 4425, 'West', (16, 7))
Element 16: (2, (16, 7), ['%', '', '', ''], [(18, 3), (18, 7), (11, 4)], [True, False, False, False], 68, False, [False, False, False, False], 4444, 'South', (16, 6))
Element 17: (2, (16, 6), ['', '%', '', ''], [(17, 3), (18, 6), (11, 3)], [False, True, False, False], 66, False, [False, False, False, False], 4453, 'East', (17, 6))
Element 18: (2, (17, 6), ['', '%', '', ''], [(16, 3), (18, 7), (10, 3)], [False, True, False, False], 64, False, [False, False, False, False], 4462, 'East', (18, 6))
Element 19: (2, (18, 6), ['', '%', '', '%'], [(15, 3), (17, 7), (9, 3)], [False, True, False, True], 62, False, [False, False, False, False], 4471, 'North', (18, 7))
