Element 1: (3, (18, 13), ['.', '%', '%', '%'], [(3, 3), (8, 2), (13, 4)], [False, True, True, True], 98, False, [True, False, False, False], 29, 'West', (17, 13))
Element 2: (3, (17, 13), ['.', '.', '%', ''], [(4, 3), (8, 3), (14, 4)], [False, False, True, False], 96, False, [True, True, False, False], 68, 'South', (17, 12))
Element 3: (3, (17, 12), ['.', '%', '', '%'], [(5, 3), (9, 3), (15, 4)], [False, True, False, True], 94, False, [True, False, False, False], 107, 'West', (16, 12))
Element 4: (3, (16, 12), ['.', '.', '.', ''], [(6, 3), (10, 3), (15, 5)], [False, False, False, False], 92, False, [True, True, True, False], 146, 'North', (16, 13))
Element 5: (3, (16, 13), ['.', '', '%', ''], [(7, 3), (11, 3), (15, 6)], [False, False, True, False], 90, False, [True, False, False, False], 185, 'West', (15, 13))
Element 6: (3, (15, 13), ['.', '.', '%', ''], [(7, 4), (12, 3), (16, 6)], [False, False, True, False], 88, False, [True, True, False, False], 224, 'South', (15, 12))
Element 7: (3, (15, 12), ['.', '.', '', ''], [(8, 4), (13, 3), (17, 6)], [False, False, False, False], 86, False, [True, True, False, False], 263, 'South', (15, 11))
Element 8: (3, (15, 11), ['.', '.', '', '.'], [(9, 4), (13, 4), (18, 6)], [False, False, False, False], 84, False, [True, True, False, True], 292, 'East', (16, 11))
Element 9: (3, (16, 11), ['', '.', '', '%'], [(9, 5), (13, 5), (18, 7)], [False, False, False, True], 82, False, [False, True, False, False], 331, 'South', (16, 10))
Element 10: (3, (16, 10), ['.', 'F', '', '%'], [(10, 5), (14, 5), (18, 8)], [False, False, False, True], 80, False, [True, False, False, False], 370, 'South', (16, 9))
Element 11: (3, (16, 9), ['.', '.', '', '%'], [(11, 5), (14, 6), (17, 8)], [False, False, False, True], 78, False, [True, True, False, False], 2389, 'South', (16, 8))
Element 12: (3, (16, 8), ['.', '.', '', ''], [(12, 5), (14, 7), (17, 7)], [False, False, False, False], 76, False, [True, True, False, False], 2428, 'South', (16, 7))
Element 13: (3, (16, 7), ['%', '', '', ''], [(12, 6), (14, 8), (17, 8)], [True, False, False, False], 74, False, [False, False, False, False], 2457, 'East', (17, 7))
Element 14: (3, (17, 7), ['', '', '', ''], [(12, 7), (15, 8), (18, 8)], [False, False, False, False], 72, False, [False, False, False, False], 2476, 'East', (18, 7))
Element 15: (3, (18, 7), ['', '', '', '%'], [(13, 7), (15, 9), (17, 8)], [False, False, False, True], 70, False, [False, False, False, False], 2495, 'North', (18, 8))
Element 16: (3, (18, 8), ['', '', '%', '%'], [(13, 8), (15, 10), (17, 7)], [False, False, True, True], 68, False, [False, False, False, False], 2514, 'West', (17, 8))
Element 17: (3, (17, 8), ['', '', '%', ''], [(13, 9), (14, 10), (18, 7)], [False, False, True, False], 66, False, [False, False, False, False], 2533, 'East', (18, 8))
Element 18: (3, (18, 8), ['', '', '%', '%'], [(14, 9), (14, 11), (18, 6)], [False, False, True, True], 64, False, [False, False, False, False], 2552, 'South', (18, 7))
Element 19: (3, (18, 7), ['', '', '', '%'], [(15, 9), (14, 12), (17, 6)], [False, False, False, True], 62, False, [False, False, False, False], 2561, 'South', (18, 6))
Element 20: (3, (18, 6), ['', '%', '', '%'], [(16, 9), (14, 13), (17, 7)], [False, True, False, True], 60, False, [False, False, False, False], 2570, 'West', (17, 6))
Element 21: (3, (17, 6), ['', '%', '', ''], [(16, 10), (13, 13), (16, 7)], [False, True, False, False], 58, False, [False, False, False, False], 2579, 'West', (16, 6))
Element 22: (3, (16, 6), ['', '%', '', ''], [(16, 11), (13, 12), (16, 8)], [False, True, False, False], 56, False, [False, False, False, False], 2588, 'West', (15, 6))
Element 23: (3, (15, 6), ['', '', '%', ''], [(16, 12), (13, 11), (16, 9)], [False, False, True, False], 54, False, [False, False, False, False], 2597, 'South', (15, 5))
