Element 1: (0, (10, 10), ['.', 'G', '.', '.'], [(3, 9), (10, 9), (13, 7)], [False, False, False, False], 98, False, [True, False, True, True], 0, 'East', (11, 10))
Element 2: (0, (11, 10), ['', 'G', '.', '.'], [(4, 9), (11, 9), (14, 7)], [False, False, False, False], 96, False, [False, False, True, True], 39, 'East', (12, 10))
Element 3: (0, (12, 10), ['', 'G', '.', '.'], [(5, 9), (12, 9), (14, 8)], [False, False, False, False], 94, False, [False, False, True, True], 78, 'East', (13, 10))
Element 4: (0, (13, 10), ['', 'G', '.', '.'], [(6, 9), (13, 9), (15, 8)], [False, False, False, False], 92, False, [False, False, True, True], 117, 'East', (14, 10))
Element 5: (0, (14, 10), ['', 'G', '.', '.'], [(7, 9), (14, 9), (16, 8)], [False, False, False, False], 90, False, [False, False, True, True], 156, 'East', (15, 10))
Element 6: (0, (15, 10), ['', 'G', '.', '.'], [(8, 9), (15, 9), (16, 9)], [False, False, False, False], 88, False, [False, False, True, True], 2175, 'East', (16, 10))
Element 7: (0, (16, 10), ['G', '', '.', '%'], [(9, 9), (15, 10), (15, 9)], [False, False, False, True], 86, False, [False, False, True, False], 2194, 'North', (16, 11))
Element 8: (0, (16, 11), ['G', '', '.', '%'], [(9, 10), (15, 11), (15, 10)], [False, False, False, True], 84, False, [False, False, True, False], 2223, 'North', (16, 12))
Element 9: (0, (16, 12), ['G', '', '.', '.'], [(9, 11), (15, 12), (16, 10)], [False, False, False, False], 82, False, [False, False, True, True], 2252, 'East', (17, 12))
Element 10: (0, (17, 12), ['', '%', '.', '%'], [(10, 11), (15, 13), (16, 11)], [False, True, False, True], 80, False, [False, False, True, False], 2281, 'North', (17, 13))
Element 11: (0, (17, 13), ['G', '', '%', '.'], [(11, 11), (16, 13), (16, 12)], [False, False, True, False], 78, False, [False, False, False, True], 2310, 'East', (18, 13))
Element 12: (0, (18, 13), ['G', '%', '%', '%'], [(12, 11), (17, 13), (17, 12)], [False, True, True, True], 76, False, [False, False, False, False], 2329, 'Stop', (18, 13))
Element 13: (0, (18, 13), ['G', '%', '%', '%'], [(13, 11), (16, 13), (17, 13)], [False, True, True, True], 74, False, [False, False, False, False], 2338, 'Stop', (18, 13))
Element 14: (0, (18, 13), ['', '%', '%', '%'], [(14, 11), (15, 13), (16, 13)], [False, True, True, True], 72, False, [False, False, False, False], 2347, 'Stop', (18, 13))
Element 15: (0, (18, 13), ['', '%', '%', '%'], [(14, 12), (14, 13), (15, 13)], [False, True, True, True], 70, False, [False, False, False, False], 2366, 'West', (17, 13))
Element 16: (0, (17, 13), ['', '', '%', ''], [(13, 12), (13, 13), (15, 12)], [False, False, True, False], 68, False, [False, False, False, False], 2385, 'South', (17, 12))
Element 17: (0, (17, 12), ['', '%', '', '%'], [(14, 12), (12, 13), (15, 11)], [False, True, False, True], 66, False, [False, False, False, False], 2394, 'Stop', (17, 12))
Element 18: (0, (17, 12), ['', '%', '', '%'], [(15, 12), (11, 13), (14, 11)], [False, True, False, True], 64, False, [False, False, False, False], 2403, 'Stop', (17, 12))
Element 19: (0, (17, 12), ['G', '%', '', '%'], [(16, 12), (10, 13), (14, 12)], [False, True, False, True], 62, False, [False, False, False, False], 2412, 'Stop', (17, 12))
Element 20: (0, (17, 12), ['', '%', '', '%'], [(16, 13), (10, 12), (14, 13)], [False, True, False, True], 60, False, [False, False, False, False], 2421, 'Stop', (17, 12))
Element 21: (0, (17, 12), ['', '%', 'G', '%'], [(17, 13), (9, 12), (13, 13)], [False, True, False, True], 58, False, [False, False, False, False], 2430, 'Stop', (17, 12))
Element 22: (0, (17, 12), ['', '%', '', '%'], [(18, 13), (9, 13), (13, 12)], [False, True, False, True], 56, False, [False, False, False, False], 2439, 'Stop', (17, 12))
Element 23: (0, (17, 12), ['', '%', 'G', '%'], [(17, 13), (8, 13), (13, 11)], [False, True, False, True], 54, False, [False, False, False, False], 2448, 'Stop', (17, 12))
Element 24: (0, (17, 12), ['', '%', '', '%'], [(16, 13), (8, 12), (13, 10)], [False, True, False, True], 52, False, [False, False, False, False], 2457, 'Stop', (17, 12))
Element 25: (0, (17, 12), ['', '%', '', '%'], [(15, 13), (8, 11), (14, 10)], [False, True, False, True], 50, False, [False, False, False, False], 2466, 'Stop', (17, 12))
Element 26: (0, (17, 12), ['', '%', '', '%'], [(14, 13), (8, 10), (14, 9)], [False, True, False, True], 48, False, [False, False, False, False], 2475, 'Stop', (17, 12))
Element 27: (0, (17, 12), ['', '%', '', '%'], [(13, 13), (7, 10), (13, 9)], [False, True, False, True], 46, False, [False, False, False, False], 2484, 'Stop', (17, 12))
Element 28: (0, (17, 12), ['', '%', '', '%'], [(12, 13), (7, 11), (13, 8)], [False, True, False, True], 44, False, [False, False, False, False], 2503, 'Stop', (17, 12))
Element 29: (0, (17, 12), ['', '%', '', '%'], [(11, 13), (7, 12), (12, 8)], [False, True, False, True], 42, False, [False, False, False, False], 2522, 'Stop', (17, 12))
Element 30: (0, (17, 12), ['', '%', '', '%'], [(10, 13), (7, 13), (12, 7)], [False, True, False, True], 40, False, [False, False, False, False], 2541, 'Stop', (17, 12))
Element 31: (0, (17, 12), ['', '%', '', '%'], [(10, 12), (6, 13), (12, 6)], [False, True, False, True], 38, False, [False, False, False, False], 2560, 'Stop', (17, 12))
Element 32: (0, (17, 12), ['', '%', '', '%'], [(9, 12), (6, 12), (12, 5)], [False, True, False, True], 36, False, [False, False, False, False], 2579, 'Stop', (17, 12))
Element 33: (0, (17, 12), ['', '%', '', '%'], [(9, 13), (6, 11), (11, 5)], [False, True, False, True], 34, False, [False, False, False, False], 3588, 'Stop', (17, 12))
Element 34: (0, (17, 12), ['', '%', '', '%'], [(8, 13), (6, 10), (11, 6)], [False, True, False, True], 32, False, [False, False, False, False], 3607, 'Stop', (17, 12))
Element 35: (0, (17, 12), ['', '%', '', '%'], [(8, 12), (5, 10), (11, 7)], [False, True, False, True], 30, False, [False, False, False, False], 3626, 'Stop', (17, 12))
Element 36: (0, (17, 12), ['', '%', '', '%'], [(8, 11), (5, 11), (11, 6)], [False, True, False, True], 28, False, [False, False, False, False], 3635, 'Stop', (17, 12))
Element 37: (0, (17, 12), ['', '%', '', '%'], [(8, 10), (5, 12), (10, 6)], [False, True, False, True], 26, False, [False, False, False, False], 3654, 'Stop', (17, 12))
Element 38: (0, (17, 12), ['', '%', '', '%'], [(7, 10), (5, 13), (10, 5)], [False, True, False, True], 24, False, [False, False, False, False], 3673, 'Stop', (17, 12))
Element 39: (0, (17, 12), ['', '%', '', '%'], [(7, 11), (4, 13), (9, 5)], [False, True, False, True], 22, False, [False, False, False, False], 3692, 'Stop', (17, 12))
Element 40: (0, (17, 12), ['', '%', '', '%'], [(7, 12), (4, 12), (9, 6)], [False, True, False, True], 20, False, [False, False, False, False], 3711, 'Stop', (17, 12))
Element 41: (0, (17, 12), ['', '%', '', '%'], [(7, 13), (4, 11), (8, 6)], [False, True, False, True], 18, False, [False, False, False, False], 3730, 'Stop', (17, 12))
Element 42: (0, (17, 12), ['', '%', '', '%'], [(6, 13), (4, 10), (8, 5)], [False, True, False, True], 16, False, [False, False, False, False], 3749, 'North', (17, 13))
Element 43: (0, (17, 13), ['', '', '%', ''], [(6, 12), (3, 10), (8, 4)], [False, False, True, False], 14, False, [False, False, False, False], 3768, 'East', (18, 13))
Element 44: (0, (18, 13), ['', '%', '%', '%'], [(6, 11), (3, 11), (9, 4)], [False, True, True, True], 12, False, [False, False, False, False], 3787, 'West', (17, 13))
Element 45: (0, (17, 13), ['', '', '%', ''], [(6, 10), (3, 12), (9, 3)], [False, False, True, False], 10, False, [False, False, False, False], 3806, 'West', (16, 13))
Element 46: (0, (16, 13), ['', '', '%', ''], [(5, 10), (3, 13), (10, 3)], [False, False, True, False], 8, False, [False, False, False, False], 3825, 'South', (16, 12))
Element 47: (0, (16, 12), ['', '', '', ''], [(5, 11), (2, 13), (11, 3)], [False, False, False, False], 6, False, [False, False, False, False], 3844, 'South', (16, 11))
Element 48: (0, (16, 11), ['', '', '', '%'], [(5, 12), (2, 12), (12, 3)], [False, False, False, True], 4, False, [False, False, False, False], 3863, 'South', (16, 10))
Element 49: (0, (16, 10), ['', '', '', '%'], [(5, 13), (1, 12), (13, 3)], [False, False, False, True], 2, False, [False, False, False, False], 3882, 'South', (16, 9))
Element 50: (0, (16, 9), ['', '', '', '%'], [(4, 13), (1, 13), (13, 4)], [False, False, False, True], 0, False, [False, False, False, False], 3901, 'Stop', (16, 9))
Element 51: #0#
