Element 1: (3, (7, 9), ['.', '.', '.', 'F'], [(8, 12), (6, 2), (6, 13)], [False, False, False, False], 98, False, [True, True, True, False], 29, 'East', (8, 9))
Element 2: (3, (8, 9), ['', '.', '.', '.'], [(9, 12), (7, 2), (7, 13)], [False, False, False, False], 96, False, [False, True, True, True], 1058, 'East', (9, 9))
Element 3: (3, (9, 9), ['', '%', '.', '.'], [(10, 12), (8, 2), (8, 13)], [False, True, False, False], 94, False, [False, False, True, True], 1097, 'East', (10, 9))
Element 4: (3, (10, 9), ['', '%', '.', '.'], [(10, 13), (8, 3), (9, 13)], [False, True, False, False], 92, False, [False, False, True, True], 1136, 'East', (11, 9))
Element 5: (3, (11, 9), ['', '%', '.', '.'], [(11, 13), (9, 3), (10, 13)], [False, True, False, False], 90, False, [False, False, True, True], 1165, 'East', (12, 9))
Element 6: (3, (12, 9), ['', '.', '.', '.'], [(12, 13), (10, 3), (11, 13)], [False, False, False, False], 88, False, [False, True, True, True], 1194, 'East', (13, 9))
Element 7: (3, (13, 9), ['', '.', '.', '.'], [(13, 13), (11, 3), (12, 13)], [False, False, False, False], 86, False, [False, True, True, True], 1223, 'East', (14, 9))
Element 8: (3, (14, 9), ['', '.', '.', '.'], [(14, 13), (12, 3), (13, 13)], [False, False, False, False], 84, False, [False, True, True, True], 1252, 'East', (15, 9))
Element 9: (3, (15, 9), ['', '.', '.', 'F'], [(15, 13), (13, 3), (13, 12)], [False, False, False, False], 82, False, [False, True, True, False], 1291, 'East', (16, 9))
Element 10: (3, (16, 9), ['', '.', '.', '%'], [(16, 13), (13, 4), (14, 12)], [False, False, False, True], 80, False, [False, True, True, False], 2320, 'North', (16, 10))
Element 11: (3, (16, 10), ['.', '', '.', '%'], [(17, 13), (14, 4), (15, 12)], [False, False, False, True], 78, False, [True, False, True, False], 2359, 'North', (16, 11))
Element 12: (3, (16, 11), ['.', '', 'G', '%'], [(18, 13), (15, 4), (16, 12)], [False, False, False, True], 76, False, [True, False, False, False], 2398, 'West', (15, 11))
Element 13: (3, (15, 11), ['.', '.', '', ''], [(17, 13), (15, 5), (17, 12)], [False, False, False, False], 74, False, [True, True, False, False], 2427, 'South', (15, 10))
Element 14: (3, (15, 10), ['.', '', '', ''], [(16, 13), (15, 6), (17, 13)], [False, False, False, False], 72, False, [True, False, False, False], 2446, 'West', (14, 10))
Element 15: (3, (14, 10), ['.', '', '.', ''], [(15, 13), (16, 6), (18, 13)], [False, False, False, False], 70, False, [True, False, True, False], 2465, 'North', (14, 11))
Element 16: (3, (14, 11), ['.', '', '', ''], [(16, 13), (17, 6), (17, 13)], [False, False, False, False], 68, False, [True, False, False, False], 2484, 'West', (13, 11))
Element 17: (3, (13, 11), ['.', '.', '', ''], [(16, 12), (18, 6), (16, 13)], [False, False, False, False], 66, False, [True, True, False, False], 2503, 'South', (13, 10))
Element 18: (3, (13, 10), ['.', '', '', ''], [(17, 12), (18, 7), (15, 13)], [False, False, False, False], 64, False, [True, False, False, False], 2522, 'West', (12, 10))
Element 19: (3, (12, 10), ['.', '', '.', ''], [(16, 12), (18, 8), (14, 13)], [False, False, False, False], 62, False, [True, False, True, False], 2541, 'North', (12, 11))
Element 20: (3, (12, 11), ['.', '', '%', ''], [(16, 11), (17, 8), (15, 13)], [False, False, True, False], 60, False, [True, False, False, False], 2560, 'West', (11, 11))
Element 21: (3, (11, 11), ['.', '.', '%', ''], [(16, 10), (17, 7), (16, 13)], [False, False, True, False], 58, False, [True, True, False, False], 2579, 'South', (11, 10))
Element 22: (3, (11, 10), ['.', '', '', ''], [(16, 9), (16, 7), (17, 13)], [False, False, False, False], 56, False, [True, False, False, False], 2598, 'West', (10, 10))
Element 23: (3, (10, 10), ['.', '', '.', ''], [(16, 8), (17, 7), (17, 12)], [False, False, False, False], 54, False, [True, False, True, False], 2617, 'North', (10, 11))
Element 24: (3, (10, 11), ['.', '', '', ''], [(15, 8), (17, 8), (16, 12)], [False, False, False, False], 52, False, [True, False, False, False], 2636, 'West', (9, 11))
Element 25: (3, (9, 11), ['.', '.', '', ''], [(14, 8), (16, 8), (16, 13)], [False, False, False, False], 50, False, [True, True, False, False], 2655, 'South', (9, 10))
Element 26: (3, (9, 10), ['.', '', '', ''], [(14, 7), (16, 9), (16, 12)], [False, False, False, False], 48, False, [True, False, False, False], 2674, 'West', (8, 10))
Element 27: (3, (8, 10), ['.', '', '.', ''], [(14, 6), (16, 10), (16, 11)], [False, False, False, False], 46, False, [True, False, True, False], 2693, 'North', (8, 11))
Element 28: (3, (8, 11), ['.', '', '', ''], [(14, 5), (15, 10), (16, 10)], [False, False, False, False], 44, False, [True, False, False, False], 2712, 'West', (7, 11))
Element 29: (3, (7, 11), ['.', '.', '', ''], [(13, 5), (15, 11), (16, 9)], [False, False, False, False], 42, False, [True, True, False, False], 2731, 'South', (7, 10))
Element 30: (3, (7, 10), ['.', '', '', ''], [(12, 5), (16, 11), (16, 8)], [False, False, False, False], 40, False, [True, False, False, False], 2750, 'West', (6, 10))
