Element 1: (1, (1, 12), ['%', '%', '.', '.'], [(17, 13), (8, 4), (11, 7)], [True, True, False, False], 98, False, [False, False, True, True], 9, 'East', (2, 12))
Element 2: (1, (2, 12), ['', '%', '.', '.'], [(18, 13), (9, 4), (12, 7)], [False, True, False, False], 96, False, [False, False, True, True], 48, 'East', (3, 12))
Element 3: (1, (3, 12), ['', '.', '.', '.'], [(17, 13), (9, 5), (12, 6)], [False, False, False, False], 94, False, [False, True, True, True], 77, 'East', (4, 12))
Element 4: (1, (4, 12), ['', '.', '.', '.'], [(17, 12), (10, 5), (12, 5)], [False, False, False, False], 92, False, [False, True, True, True], 116, 'East', (5, 12))
Element 5: (1, (5, 12), ['', '.', '.', '.'], [(16, 12), (11, 5), (13, 5)], [False, False, False, False], 90, False, [False, True, True, True], 1145, 'East', (6, 12))
Element 6: (1, (6, 12), ['', '.', '.', '.'], [(16, 11), (11, 6), (14, 5)], [False, False, False, False], 88, False, [False, True, True, True], 1184, 'East', (7, 12))
Element 7: (1, (7, 12), ['', '.', '.', '.'], [(15, 11), (10, 6), (15, 5)], [False, False, False, False], 86, False, [False, True, True, True], 1223, 'East', (8, 12))
Element 8: (1, (8, 12), ['', '.', '.', '.'], [(15, 12), (9, 6), (15, 6)], [False, False, False, False], 84, False, [False, True, True, True], 1262, 'East', (9, 12))
Element 9: (1, (9, 12), ['', '.', '.', '.'], [(15, 13), (8, 6), (16, 6)], [False, False, False, False], 82, False, [False, True, True, True], 1301, 'East', (10, 12))
Element 10: (1, (10, 12), ['', '.', '.', '%'], [(14, 13), (8, 5), (17, 6)], [False, False, False, True], 80, False, [False, True, True, False], 1340, 'North', (10, 13))
Element 11: (1, (10, 13), ['.', '', '%', '.'], [(14, 12), (7, 5), (17, 7)], [False, False, True, False], 78, False, [True, False, False, True], 1379, 'East', (11, 13))
Element 12: (1, (11, 13), ['', '%', '%', '.'], [(14, 11), (7, 6), (17, 8)], [False, True, True, False], 76, False, [False, False, False, True], 1418, 'East', (12, 13))
Element 13: (1, (12, 13), ['', '%', '%', '.'], [(14, 10), (6, 6), (18, 8)], [False, True, True, False], 74, False, [False, False, False, True], 1457, 'East', (13, 13))
Element 14: (1, (13, 13), ['', '.', '%', ''], [(15, 10), (6, 5), (18, 7)], [False, False, True, False], 72, False, [False, True, False, False], 1496, 'South', (13, 12))
Element 15: (1, (13, 12), ['%', '.', '', ''], [(16, 10), (6, 4), (18, 6)], [True, False, False, False], 70, False, [False, True, False, False], 1535, 'South', (13, 11))
Element 16: (1, (13, 11), ['.', '.', '', ''], [(16, 9), (6, 3), (18, 7)], [False, False, False, False], 68, False, [True, True, False, False], 2554, 'West', (12, 11))
Element 17: (1, (12, 11), ['.', '.', '%', ''], [(16, 8), (7, 3), (18, 8)], [False, False, True, False], 66, False, [True, True, False, False], 2583, 'West', (11, 11))
Element 18: (1, (11, 11), ['.', '.', '%', ''], [(16, 7), (7, 2), (17, 8)], [False, False, True, False], 64, False, [True, True, False, False], 2612, 'West', (10, 11))
Element 19: (1, (10, 11), ['.', '.', '', ''], [(17, 7), (7, 1), (16, 8)], [False, False, False, False], 62, False, [True, True, False, False], 2631, 'West', (9, 11))
