Element 1: (2, (11, 6), ['.', 'F', '.', '.'], [(10, 11), (4, 10), (18, 3)], [False, False, False, False], 98, False, [True, False, True, True], 19, 'South', (11, 5))
Element 2: (2, (11, 5), ['.', '.', '', '.'], [(11, 11), (5, 10), (17, 3)], [False, False, False, False], 96, False, [True, True, False, True], 1048, 'East', (12, 5))
Element 3: (2, (12, 5), ['', '.', '.', '.'], [(12, 11), (6, 10), (16, 3)], [False, False, False, False], 94, False, [False, True, True, True], 1087, 'East', (13, 5))
Element 4: (2, (13, 5), ['', '.', '%', '.'], [(13, 11), (7, 10), (16, 2)], [False, False, True, False], 92, False, [False, True, False, True], 2116, 'East', (14, 5))
Element 5: (2, (14, 5), ['', '.', '.', '.'], [(14, 11), (8, 10), (16, 1)], [False, False, False, False], 90, False, [False, True, True, True], 2155, 'East', (15, 5))
Element 6: (2, (15, 5), ['', '.', '.', '%'], [(15, 11), (8, 9), (17, 1)], [False, False, False, True], 88, False, [False, True, True, False], 3184, 'North', (15, 6))
Element 7: (2, (15, 6), ['.', '', '%', '.'], [(16, 11), (9, 9), (16, 1)], [False, False, True, False], 86, False, [True, False, False, True], 3213, 'East', (16, 6))
Element 8: (2, (16, 6), ['', '%', '.', '.'], [(16, 12), (9, 10), (15, 1)], [False, True, False, False], 84, False, [False, False, True, True], 3252, 'East', (17, 6))
Element 9: (2, (17, 6), ['', '%', '.', '.'], [(17, 12), (10, 10), (14, 1)], [False, True, False, False], 82, False, [False, False, True, True], 3291, 'North', (17, 7))
Element 10: (2, (17, 7), ['.', '', '.', '.'], [(17, 13), (11, 10), (13, 1)], [False, False, False, False], 80, False, [True, False, True, True], 3330, 'North', (17, 8))
Element 11: (2, (17, 8), ['.', '', '%', '.'], [(18, 13), (12, 10), (12, 1)], [False, False, True, False], 78, False, [True, False, False, True], 3369, 'East', (18, 8))
Element 12: (2, (18, 8), ['', '.', '%', '%'], [(17, 13), (13, 10), (11, 1)], [False, False, True, True], 76, False, [False, True, False, False], 3398, 'South', (18, 7))
Element 13: (2, (18, 7), ['', '.', '', '%'], [(16, 13), (14, 10), (10, 1)], [False, False, False, True], 74, False, [False, True, False, False], 3437, 'South', (18, 6))
Element 14: (2, (18, 6), ['', '%', '', '%'], [(15, 13), (15, 10), (9, 1)], [False, True, False, True], 72, False, [False, False, False, False], 3476, 'North', (18, 7))
Element 15: (2, (18, 7), ['', '', '', '%'], [(15, 12), (16, 10), (8, 1)], [False, False, False, True], 70, False, [False, False, False, False], 3505, 'North', (18, 8))
Element 16: (2, (18, 8), ['', '', '%', '%'], [(14, 12), (16, 9), (8, 2)], [False, False, True, True], 68, False, [False, False, False, False], 4524, 'West', (17, 8))
Element 17: (2, (17, 8), ['G', '', '%', ''], [(14, 13), (16, 8), (8, 3)], [False, False, True, False], 66, False, [False, False, False, False], 4553, 'South', (17, 7))
Element 18: (2, (17, 7), ['G', '', '', ''], [(13, 13), (16, 7), (7, 3)], [False, False, False, False], 64, False, [False, False, False, False], 4582, 'North', (17, 8))
Element 19: (2, (17, 8), ['', 'G', '%', ''], [(13, 12), (17, 7), (7, 4)], [False, False, True, False], 62, False, [False, False, False, False], 4601, 'West', (16, 8))
Element 20: (2, (16, 8), ['.', '', '', ''], [(13, 13), (18, 7), (8, 4)], [False, False, False, False], 60, False, [True, False, False, False], 4610, 'West', (15, 8))
Element 21: (2, (15, 8), ['.', '%', '.', ''], [(12, 13), (18, 8), (9, 4)], [False, True, False, False], 58, False, [True, False, True, False], 4639, 'North', (15, 9))
Element 22: (2, (15, 9), ['.', '', '', ''], [(11, 13), (17, 8), (9, 5)], [False, False, False, False], 56, False, [True, False, False, False], 4668, 'West', (14, 9))
Element 23: (2, (14, 9), ['.', '.', '', ''], [(10, 13), (18, 8), (10, 5)], [False, False, False, False], 54, False, [True, True, False, False], 4697, 'South', (14, 8))
Element 24: (2, (14, 8), ['.', '.', '', ''], [(10, 12), (18, 7), (10, 6)], [False, False, False, False], 52, False, [True, True, False, False], 4726, 'South', (14, 7))
Element 25: (2, (14, 7), ['.', '.', '', '%'], [(9, 12), (18, 6), (9, 6)], [False, False, False, True], 50, False, [True, True, False, False], 4755, 'South', (14, 6))
Element 26: (2, (14, 6), ['%', '', '', ''], [(9, 13), (17, 6), (8, 6)], [True, False, False, False], 48, False, [False, False, False, False], 4784, 'North', (14, 7))
Element 27: (2, (14, 7), ['.', '', '', '%'], [(8, 13), (16, 6), (8, 5)], [False, False, False, True], 46, False, [True, False, False, False], 4803, 'West', (13, 7))
Element 28: (2, (13, 7), ['.', '%', '.', ''], [(8, 12), (15, 6), (7, 5)], [False, True, False, False], 44, False, [True, False, True, False], 4832, 'North', (13, 8))
Element 29: (2, (13, 8), ['.', '', '.', ''], [(8, 11), (15, 5), (7, 6)], [False, False, False, False], 42, False, [True, False, True, False], 4861, 'North', (13, 9))
Element 30: (2, (13, 9), ['.', '', '', ''], [(7, 11), (15, 4), (6, 6)], [False, False, False, False], 40, False, [True, False, False, False], 4900, 'West', (12, 9))
Element 31: (2, (12, 9), ['.', '.', '', ''], [(7, 12), (15, 3), (6, 5)], [False, False, False, False], 38, False, [True, True, False, False], 4939, 'South', (12, 8))
Element 32: (2, (12, 8), ['%', '.', '', ''], [(7, 13), (16, 3), (6, 4)], [True, False, False, False], 36, False, [False, True, False, False], 4968, 'South', (12, 7))
Element 33: (2, (12, 7), ['.', '.', '', ''], [(6, 13), (17, 3), (6, 3)], [False, False, False, False], 34, False, [True, True, False, False], 4997, 'South', (12, 6))
Element 34: (2, (12, 6), ['', '', '', '%'], [(6, 12), (18, 3), (6, 2)], [False, False, False, True], 32, False, [False, False, False, False], 5026, 'North', (12, 7))
Element 35: (2, (12, 7), ['.', '', '', ''], [(6, 11), (17, 3), (6, 1)], [False, False, False, False], 30, False, [True, False, False, False], 5045, 'West', (11, 7))
Element 36: (2, (11, 7), ['%', '', '%', ''], [(5, 11), (16, 3), (5, 1)], [True, False, True, False], 28, False, [False, False, False, False], 5074, 'East', (12, 7))
