Element 1: (0, (13, 4), ['.', '.', 'G', '.'], [(3, 10), (4, 11), (13, 5)], [False, False, False, False], 98, False, [True, True, False, True], 0, 'East', (14, 4))
Element 2: (0, (14, 4), ['', '%', 'G', '.'], [(4, 10), (5, 11), (14, 5)], [False, True, False, False], 96, False, [False, False, False, True], 39, 'East', (15, 4))
Element 3: (0, (15, 4), ['', '.', 'G', '%'], [(5, 10), (6, 11), (15, 5)], [False, False, False, True], 94, False, [False, True, False, False], 78, 'South', (15, 3))
Element 4: (0, (15, 3), ['%', '%', '', '.'], [(6, 10), (7, 11), (15, 6)], [True, True, False, False], 92, False, [False, False, False, True], 117, 'East', (16, 3))
Element 5: (0, (16, 3), ['', 'F', '%', '.'], [(7, 10), (8, 11), (16, 6)], [False, False, True, False], 90, False, [False, False, False, True], 156, 'South', (16, 2))
Element 6: (0, (16, 2), ['%', '.', '', '%'], [(8, 10), (9, 11), (17, 6)], [True, False, False, True], 88, False, [False, True, False, False], 1185, 'South', (16, 1))
Element 7: (0, (16, 1), ['.', '%', '', '.'], [(8, 9), (10, 11), (18, 6)], [False, True, False, False], 86, False, [True, False, False, True], 2214, 'East', (17, 1))
Element 8: (0, (17, 1), ['', '%', '%', '%'], [(9, 9), (11, 11), (18, 7)], [False, True, True, True], 84, False, [False, False, False, False], 2253, 'West', (16, 1))
Element 9: (0, (16, 1), ['.', '%', '', ''], [(10, 9), (12, 11), (18, 8)], [False, True, False, False], 82, False, [True, False, False, False], 2282, 'West', (15, 1))
Element 10: (0, (15, 1), ['.', '%', '%', ''], [(11, 9), (13, 11), (17, 8)], [False, True, True, False], 80, False, [True, False, False, False], 2321, 'West', (14, 1))
Element 11: (0, (14, 1), ['.', '%', '%', ''], [(12, 9), (14, 11), (17, 7)], [False, True, True, False], 78, False, [True, False, False, False], 2360, 'West', (13, 1))
Element 12: (0, (13, 1), ['.', '%', '%', ''], [(13, 9), (15, 11), (16, 7)], [False, True, True, False], 76, False, [True, False, False, False], 2399, 'West', (12, 1))
