Element 1: (1, (2, 7), ['.', '.', '%', '%'], [(10, 12), (6, 12), (7, 5)], [False, False, True, True], 98, False, [True, True, False, False], 9, 'South', (2, 6))
Element 2: (1, (2, 6), ['.', '.', '', '%'], [(10, 13), (7, 12), (8, 5)], [False, False, False, True], 96, False, [True, True, False, False], 48, 'South', (2, 5))
Element 3: (1, (2, 5), ['.', '.', '', '.'], [(11, 13), (8, 12), (9, 5)], [False, False, False, False], 94, False, [True, True, False, True], 87, 'East', (3, 5))
Element 4: (1, (3, 5), ['', '.', '%', '.'], [(12, 13), (8, 13), (10, 5)], [False, False, True, False], 92, False, [False, True, False, True], 126, 'East', (4, 5))
Element 5: (1, (4, 5), ['', '.', '%', '.'], [(13, 13), (9, 13), (11, 5)], [False, False, True, False], 90, False, [False, True, False, True], 1155, 'East', (5, 5))
Element 6: (1, (5, 5), ['', '.', '%', '.'], [(14, 13), (10, 13), (12, 5)], [False, False, True, False], 88, False, [False, True, False, True], 1184, 'East', (6, 5))
Element 7: (1, (6, 5), ['', '.', '.', ''], [(15, 13), (11, 13), (13, 5)], [False, False, False, False], 86, False, [False, True, True, False], 1213, 'North', (6, 6))
Element 8: (1, (6, 6), ['%', '', '%', '.'], [(16, 13), (12, 13), (14, 5)], [True, False, True, False], 84, False, [False, False, False, True], 1242, 'East', (7, 6))
Element 9: (1, (7, 6), ['', '', '%', '.'], [(17, 13), (13, 13), (15, 5)], [False, False, True, False], 82, False, [False, False, False, True], 1271, 'East', (8, 6))
Element 10: (1, (8, 6), ['', '', '%', '.'], [(18, 13), (13, 12), (15, 6)], [False, False, True, False], 80, False, [False, False, False, True], 1310, 'East', (9, 6))
Element 11: (1, (9, 6), ['', '', '%', '.'], [(17, 13), (14, 12), (16, 6)], [False, False, True, False], 78, False, [False, False, False, True], 1339, 'East', (10, 6))
Element 12: (1, (10, 6), ['', '', '%', '.'], [(17, 12), (15, 12), (17, 6)], [False, False, True, False], 76, False, [False, False, False, True], 1378, 'East', (11, 6))
Element 13: (1, (11, 6), ['', '', '.', '.'], [(17, 13), (16, 12), (18, 6)], [False, False, False, False], 74, False, [False, False, True, True], 1407, 'East', (12, 6))
Element 14: (1, (12, 6), ['', '', '.', '%'], [(16, 13), (16, 11), (18, 7)], [False, False, False, True], 72, False, [False, False, True, False], 1436, 'North', (12, 7))
Element 15: (1, (12, 7), ['.', '', '.', '.'], [(16, 12), (16, 10), (18, 8)], [False, False, False, False], 70, False, [True, False, True, True], 1465, 'East', (13, 7))
Element 16: (1, (13, 7), ['', '%', '.', '.'], [(16, 11), (16, 9), (17, 8)], [False, True, False, False], 68, False, [False, False, True, True], 2484, 'East', (14, 7))
Element 17: (1, (14, 7), ['', '.', '.', '%'], [(15, 11), (16, 8), (17, 7)], [False, False, False, True], 66, False, [False, True, True, False], 2523, 'North', (14, 8))
Element 18: (1, (14, 8), ['.', '', '.', '.'], [(15, 10), (16, 7), (17, 8)], [False, False, False, False], 64, False, [True, False, True, True], 2552, 'East', (15, 8))
Element 19: (1, (15, 8), ['', '%', 'G', ''], [(15, 9), (17, 7), (18, 8)], [False, True, False, False], 62, False, [False, False, False, False], 2571, 'East', (16, 8))
Element 20: (1, (16, 8), ['', '', '', 'G'], [(14, 9), (18, 7), (17, 8)], [False, False, False, False], 60, False, [False, False, False, False], 2580, 'North', (16, 9))
Element 21: (1, (16, 9), ['', '', '', '%'], [(14, 10), (18, 8), (17, 7)], [False, False, False, True], 58, False, [False, False, False, False], 2589, 'North', (16, 10))
Element 22: (1, (16, 10), ['', '', '', '%'], [(14, 11), (17, 8), (18, 7)], [False, False, False, True], 56, False, [False, False, False, False], 2598, 'North', (16, 11))
Element 23: (1, (16, 11), ['', '', '', '%'], [(13, 11), (18, 8), (18, 6)], [False, False, False, True], 54, False, [False, False, False, False], 2607, 'North', (16, 12))
Element 24: (1, (16, 12), ['', '', '', ''], [(13, 10), (18, 7), (17, 6)], [False, False, False, False], 52, False, [False, False, False, False], 2616, 'East', (17, 12))
Element 25: (1, (17, 12), ['', '%', '', '%'], [(13, 9), (18, 6), (17, 7)], [False, True, False, True], 50, False, [False, False, False, False], 2625, 'North', (17, 13))
Element 26: (1, (17, 13), ['', '', '%', ''], [(13, 8), (17, 6), (16, 7)], [False, False, True, False], 48, False, [False, False, False, False], 2634, 'East', (18, 13))
Element 27: (1, (18, 13), ['', '%', '%', '%'], [(12, 8), (16, 6), (16, 8)], [False, True, True, True], 46, False, [False, False, False, False], 2643, 'West', (17, 13))
Element 28: (1, (17, 13), ['', '', '%', ''], [(12, 9), (15, 6), (16, 9)], [False, False, True, False], 44, False, [False, False, False, False], 2652, 'West', (16, 13))
Element 29: (1, (16, 13), ['', '', '%', ''], [(12, 10), (14, 6), (16, 10)], [False, False, True, False], 42, False, [False, False, False, False], 2671, 'West', (15, 13))
Element 30: (1, (15, 13), ['', '', '%', ''], [(12, 11), (14, 7), (16, 11)], [False, False, True, False], 40, False, [False, False, False, False], 2680, 'South', (15, 12))
Element 31: (1, (15, 12), ['', '', '', 'G'], [(11, 11), (14, 8), (16, 12)], [False, False, False, False], 38, False, [False, False, False, False], 2689, 'South', (15, 11))
Element 32: (1, (15, 11), ['', '', '', ''], [(11, 10), (15, 8), (17, 12)], [False, False, False, False], 36, False, [False, False, False, False], 2698, 'South', (15, 10))
Element 33: (1, (15, 10), ['', 'G', '', ''], [(11, 9), (15, 9), (17, 13)], [False, False, False, False], 34, False, [False, False, False, False], 2707, 'West', (14, 10))
Element 34: (1, (14, 10), ['', '', '', 'G'], [(10, 9), (15, 10), (18, 13)], [False, False, False, False], 32, False, [False, False, False, False], 2716, 'North', (14, 11))
Element 35: (1, (14, 11), ['', '', '', 'G'], [(10, 10), (15, 11), (17, 13)], [False, False, False, False], 30, False, [False, False, False, False], 2725, 'North', (14, 12))
Element 36: (1, (14, 12), ['', 'G', '', ''], [(10, 11), (14, 11), (16, 13)], [False, False, False, False], 28, False, [False, False, False, False], 2734, 'North', (14, 13))
Element 37: (1, (14, 13), ['', '', '%', 'G'], [(9, 11), (14, 10), (15, 13)], [False, False, True, False], 26, False, [False, False, False, False], 2743, 'West', (13, 13))
Element 38: (1, (13, 13), ['', '', '%', ''], [(9, 10), (14, 9), (15, 12)], [False, False, True, False], 24, False, [False, False, False, False], 2752, 'South', (13, 12))
