Element 1: (0, (14, 9), ['.', 'G', '.', '.'], [(8, 13), (9, 5), (14, 8)], [False, False, False, False], 98, False, [True, False, True, True], 0, 'East', (15, 9))
Element 2: (0, (15, 9), ['', 'G', '.', 'F'], [(9, 13), (10, 5), (15, 8)], [False, False, False, False], 96, False, [False, False, True, False], 39, 'East', (16, 9))
Element 3: (0, (16, 9), ['', 'G', '.', '%'], [(10, 13), (11, 5), (16, 8)], [False, False, False, True], 94, False, [False, False, True, False], 2058, 'North', (16, 10))
Element 4: (0, (16, 10), ['.', '', '.', '%'], [(11, 13), (12, 5), (17, 8)], [False, False, False, True], 92, False, [True, False, True, False], 2097, 'North', (16, 11))
Element 5: (0, (16, 11), ['.', '', '.', '%'], [(12, 13), (13, 5), (18, 8)], [False, False, False, True], 90, False, [True, False, True, False], 2136, 'North', (16, 12))
Element 6: (0, (16, 12), ['.', '', '.', '.'], [(13, 13), (14, 5), (18, 7)], [False, False, False, False], 88, False, [True, False, True, True], 2175, 'East', (17, 12))
Element 7: (0, (17, 12), ['', '%', '.', '%'], [(14, 13), (15, 5), (18, 6)], [False, True, False, True], 86, False, [False, False, True, False], 2214, 'North', (17, 13))
Element 8: (0, (17, 13), ['.', '', '%', '.'], [(15, 13), (15, 6), (17, 6)], [False, False, True, False], 84, False, [True, False, False, True], 2253, 'East', (18, 13))
Element 9: (0, (18, 13), ['', '%', '%', '%'], [(16, 13), (16, 6), (17, 7)], [False, True, True, True], 82, False, [False, False, False, False], 2292, 'West', (17, 13))
Element 10: (0, (17, 13), ['', '', '%', ''], [(16, 12), (16, 7), (17, 6)], [False, False, True, False], 80, False, [False, False, False, False], 2301, 'West', (16, 13))
Element 11: (0, (16, 13), ['', '', '%', ''], [(15, 12), (17, 7), (18, 6)], [False, False, True, False], 78, False, [False, False, False, False], 2310, 'West', (15, 13))
Element 12: (0, (15, 13), ['', '', '%', ''], [(15, 11), (18, 7), (17, 6)], [False, False, True, False], 76, False, [False, False, False, False], 2319, 'South', (15, 12))
Element 13: (0, (15, 12), ['.', '', '', ''], [(15, 10), (18, 8), (17, 7)], [False, False, False, False], 74, False, [True, False, False, False], 2328, 'West', (14, 12))
Element 14: (0, (14, 12), ['.', '.', '', ''], [(14, 10), (17, 8), (18, 7)], [False, False, False, False], 72, False, [True, True, False, False], 2347, 'South', (14, 11))
Element 15: (0, (14, 11), ['.', '', '', ''], [(13, 10), (16, 8), (18, 8)], [False, False, False, False], 70, False, [True, False, False, False], 2366, 'West', (13, 11))
Element 16: (0, (13, 11), ['.', '', '.', ''], [(13, 9), (16, 9), (17, 8)], [False, False, False, False], 68, False, [True, False, True, False], 2385, 'North', (13, 12))
Element 17: (0, (13, 12), ['%', '', '', ''], [(13, 8), (16, 10), (17, 7)], [True, False, False, False], 66, False, [False, False, False, False], 2404, 'North', (13, 13))
Element 18: (0, (13, 13), ['', '', '%', ''], [(13, 7), (16, 11), (17, 8)], [False, False, True, False], 64, False, [False, False, False, False], 2413, 'East', (14, 13))
Element 19: (0, (14, 13), ['', '', '%', ''], [(14, 7), (16, 12), (16, 8)], [False, False, True, False], 62, False, [False, False, False, False], 2422, 'West', (13, 13))
Element 20: (0, (13, 13), ['', '', '%', ''], [(14, 6), (17, 12), (16, 7)], [False, False, True, False], 60, False, [False, False, False, False], 2431, 'West', (12, 13))
Element 21: (0, (12, 13), ['', '%', '%', ''], [(15, 6), (17, 13), (16, 6)], [False, True, True, False], 58, False, [False, False, False, False], 2430, 'West', (11, 13))
Element 22: (0, (11, 13), ['', '%', '%', ''], [(15, 5), (18, 13), (15, 6)], [False, True, True, False], 56, False, [False, False, False, False], 2429, 'West', (10, 13))
Element 23: (0, (10, 13), ['', '.', '%', ''], [(15, 4), (17, 13), (15, 5)], [False, False, True, False], 54, False, [False, True, False, False], 2438, 'South', (10, 12))
Element 24: (0, (10, 12), ['.', '.', '', '%'], [(15, 3), (16, 13), (15, 4)], [False, False, False, True], 52, False, [True, True, False, False], 2457, 'South', (10, 11))
Element 25: (0, (10, 11), ['.', '.', '', '.'], [(16, 3), (15, 13), (14, 4)], [False, False, False, False], 50, False, [True, True, False, True], 2486, 'East', (11, 11))
Element 26: (0, (11, 11), ['', '.', '%', '.'], [(16, 2), (15, 12), (13, 4)], [False, False, True, False], 48, False, [False, True, False, True], 3505, 'East', (12, 11))
Element 27: (0, (12, 11), ['', '.', '%', ''], [(16, 1), (15, 11), (13, 3)], [False, False, True, False], 46, False, [False, True, False, False], 3534, 'South', (12, 10))
Element 28: (0, (12, 10), ['.', '.', '', ''], [(17, 1), (15, 10), (12, 3)], [False, False, False, False], 44, False, [True, True, False, False], 3563, 'South', (12, 9))
Element 29: (0, (12, 9), ['.', '.', '', ''], [(16, 1), (15, 9), (12, 4)], [False, False, False, False], 42, False, [True, True, False, False], 3582, 'South', (12, 8))
Element 30: (0, (12, 8), ['%', '.', '', ''], [(15, 1), (15, 8), (11, 4)], [True, False, False, False], 40, False, [False, True, False, False], 3611, 'South', (12, 7))
Element 31: (0, (12, 7), ['.', '.', '', ''], [(14, 1), (14, 8), (11, 3)], [False, False, False, False], 38, False, [True, True, False, False], 3640, 'South', (12, 6))
Element 32: (0, (12, 6), ['.', '', '', '%'], [(13, 1), (14, 9), (10, 3)], [False, False, False, True], 36, False, [True, False, False, False], 3669, 'West', (11, 6))
Element 33: (0, (11, 6), ['.', '', '.', ''], [(12, 1), (14, 10), (9, 3)], [False, False, False, False], 34, False, [True, False, True, False], 3698, 'North', (11, 7))
Element 34: (0, (11, 7), ['%', '', '%', ''], [(11, 1), (14, 11), (9, 4)], [True, False, True, False], 32, False, [False, False, False, False], 3727, 'South', (11, 6))
Element 35: (0, (11, 6), ['.', '', '', ''], [(10, 1), (14, 12), (8, 4)], [False, False, False, False], 30, False, [True, False, False, False], 3746, 'West', (10, 6))
Element 36: (0, (10, 6), ['.', '', '%', ''], [(9, 1), (14, 13), (8, 5)], [False, False, True, False], 28, False, [True, False, False, False], 3775, 'West', (9, 6))
Element 37: (0, (9, 6), ['G', '', '%', ''], [(8, 1), (13, 13), (8, 6)], [False, False, True, False], 26, False, [False, False, False, False], 3804, 'South', (9, 5))
Element 38: (0, (9, 5), ['', '', '', ''], [(8, 2), (13, 12), (7, 6)], [False, False, False, False], 24, False, [False, False, False, False], 3823, 'East', (10, 5))
Element 39: (0, (10, 5), ['', '%', '', ''], [(8, 3), (13, 11), (7, 5)], [False, True, False, False], 22, False, [False, False, False, False], 3842, 'East', (11, 5))
Element 40: (0, (11, 5), ['', '', '', ''], [(7, 3), (13, 10), (7, 4)], [False, False, False, False], 20, False, [False, False, False, False], 3861, 'East', (12, 5))
Element 41: (0, (12, 5), ['', '', '', ''], [(7, 2), (13, 9), (6, 4)], [False, False, False, False], 18, False, [False, False, False, False], 3880, 'East', (13, 5))
Element 42: (0, (13, 5), ['', '', '%', ''], [(7, 1), (13, 8), (6, 5)], [False, False, True, False], 16, False, [False, False, False, False], 3899, 'East', (14, 5))
Element 43: (0, (14, 5), ['', '', '', ''], [(6, 1), (13, 7), (6, 6)], [False, False, False, False], 14, False, [False, False, False, False], 3918, 'East', (15, 5))
Element 44: (0, (15, 5), ['', '', '', '%'], [(6, 2), (14, 7), (6, 5)], [False, False, False, True], 12, False, [False, False, False, False], 3927, 'North', (15, 6))
Element 45: (0, (15, 6), ['G', '', '%', ''], [(6, 3), (14, 6), (5, 5)], [False, False, True, False], 10, False, [False, False, False, False], 3946, 'East', (16, 6))
Element 46: (0, (16, 6), ['', '%', '', ''], [(5, 3), (14, 7), (5, 4)], [False, True, False, False], 8, False, [False, False, False, False], 3965, 'East', (17, 6))
Element 47: (0, (17, 6), ['', '%', '', ''], [(5, 2), (13, 7), (4, 4)], [False, True, False, False], 6, False, [False, False, False, False], 3984, 'East', (18, 6))
Element 48: (0, (18, 6), ['', '%', '', '%'], [(5, 1), (12, 7), (4, 5)], [False, True, False, True], 4, False, [False, False, False, False], 4003, 'North', (18, 7))
Element 49: (0, (18, 7), ['', '', '', '%'], [(5, 2), (12, 8), (3, 5)], [False, False, False, True], 2, False, [False, False, False, False], 4012, 'North', (18, 8))
Element 50: (0, (18, 8), ['', '', '%', '%'], [(4, 2), (12, 9), (3, 4)], [False, False, True, True], 0, False, [False, False, False, False], 4031, 'Stop', (18, 8))
Element 51: #0#
