Element 1: (3, (7, 3), ['', '.', '.', '.'], [(16, 2), (5, 11), (6, 4)], [False, False, False, False], 98, False, [False, True, True, True], 1019, 'East', (8, 3))
Element 19: (3, (17, 7), ['.', '', '', ''], [(5, 3), (15, 13), (15, 9)], [False, False, False, False], 62, False, [True, False, False, False], 3681, 'West', (16, 7))
Element 20: (3, (16, 7), ['%', '', '', ''], [(5, 4), (15, 12), (14, 9)], [True, False, False, False], 60, False, [False, False, False, False], 3720, 'North', (16, 8))
Element 21: (3, (16, 8), ['', '', '', ''], [(5, 5), (14, 12), (14, 10)], [False, False, False, False], 58, False, [False, False, False, False], 3749, 'North', (16, 9))
Element 22: (3, (16, 9), ['', '', '', '%'], [(6, 5), (14, 13), (13, 10)], [False, False, False, True], 56, False, [False, False, False, False], 3778, 'North', (16, 10))
Element 23: (3, (16, 10), ['', '', '', '%'], [(7, 5), (13, 13), (13, 9)], [False, False, False, True], 54, False, [False, False, False, False], 3807, 'North', (16, 11))
Element 24: (3, (16, 11), ['', '', '', '%'], [(8, 5), (13, 12), (13, 8)], [False, False, False, True], 52, False, [False, False, False, False], 3836, 'North', (16, 12))
Element 25: (3, (16, 12), ['', '', '', ''], [(8, 6), (13, 13), (13, 7)], [False, False, False, False], 50, False, [False, False, False, False], 3855, 'East', (17, 12))
Element 26: (3, (17, 12), ['', '%', '', '%'], [(9, 6), (12, 13), (12, 7)], [False, True, False, True], 48, False, [False, False, False, False], 3884, 'North', (17, 13))
Element 27: (3, (17, 13), ['', '', '%', ''], [(10, 6), (11, 13), (12, 8)], [False, False, True, False], 46, False, [False, False, False, False], 3913, 'East', (18, 13))
Element 28: (3, (18, 13), ['', '%', '%', '%'], [(11, 6), (10, 13), (12, 9)], [False, True, True, True], 44, False, [False, False, False, False], 3942, 'West', (17, 13))
Element 29: (3, (17, 13), ['', '', '%', ''], [(12, 6), (10, 12), (12, 10)], [False, False, True, False], 42, False, [False, False, False, False], 3971, 'West', (16, 13))
Element 30: (3, (16, 13), ['', '', '%', ''], [(12, 7), (9, 12), (11, 10)], [False, False, True, False], 40, False, [False, False, False, False], 3990, 'West', (15, 13))
Element 31: (3, (15, 13), ['', '', '%', ''], [(11, 7), (9, 13), (11, 9)], [False, False, True, False], 38, False, [False, False, False, False], 4019, 'South', (15, 12))
Element 32: (3, (15, 12), ['', '', '', ''], [(12, 7), (8, 13), (10, 9)], [False, False, False, False], 36, False, [False, False, False, False], 4038, 'South', (15, 11))
Element 33: (3, (15, 11), ['', '', '', ''], [(13, 7), (8, 12), (10, 10)], [False, False, False, False], 34, False, [False, False, False, False], 4057, 'South', (15, 10))
Element 34: (3, (15, 10), ['', '', '', ''], [(14, 7), (7, 12), (9, 10)], [False, False, False, False], 32, False, [False, False, False, False], 4076, 'South', (15, 9))
Element 35: (3, (15, 9), ['', '', '', ''], [(14, 8), (7, 13), (9, 9)], [False, False, False, False], 30, False, [False, False, False, False], 4095, 'South', (15, 8))
Element 36: (3, (15, 8), ['', '%', '', ''], [(14, 9), (6, 13), (8, 9)], [False, True, False, False], 28, False, [False, False, False, False], 5104, 'West', (14, 8))
Element 37: (3, (14, 8), ['', '', '', ''], [(15, 9), (6, 12), (8, 10)], [False, False, False, False], 26, False, [False, False, False, False], 5123, 'North', (14, 9))
Element 38: (3, (14, 9), ['', '', '', ''], [(16, 9), (5, 12), (7, 10)], [False, False, False, False], 24, False, [False, False, False, False], 5142, 'North', (14, 10))
Element 39: (3, (14, 10), ['', '', '', ''], [(16, 10), (5, 13), (7, 9)], [False, False, False, False], 22, False, [False, False, False, False], 5161, 'North', (14, 11))
Element 40: (3, (14, 11), ['', '', '', ''], [(16, 11), (4, 13), (7, 8)], [False, False, False, False], 20, False, [False, False, False, False], 5180, 'North', (14, 12))
Element 41: (3, (14, 12), ['', '', '', ''], [(16, 12), (4, 12), (8, 8)], [False, False, False, False], 18, False, [False, False, False, False], 5199, 'North', (14, 13))
Element 42: (3, (14, 13), ['', '', '%', ''], [(17, 12), (3, 12), (7, 8)], [False, False, True, False], 16, False, [False, False, False, False], 5208, 'West', (13, 13))
Element 43: (3, (13, 13), ['', '', '%', ''], [(17, 13), (3, 13), (6, 8)], [False, False, True, False], 14, False, [False, False, False, False], 5227, 'South', (13, 12))
Element 44: (3, (13, 12), ['%', '', '', ''], [(18, 13), (2, 13), (6, 9)], [True, False, False, False], 12, False, [False, False, False, False], 5246, 'South', (13, 11))
Element 45: (3, (13, 11), ['', '', '', ''], [(17, 13), (2, 12), (6, 10)], [False, False, False, False], 10, False, [False, False, False, False], 5265, 'South', (13, 10))
Element 46: (3, (13, 10), ['', '', '', ''], [(16, 13), (1, 12), (5, 10)], [False, False, False, False], 8, False, [False, False, False, False], 5284, 'South', (13, 9))
Element 47: (3, (13, 9), ['', '', '', ''], [(15, 13), (1, 13), (5, 9)], [False, False, False, False], 6, False, [False, False, False, False], 5303, 'South', (13, 8))
Element 48: (3, (13, 8), ['', '', '', ''], [(15, 12), (1, 12), (5, 8)], [False, False, False, False], 4, False, [False, False, False, False], 5312, 'South', (13, 7))
Element 49: (3, (13, 7), ['', '%', '', ''], [(15, 11), (2, 12), (4, 8)], [False, True, False, False], 2, False, [False, False, False, False], 5321, 'East', (14, 7))
Element 50: (3, (14, 7), ['', '', '', '%'], [(15, 11), (2, 12), (4, 8)], [False, False, False, True], 0, False, [False, False, False, False], 5320, 'Stop', (14, 7))
Element 51: #0#
