Element 1: (1, (4, 8), ['%', '%', '.', '.'], [(6, 11), (16, 8), (17, 7)], [True, True, False, False], 98, False, [False, False, True, True], 9, 'East', (5, 8))
Element 2: (1, (5, 8), ['', '%', '.', '.'], [(7, 11), (16, 9), (18, 7)], [False, True, False, False], 96, False, [False, False, True, True], 1038, 'East', (6, 8))
Element 3: (1, (6, 8), ['', '%', '.', '.'], [(8, 11), (16, 10), (18, 8)], [False, True, False, False], 94, False, [False, False, True, True], 1077, 'East', (7, 8))
Element 4: (1, (7, 8), ['', '%', '.', '.'], [(9, 11), (16, 11), (17, 8)], [False, True, False, False], 92, False, [False, False, True, True], 1116, 'East', (8, 8))
Element 5: (1, (8, 8), ['', '%', 'F', '%'], [(10, 11), (16, 12), (16, 8)], [False, True, False, True], 90, False, [False, False, False, False], 1145, 'North', (8, 9))
Element 6: (1, (8, 9), ['.', '', '.', '.'], [(11, 11), (17, 12), (16, 7)], [False, False, False, False], 88, False, [True, False, True, True], 2174, 'East', (9, 9))
Element 7: (1, (9, 9), ['', '%', '.', '.'], [(12, 11), (17, 13), (16, 6)], [False, True, False, False], 86, False, [False, False, True, True], 2213, 'East', (10, 9))
Element 8: (1, (10, 9), ['', '%', '.', '.'], [(13, 11), (18, 13), (17, 6)], [False, True, False, False], 84, False, [False, False, True, True], 2252, 'East', (11, 9))
Element 9: (1, (11, 9), ['', '%', '.', '.'], [(14, 11), (17, 13), (18, 6)], [False, True, False, False], 82, False, [False, False, True, True], 2281, 'East', (12, 9))
Element 10: (1, (12, 9), ['', '.', '.', '.'], [(15, 11), (16, 13), (17, 6)], [False, False, False, False], 80, False, [False, True, True, True], 2310, 'East', (13, 9))
Element 11: (1, (13, 9), ['', '.', '.', '.'], [(15, 12), (15, 13), (16, 6)], [False, False, False, False], 78, False, [False, True, True, True], 2339, 'East', (14, 9))
Element 12: (1, (14, 9), ['', '.', '.', '.'], [(14, 12), (14, 13), (15, 6)], [False, False, False, False], 76, False, [False, True, True, True], 2378, 'East', (15, 9))
Element 13: (1, (15, 9), ['', '.', '.', ''], [(13, 12), (13, 13), (15, 5)], [False, False, False, False], 74, False, [False, True, True, False], 2417, 'North', (15, 10))
Element 14: (1, (15, 10), ['.', '', '', ''], [(13, 13), (12, 13), (15, 4)], [False, False, False, False], 72, False, [True, False, False, False], 2446, 'West', (14, 10))
Element 15: (1, (14, 10), ['.', '', '', ''], [(14, 13), (11, 13), (15, 3)], [False, False, False, False], 70, False, [True, False, False, False], 2475, 'West', (13, 10))
Element 16: (1, (13, 10), ['.', '', '', ''], [(15, 13), (10, 13), (16, 3)], [False, False, False, False], 68, False, [True, False, False, False], 2504, 'West', (12, 10))
Element 17: (1, (12, 10), ['.', '', '', ''], [(16, 13), (10, 12), (16, 2)], [False, False, False, False], 66, False, [True, False, False, False], 3523, 'West', (11, 10))
Element 18: (1, (11, 10), ['.', '', '', ''], [(17, 13), (9, 12), (16, 1)], [False, False, False, False], 64, False, [True, False, False, False], 3552, 'West', (10, 10))
Element 19: (1, (10, 10), ['.', '', '', ''], [(18, 13), (9, 13), (17, 1)], [False, False, False, False], 62, False, [True, False, False, False], 3581, 'West', (9, 10))
Element 20: (1, (9, 10), ['.', '', '', ''], [(17, 13), (8, 13), (16, 1)], [False, False, False, False], 60, False, [True, False, False, False], 3600, 'West', (8, 10))
Element 21: (1, (8, 10), ['.', '', '', ''], [(17, 12), (8, 12), (15, 1)], [False, False, False, False], 58, False, [True, False, False, False], 3629, 'West', (7, 10))
Element 22: (1, (7, 10), ['.', '.', '', ''], [(16, 12), (7, 12), (14, 1)], [False, False, False, False], 56, False, [True, True, False, False], 3658, 'South', (7, 9))
