Element 1: (0, (12, 5), ['F', '.', '.', '.'], [(5, 2), (6, 8), (14, 6)], [False, False, False, False], 98, False, [False, True, True, True], 0, 'West', (11, 5))
Element 18: (0, (18, 13), ['', '%', '%', '%'], [(12, 4), (17, 12), (15, 12)], [False, True, True, True], 64, False, [False, False, False, False], 3513, 'West', (17, 13))
Element 19: (0, (17, 13), ['', '', '%', ''], [(11, 4), (16, 12), (14, 12)], [False, False, True, False], 62, False, [False, False, False, False], 3532, 'West', (16, 13))
Element 20: (0, (16, 13), ['', '', '%', ''], [(11, 5), (16, 11), (14, 13)], [False, False, True, False], 60, False, [False, False, False, False], 3541, 'West', (15, 13))
Element 21: (0, (15, 13), ['', '', '%', ''], [(10, 5), (16, 10), (13, 13)], [False, False, True, False], 58, False, [False, False, False, False], 3560, 'South', (15, 12))
Element 22: (0, (15, 12), ['', '', '', ''], [(10, 6), (16, 9), (13, 12)], [False, False, False, False], 56, False, [False, False, False, False], 3579, 'South', (15, 11))
Element 23: (0, (15, 11), ['.', '', '', ''], [(9, 6), (16, 8), (13, 11)], [False, False, False, False], 54, False, [True, False, False, False], 3598, 'West', (14, 11))
Element 24: (0, (14, 11), ['', '.', '', ''], [(9, 5), (17, 8), (13, 10)], [False, False, False, False], 52, False, [False, True, False, False], 3627, 'South', (14, 10))
Element 25: (0, (14, 10), ['', '', '', ''], [(9, 4), (18, 8), (12, 10)], [False, False, False, False], 50, False, [False, False, False, False], 3656, 'East', (15, 10))
Element 26: (0, (15, 10), ['', '', '', ''], [(8, 4), (18, 7), (12, 11)], [False, False, False, False], 48, False, [False, False, False, False], 3675, 'South', (15, 9))
Element 27: (0, (15, 9), ['', '', '', ''], [(8, 5), (18, 6), (11, 11)], [False, False, False, False], 46, False, [False, False, False, False], 3694, 'West', (14, 9))
Element 28: (0, (14, 9), ['', '', '', ''], [(8, 6), (17, 6), (11, 10)], [False, False, False, False], 44, False, [False, False, False, False], 3713, 'West', (13, 9))
Element 29: (0, (13, 9), ['', '.', '', ''], [(7, 6), (17, 7), (10, 10)], [False, False, False, False], 42, False, [False, True, False, False], 3732, 'South', (13, 8))
Element 30: (0, (13, 8), ['.', '', '', ''], [(7, 5), (16, 7), (10, 11)], [False, False, False, False], 40, False, [True, False, False, False], 3761, 'West', (12, 8))
Element 31: (0, (12, 8), ['%', '', '', ''], [(7, 4), (16, 6), (10, 12)], [True, False, False, False], 38, False, [False, False, False, False], 3790, 'North', (12, 9))
Element 32: (0, (12, 9), ['', '', '', ''], [(7, 3), (15, 6), (10, 13)], [False, False, False, False], 36, False, [False, False, False, False], 3809, 'North', (12, 10))
Element 33: (0, (12, 10), ['', '', '', ''], [(6, 3), (15, 5), (11, 13)], [False, False, False, False], 34, False, [False, False, False, False], 3828, 'East', (13, 10))
Element 34: (0, (13, 10), ['', '', '', ''], [(6, 4), (15, 4), (12, 13)], [False, False, False, False], 32, False, [False, False, False, False], 3847, 'North', (13, 11))
Element 35: (0, (13, 11), ['', '', '', ''], [(6, 5), (15, 3), (11, 13)], [False, False, False, False], 30, False, [False, False, False, False], 3866, 'North', (13, 12))
Element 36: (0, (13, 12), ['%', '', '', ''], [(6, 6), (16, 3), (10, 13)], [True, False, False, False], 28, False, [False, False, False, False], 3885, 'East', (14, 12))
Element 37: (0, (14, 12), ['', '', '', ''], [(6, 5), (16, 2), (9, 13)], [False, False, False, False], 26, False, [False, False, False, False], 4894, 'North', (14, 13))
Element 38: (0, (14, 13), ['', '', '%', ''], [(5, 5), (16, 1), (9, 12)], [False, False, True, False], 24, False, [False, False, False, False], 4923, 'West', (13, 13))
Element 39: (0, (13, 13), ['', '', '%', ''], [(5, 4), (17, 1), (9, 11)], [False, False, True, False], 22, False, [False, False, False, False], 4952, 'West', (12, 13))
Element 40: (0, (12, 13), ['', '%', '%', ''], [(5, 3), (16, 1), (9, 10)], [False, True, True, False], 20, False, [False, False, False, False], 4971, 'West', (11, 13))
Element 41: (0, (11, 13), ['', '%', '%', ''], [(4, 3), (15, 1), (8, 10)], [False, True, True, False], 18, False, [False, False, False, False], 5000, 'West', (10, 13))
Element 42: (0, (10, 13), ['', '', '%', ''], [(4, 4), (14, 1), (8, 11)], [False, False, True, False], 16, False, [False, False, False, False], 5029, 'South', (10, 12))
Element 43: (0, (10, 12), ['', '', '', '%'], [(4, 5), (13, 1), (8, 12)], [False, False, False, True], 14, False, [False, False, False, False], 5058, 'South', (10, 11))
Element 44: (0, (10, 11), ['', '', '', ''], [(3, 5), (12, 1), (8, 13)], [False, False, False, False], 12, False, [False, False, False, False], 5087, 'East', (11, 11))
Element 45: (0, (11, 11), ['', '', '%', ''], [(3, 4), (11, 1), (7, 13)], [False, False, True, False], 10, False, [False, False, False, False], 5116, 'East', (12, 11))
Element 46: (0, (12, 11), ['', '', '%', ''], [(3, 3), (10, 1), (7, 12)], [False, False, True, False], 8, False, [False, False, False, False], 5145, 'West', (11, 11))
Element 47: (0, (11, 11), ['', '', '%', ''], [(3, 2), (9, 1), (7, 11)], [False, False, True, False], 6, False, [False, False, False, False], 5174, 'South', (11, 10))
Element 48: (0, (11, 10), ['', '', '', ''], [(4, 2), (8, 1), (7, 10)], [False, False, False, False], 4, False, [False, False, False, False], 5203, 'South', (11, 9))
Element 49: (0, (11, 9), ['', '%', '', ''], [(3, 2), (7, 1), (7, 9)], [False, True, False, False], 2, False, [False, False, False, False], 5222, 'West', (10, 9))
Element 50: (0, (10, 9), ['', '%', '', ''], [(3, 3), (6, 1), (6, 9)], [False, True, False, False], 0, False, [False, False, False, False], 5241, 'Stop', (10, 9))
Element 51: #0#
