Element 1: (0, (16, 8), ['.', '.', 'F', '.'], [(2, 13), (10, 11), (16, 12)], [False, False, False, False], 98, False, [True, True, False, True], 0, 'North', (16, 9))
Element 2: (0, (16, 9), ['.', '', '.', '%'], [(3, 13), (11, 11), (17, 12)], [False, False, False, True], 96, False, [True, False, True, False], 1029, 'North', (16, 10))
Element 3: (0, (16, 10), ['.', '', '.', '%'], [(4, 13), (12, 11), (17, 13)], [False, False, False, True], 94, False, [True, False, True, False], 1068, 'North', (16, 11))
Element 4: (0, (16, 11), ['.', '', '', '%'], [(5, 13), (13, 11), (18, 13)], [False, False, False, True], 92, False, [True, False, False, False], 1107, 'West', (15, 11))
Element 5: (0, (15, 11), ['G', '.', '.', ''], [(6, 13), (14, 11), (17, 13)], [False, False, False, False], 90, False, [False, True, True, False], 1136, 'North', (15, 12))
Element 6: (0, (15, 12), ['G', '', '.', ''], [(7, 13), (14, 12), (16, 13)], [False, False, False, False], 88, False, [False, False, True, False], 1175, 'North', (15, 13))
Element 7: (0, (15, 13), ['G', '', '%', ''], [(8, 13), (14, 13), (17, 13)], [False, False, True, False], 86, False, [False, False, False, False], 1204, 'East', (16, 13))
Element 8: (0, (16, 13), ['', '', '%', ''], [(9, 13), (13, 13), (17, 12)], [False, False, True, False], 84, False, [False, False, False, False], 1223, 'East', (17, 13))
Element 9: (0, (17, 13), ['', '', '%', ''], [(10, 13), (13, 12), (16, 12)], [False, False, True, False], 82, False, [False, False, False, False], 1242, 'East', (18, 13))
Element 10: (0, (18, 13), ['', '%', '%', '%'], [(11, 13), (13, 13), (16, 13)], [False, True, True, True], 80, False, [False, False, False, False], 1251, 'West', (17, 13))
Element 11: (0, (17, 13), ['', '', '%', ''], [(12, 13), (13, 12), (16, 12)], [False, False, True, False], 78, False, [False, False, False, False], 1260, 'South', (17, 12))
Element 12: (0, (17, 12), ['', '%', '', '%'], [(13, 13), (13, 11), (16, 11)], [False, True, False, True], 76, False, [False, False, False, False], 1259, 'West', (16, 12))
Element 13: (0, (16, 12), ['', '', '', ''], [(14, 13), (12, 11), (16, 10)], [False, False, False, False], 74, False, [False, False, False, False], 1258, 'East', (17, 12))
Element 14: (0, (17, 12), ['', '%', '', '%'], [(15, 13), (11, 11), (15, 10)], [False, True, False, True], 72, False, [False, False, False, False], 1267, 'North', (17, 13))
Element 15: (0, (17, 13), ['G', '', '%', ''], [(16, 13), (11, 11), (15, 9)], [False, False, True, False], 70, False, [False, False, False, False], 1276, 'South', (17, 12))
Element 16: (0, (17, 12), ['', '%', 'G', '%'], [(17, 13), (11, 11), (15, 8)], [False, True, False, True], 68, False, [False, False, False, False], 1285, 'West', (16, 12))
Element 17: (0, (16, 12), ['', '', '', ''], [(18, 13), (11, 11), (14, 8)], [False, False, False, False], 66, False, [False, False, False, False], 1294, 'North', (16, 13))
Element 18: (0, (16, 13), ['', '', '%', 'G'], [(17, 13), (11, 11), (14, 9)], [False, False, True, False], 64, False, [False, False, False, False], 1303, 'West', (15, 13))
Element 19: (0, (15, 13), ['', '', '%', ''], [(17, 12), (11, 11), (14, 10)], [False, False, True, False], 62, False, [False, False, False, False], 1312, 'South', (15, 12))
Element 20: (0, (15, 12), ['', '', '', 'G'], [(16, 12), (11, 11), (13, 10)], [False, False, False, False], 60, False, [False, False, False, False], 1321, 'West', (14, 12))
Element 21: (0, (14, 12), ['', '', '', ''], [(16, 11), (12, 11), (13, 9)], [False, False, False, False], 58, False, [False, False, False, False], 1330, 'North', (14, 13))
Element 22: (0, (14, 13), ['', '', '%', ''], [(16, 10), (12, 10), (13, 8)], [False, False, True, False], 56, False, [False, False, False, False], 1349, 'West', (13, 13))
Element 23: (0, (13, 13), ['', '', '%', ''], [(16, 9), (12, 9), (13, 7)], [False, False, True, False], 54, False, [False, False, False, False], 1368, 'South', (13, 12))
Element 24: (0, (13, 12), ['%', '', '', ''], [(16, 8), (12, 8), (14, 7)], [True, False, False, False], 52, False, [False, False, False, False], 1387, 'South', (13, 11))
Element 25: (0, (13, 11), ['', '', '', ''], [(17, 8), (12, 7), (14, 6)], [False, False, False, False], 50, False, [False, False, False, False], 1416, 'East', (14, 11))
