Element 1: (2, (14, 9), ['.', '.', 'G', '.'], [(7, 9), (9, 1), (14, 10)], [False, False, False, False], 98, False, [True, True, False, True], 19, 'East', (15, 9))
Element 2: (2, (15, 9), ['', '.', 'G', 'F'], [(8, 9), (10, 1), (15, 10)], [False, False, False, False], 96, False, [False, True, False, False], 1048, 'East', (16, 9))
Element 3: (2, (16, 9), ['', '.', 'G', '%'], [(9, 9), (11, 1), (16, 10)], [False, False, False, True], 94, False, [False, True, False, False], 2077, 'South', (16, 8))
Element 4: (2, (16, 8), ['.', '.', '', '.'], [(10, 9), (12, 1), (16, 11)], [False, False, False, False], 92, False, [True, True, False, True], 2116, 'East', (17, 8))
Element 5: (2, (17, 8), ['', '.', '%', '.'], [(11, 9), (13, 1), (16, 12)], [False, False, True, False], 90, False, [False, True, False, True], 2155, 'East', (18, 8))
Element 6: (2, (18, 8), ['', '.', '%', '%'], [(12, 9), (14, 1), (17, 12)], [False, False, True, True], 88, False, [False, True, False, False], 2194, 'South', (18, 7))
Element 7: (2, (18, 7), ['.', '.', '', '%'], [(13, 9), (15, 1), (17, 13)], [False, False, False, True], 86, False, [True, True, False, False], 2233, 'South', (18, 6))
Element 8: (2, (18, 6), ['.', '%', '', '%'], [(13, 10), (16, 1), (18, 13)], [False, True, False, True], 84, False, [True, False, False, False], 2272, 'West', (17, 6))
Element 9: (2, (17, 6), ['.', '%', '.', ''], [(13, 11), (16, 2), (17, 13)], [False, True, False, False], 82, False, [True, False, True, False], 3291, 'North', (17, 7))
Element 10: (2, (17, 7), ['.', '', '', ''], [(14, 11), (16, 3), (16, 13)], [False, False, False, False], 80, False, [True, False, False, False], 3330, 'West', (16, 7))
Element 11: (2, (16, 7), ['%', '.', '', ''], [(15, 11), (17, 3), (15, 13)], [True, False, False, False], 78, False, [False, True, False, False], 3369, 'South', (16, 6))
Element 12: (2, (16, 6), ['.', '%', '', ''], [(16, 11), (18, 3), (15, 12)], [False, True, False, False], 76, False, [True, False, False, False], 3398, 'West', (15, 6))
Element 13: (2, (15, 6), ['.', '.', '%', ''], [(16, 12), (17, 3), (14, 12)], [False, False, True, False], 74, False, [True, True, False, False], 3417, 'South', (15, 5))
Element 14: (2, (15, 5), ['.', '.', '', '%'], [(17, 12), (16, 3), (14, 13)], [False, False, False, True], 72, False, [True, True, False, False], 3436, 'South', (15, 4))
Element 15: (2, (15, 4), ['.', 'G', '', '%'], [(17, 13), (15, 3), (13, 13)], [False, False, False, True], 70, False, [True, False, False, False], 3465, 'West', (14, 4))
Element 16: (2, (14, 4), ['.', '%', '.', 'G'], [(18, 13), (15, 4), (13, 12)], [False, True, False, False], 68, False, [True, False, True, False], 3484, 'North', (14, 5))
Element 17: (2, (14, 5), ['.', '', '.', 'G'], [(17, 13), (15, 5), (13, 11)], [False, False, False, False], 66, False, [True, False, True, False], 3493, 'North', (14, 6))
Element 18: (2, (14, 6), ['%', '', '.', 'G'], [(16, 13), (15, 6), (12, 11)], [True, False, False, False], 64, False, [False, False, True, False], 3512, 'North', (14, 7))
Element 19: (2, (14, 7), ['.', '', '.', '%'], [(15, 13), (16, 6), (12, 10)], [False, False, False, True], 62, False, [True, False, True, False], 3531, 'North', (14, 8))
Element 20: (2, (14, 8), ['.', '', '', '.'], [(15, 12), (17, 6), (11, 10)], [False, False, False, False], 60, False, [True, False, False, True], 3550, 'East', (15, 8))
Element 21: (2, (15, 8), ['', '%', '', ''], [(14, 12), (18, 6), (11, 11)], [False, True, False, False], 58, False, [False, False, False, False], 3569, 'West', (14, 8))
Element 22: (2, (14, 8), ['.', '', '', ''], [(14, 13), (18, 7), (10, 11)], [False, False, False, False], 56, False, [True, False, False, False], 3578, 'West', (13, 8))
Element 23: (2, (13, 8), ['.', '.', '', ''], [(13, 13), (18, 8), (10, 12)], [False, False, False, False], 54, False, [True, True, False, False], 3597, 'South', (13, 7))
Element 24: (2, (13, 7), ['.', '%', '', ''], [(12, 13), (17, 8), (10, 13)], [False, True, False, False], 52, False, [True, False, False, False], 3626, 'West', (12, 7))
Element 25: (2, (12, 7), ['.', '.', '.', ''], [(13, 13), (17, 7), (11, 13)], [False, False, False, False], 50, False, [True, True, True, False], 3645, 'North', (12, 8))
Element 26: (2, (12, 8), ['%', '', '', ''], [(13, 12), (16, 7), (12, 13)], [True, False, False, False], 48, False, [False, False, False, False], 3654, 'North', (12, 9))
Element 27: (2, (12, 9), ['', '', '', ''], [(13, 13), (16, 8), (11, 13)], [False, False, False, False], 46, False, [False, False, False, False], 3653, 'East', (13, 9))
Element 28: (2, (13, 9), ['', '', '', ''], [(14, 13), (16, 9), (10, 13)], [False, False, False, False], 44, False, [False, False, False, False], 3652, 'North', (13, 10))
Element 29: (2, (13, 10), ['', '', '', ''], [(14, 12), (16, 10), (9, 13)], [False, False, False, False], 42, False, [False, False, False, False], 3661, 'East', (14, 10))
Element 30: (2, (14, 10), ['', '', '', ''], [(13, 12), (16, 11), (9, 12)], [False, False, False, False], 40, False, [False, False, False, False], 3670, 'East', (15, 10))
Element 31: (2, (15, 10), ['', '', '', ''], [(14, 12), (16, 12), (9, 11)], [False, False, False, False], 38, False, [False, False, False, False], 3679, 'East', (16, 10))
Element 32: (2, (16, 10), ['', '', '', '%'], [(15, 12), (17, 12), (9, 10)], [False, False, False, True], 36, False, [False, False, False, False], 3688, 'North', (16, 11))
Element 33: (2, (16, 11), ['', '', '', '%'], [(15, 13), (17, 13), (10, 10)], [False, False, False, True], 34, False, [False, False, False, False], 3697, 'North', (16, 12))
Element 34: (2, (16, 12), ['', '', '', ''], [(14, 13), (18, 13), (10, 9)], [False, False, False, False], 32, False, [False, False, False, False], 3696, 'East', (17, 12))
Element 35: (2, (17, 12), ['', '%', 'G', '%'], [(15, 13), (17, 13), (11, 9)], [False, True, False, True], 30, False, [False, False, False, False], 3695, 'West', (16, 12))
Element 36: (2, (16, 12), ['', '', 'G', 'G'], [(16, 13), (17, 12), (12, 9)], [False, False, False, False], 28, False, [False, False, False, False], 3694, 'West', (15, 12))
Element 37: (2, (15, 12), ['', '', '', 'G'], [(17, 13), (16, 12), (13, 9)], [False, False, False, False], 26, False, [False, False, False, False], 3693, 'North', (15, 13))
Element 38: (2, (15, 13), ['', 'G', '%', ''], [(17, 12), (15, 12), (14, 9)], [False, False, True, False], 24, False, [False, False, False, False], 3692, 'East', (16, 13))
Element 39: (2, (16, 13), ['G', 'G', '%', ''], [(16, 12), (15, 13), (15, 9)], [False, False, True, False], 22, False, [False, False, False, False], 3691, 'East', (17, 13))
