Element 1: (0, (7, 8), ['.', '%', '.', '.'], [(2, 7), (9, 1), (13, 13)], [False, True, False, False], 98, False, [True, False, True, True], 0, 'East', (8, 8))
Element 2: (0, (8, 8), ['', '%', 'F', '%'], [(2, 6), (10, 1), (14, 13)], [False, True, False, True], 96, False, [False, False, False, False], 39, 'North', (8, 9))
Element 3: (0, (8, 9), ['.', '', '.', '.'], [(2, 5), (11, 1), (15, 13)], [False, False, False, False], 94, False, [True, False, True, True], 1068, 'East', (9, 9))
Element 4: (0, (9, 9), ['', '%', '.', '.'], [(3, 5), (12, 1), (16, 13)], [False, True, False, False], 92, False, [False, False, True, True], 1107, 'East', (10, 9))
Element 5: (0, (10, 9), ['', '%', '.', '.'], [(4, 5), (13, 1), (17, 13)], [False, True, False, False], 90, False, [False, False, True, True], 1146, 'East', (11, 9))
Element 6: (0, (11, 9), ['', '%', '.', '.'], [(5, 5), (14, 1), (18, 13)], [False, True, False, False], 88, False, [False, False, True, True], 1185, 'East', (12, 9))
Element 7: (0, (12, 9), ['', '.', '.', '.'], [(6, 5), (15, 1), (17, 13)], [False, False, False, False], 86, False, [False, True, True, True], 1214, 'East', (13, 9))
Element 8: (0, (13, 9), ['', '.', '.', '.'], [(7, 5), (16, 1), (17, 12)], [False, False, False, False], 84, False, [False, True, True, True], 1253, 'East', (14, 9))
Element 9: (0, (14, 9), ['', '.', '.', '.'], [(8, 5), (16, 2), (16, 12)], [False, False, False, False], 82, False, [False, True, True, True], 2282, 'East', (15, 9))
Element 10: (0, (15, 9), ['', '.', '.', 'F'], [(9, 5), (16, 3), (16, 11)], [False, False, False, False], 80, False, [False, True, True, False], 2321, 'East', (16, 9))
Element 11: (0, (16, 9), ['', '.', 'G', '%'], [(10, 5), (17, 3), (16, 10)], [False, False, False, True], 78, False, [False, True, False, False], 3350, 'South', (16, 8))
Element 12: (0, (16, 8), ['.', '.', '', '.'], [(11, 5), (18, 3), (15, 10)], [False, False, False, False], 76, False, [True, True, False, True], 4379, 'East', (17, 8))
Element 13: (0, (17, 8), ['', '.', '%', '.'], [(12, 5), (17, 3), (15, 11)], [False, False, True, False], 74, False, [False, True, False, True], 4408, 'East', (18, 8))
Element 14: (0, (18, 8), ['', '.', '%', '%'], [(13, 5), (16, 3), (15, 12)], [False, False, True, True], 72, False, [False, True, False, False], 4437, 'South', (18, 7))
