Element 1: (3, (16, 8), ['.', '.', 'F', '.'], [(11, 3), (10, 6), (16, 2)], [False, False, False, False], 98, False, [True, True, False, True], 1019, 'North', (16, 9))
Element 31: (3, (14, 6), ['%', '', '', ''], [(15, 9), (11, 7), (18, 6)], [True, False, False, False], 38, False, [False, False, False, False], 3719, 'East', (15, 6))
Element 32: (3, (15, 6), ['', '', '%', ''], [(15, 8), (12, 7), (18, 7)], [False, False, True, False], 36, False, [False, False, False, False], 3718, 'East', (16, 6))
Element 33: (3, (16, 6), ['', '%', '', ''], [(14, 8), (12, 8), (18, 8)], [False, True, False, False], 34, False, [False, False, False, False], 3717, 'East', (17, 6))
Element 34: (3, (17, 6), ['', '%', '', ''], [(14, 9), (12, 9), (17, 8)], [False, True, False, False], 32, False, [False, False, False, False], 3716, 'East', (18, 6))
Element 35: (3, (18, 6), ['', '%', '', '%'], [(14, 10), (11, 9), (17, 7)], [False, True, False, True], 30, False, [False, False, False, False], 3725, 'North', (18, 7))
Element 36: (3, (18, 7), ['', '', '', '%'], [(14, 11), (11, 10), (16, 7)], [False, False, False, True], 28, False, [False, False, False, False], 3734, 'North', (18, 8))
Element 37: (3, (18, 8), ['', '', '%', '%'], [(14, 12), (11, 11), (16, 8)], [False, False, True, True], 26, False, [False, False, False, False], 3743, 'West', (17, 8))
Element 38: (3, (17, 8), ['', '', '%', ''], [(14, 13), (10, 11), (16, 9)], [False, False, True, False], 24, False, [False, False, False, False], 3752, 'South', (17, 7))
Element 39: (3, (17, 7), ['', '', '', ''], [(13, 13), (10, 12), (16, 10)], [False, False, False, False], 22, False, [False, False, False, False], 3761, 'West', (16, 7))
Element 40: (3, (16, 7), ['%', '', '', ''], [(12, 13), (10, 13), (16, 11)], [True, False, False, False], 20, False, [False, False, False, False], 3780, 'East', (17, 7))
Element 41: (3, (17, 7), ['', '', '', ''], [(11, 13), (9, 13), (16, 12)], [False, False, False, False], 18, False, [False, False, False, False], 3799, 'North', (17, 8))
Element 42: (3, (17, 8), ['', '', '%', ''], [(10, 13), (9, 12), (17, 12)], [False, False, True, False], 16, False, [False, False, False, False], 3808, 'East', (18, 8))
Element 43: (3, (18, 8), ['', '', '%', '%'], [(10, 12), (9, 11), (17, 13)], [False, False, True, True], 14, False, [False, False, False, False], 3817, 'South', (18, 7))
Element 44: (3, (18, 7), ['', '', '', '%'], [(10, 11), (9, 10), (18, 13)], [False, False, False, True], 12, False, [False, False, False, False], 3826, 'West', (17, 7))
Element 45: (3, (17, 7), ['', '', '', ''], [(10, 10), (9, 9), (17, 13)], [False, False, False, False], 10, False, [False, False, False, False], 3845, 'East', (18, 7))
Element 46: (3, (18, 7), ['', '', '', '%'], [(10, 9), (8, 9), (16, 13)], [False, False, False, True], 8, False, [False, False, False, False], 4854, 'South', (18, 6))
Element 47: (3, (18, 6), ['', '%', '', '%'], [(11, 9), (8, 10), (15, 13)], [False, True, False, True], 6, False, [False, False, False, False], 4863, 'West', (17, 6))
Element 48: (3, (17, 6), ['', '%', '', ''], [(12, 9), (8, 11), (15, 12)], [False, True, False, False], 4, False, [False, False, False, False], 4872, 'North', (17, 7))
Element 49: (3, (17, 7), ['', '', '', ''], [(13, 9), (8, 12), (15, 11)], [False, False, False, False], 2, False, [False, False, False, False], 4881, 'South', (17, 6))
Element 50: (3, (17, 6), ['', '%', '', ''], [(13, 9), (8, 12), (15, 11)], [False, True, False, False], 0, False, [False, False, False, False], 4880, 'Stop', (17, 6))
Element 51: #0#
