Element 1: (3, (12, 10), ['.', '.', 'G', '.'], [(7, 6), (12, 11), (11, 5)], [False, False, False, False], 98, False, [True, True, False, True], 1019, 'East', (13, 10))
Element 2: (3, (13, 10), ['', '.', 'G', '.'], [(8, 6), (13, 11), (11, 6)], [False, False, False, False], 96, False, [False, True, False, True], 1058, 'East', (14, 10))
Element 3: (3, (14, 10), ['', '.', 'G', '.'], [(9, 6), (14, 11), (12, 6)], [False, False, False, False], 94, False, [False, True, False, True], 1097, 'East', (15, 10))
Element 4: (3, (15, 10), ['', '.', 'G', '.'], [(10, 6), (15, 11), (12, 7)], [False, False, False, False], 92, False, [False, True, False, True], 1136, 'East', (16, 10))
Element 5: (3, (16, 10), ['', 'F', 'G', '%'], [(10, 5), (16, 11), (13, 7)], [False, False, False, True], 90, False, [False, False, False, False], 1175, 'South', (16, 9))
Element 6: (3, (16, 9), ['.', '.', '', '%'], [(9, 5), (16, 12), (14, 7)], [False, False, False, True], 88, False, [True, True, False, False], 2204, 'South', (16, 8))
Element 7: (3, (16, 8), ['.', '.', '', '.'], [(9, 4), (17, 12), (14, 8)], [False, False, False, False], 86, False, [True, True, False, True], 2243, 'East', (17, 8))
Element 8: (3, (17, 8), ['', '.', '%', '.'], [(9, 3), (17, 13), (15, 8)], [False, False, True, False], 84, False, [False, True, False, True], 2282, 'East', (18, 8))
Element 9: (3, (18, 8), ['', '.', '%', '%'], [(10, 3), (18, 13), (15, 9)], [False, False, True, True], 82, False, [False, True, False, False], 2321, 'South', (18, 7))
Element 10: (3, (18, 7), ['.', '.', '', '%'], [(11, 3), (17, 13), (14, 9)], [False, False, False, True], 80, False, [True, True, False, False], 2350, 'South', (18, 6))
Element 11: (3, (18, 6), ['.', '%', '', '%'], [(12, 3), (16, 13), (13, 9)], [False, True, False, True], 78, False, [True, False, False, False], 2389, 'West', (17, 6))
Element 12: (3, (17, 6), ['.', '%', '.', ''], [(13, 3), (15, 13), (13, 8)], [False, True, False, False], 76, False, [True, False, True, False], 2428, 'North', (17, 7))
Element 13: (3, (17, 7), ['.', '', '', ''], [(13, 4), (15, 12), (12, 8)], [False, False, False, False], 74, False, [True, False, False, False], 2467, 'West', (16, 7))
Element 14: (3, (16, 7), ['%', '.', '', ''], [(14, 4), (14, 12), (12, 9)], [True, False, False, False], 72, False, [False, True, False, False], 2506, 'South', (16, 6))
Element 15: (3, (16, 6), ['.', '%', '', ''], [(15, 4), (14, 13), (11, 9)], [False, True, False, False], 70, False, [True, False, False, False], 2545, 'West', (15, 6))
Element 16: (3, (15, 6), ['.', 'G', '%', ''], [(15, 5), (13, 13), (11, 10)], [False, False, True, False], 68, False, [True, False, False, False], 2584, 'West', (14, 6))
Element 17: (3, (14, 6), ['%', 'G', '', ''], [(14, 5), (13, 12), (10, 10)], [True, False, False, False], 66, False, [False, False, False, False], 2623, 'North', (14, 7))
Element 18: (3, (14, 7), ['', '', '', '%'], [(13, 5), (13, 13), (10, 11)], [False, False, False, True], 64, False, [False, False, False, False], 2642, 'North', (14, 8))
