Element 1: (0, (18, 13), ['.', '%', '%', '%'], [(6, 5), (8, 1), (10, 6)], [False, True, True, True], 98, False, [True, False, False, False], 0, 'West', (17, 13))
Element 2: (0, (17, 13), ['.', '.', '%', ''], [(7, 5), (9, 1), (11, 6)], [False, False, True, False], 96, False, [True, True, False, False], 39, 'South', (17, 12))
Element 3: (0, (17, 12), ['.', '%', '', '%'], [(8, 5), (10, 1), (11, 5)], [False, True, False, True], 94, False, [True, False, False, False], 1068, 'West', (16, 12))
Element 4: (0, (16, 12), ['.', '.', '.', ''], [(9, 5), (11, 1), (12, 5)], [False, False, False, False], 92, False, [True, True, True, False], 1107, 'North', (16, 13))
Element 5: (0, (16, 13), ['.', '', '%', ''], [(10, 5), (12, 1), (13, 5)], [False, False, True, False], 90, False, [True, False, False, False], 1146, 'West', (15, 13))
Element 6: (0, (15, 13), ['.', '.', '%', ''], [(11, 5), (13, 1), (14, 5)], [False, False, True, False], 88, False, [True, True, False, False], 1175, 'South', (15, 12))
Element 7: (0, (15, 12), ['.', '.', '', ''], [(11, 4), (14, 1), (15, 5)], [False, False, False, False], 86, False, [True, True, False, False], 1214, 'South', (15, 11))
Element 8: (0, (15, 11), ['.', '.', '', '.'], [(12, 4), (15, 1), (15, 6)], [False, False, False, False], 84, False, [True, True, False, True], 1253, 'East', (16, 11))
Element 9: (0, (16, 11), ['', '.', '', '%'], [(13, 4), (16, 1), (16, 6)], [False, False, False, True], 82, False, [False, True, False, False], 1292, 'South', (16, 10))
Element 10: (0, (16, 10), ['.', 'F', '', '%'], [(14, 4), (16, 2), (17, 6)], [False, False, False, True], 80, False, [True, False, False, False], 2321, 'South', (16, 9))
Element 11: (0, (16, 9), ['.', '.', '', '%'], [(15, 4), (16, 3), (18, 6)], [False, False, False, True], 78, False, [True, True, False, False], 3350, 'South', (16, 8))
Element 12: (0, (16, 8), ['.', '.', '', '.'], [(15, 3), (17, 3), (18, 7)], [False, False, False, False], 76, False, [True, True, False, True], 3389, 'East', (17, 8))
Element 13: (0, (17, 8), ['', '.', '%', 'G'], [(16, 3), (18, 3), (18, 8)], [False, False, True, False], 74, False, [False, True, False, False], 3418, 'South', (17, 7))
Element 14: (0, (17, 7), ['.', '', 'G', ''], [(17, 3), (18, 3), (17, 8)], [False, False, False, False], 72, False, [True, False, False, False], 3427, 'West', (16, 7))
Element 15: (0, (16, 7), ['%', '', '', 'G'], [(16, 3), (17, 3), (17, 7)], [True, False, False, False], 70, False, [False, False, False, False], 3436, 'South', (16, 6))
Element 16: (0, (16, 6), ['', '%', 'G', ''], [(16, 2), (16, 3), (16, 7)], [False, True, False, False], 68, False, [False, False, False, False], 3435, 'East', (17, 6))
Element 17: (0, (17, 6), ['', '%', '', ''], [(16, 1), (15, 3), (16, 8)], [False, True, False, False], 66, False, [False, False, False, False], 3434, 'East', (18, 6))
Element 18: (0, (18, 6), ['', '%', '', '%'], [(17, 1), (15, 4), (15, 8)], [False, True, False, True], 64, False, [False, False, False, False], 3453, 'North', (18, 7))
Element 19: (0, (18, 7), ['', '', '', '%'], [(16, 1), (15, 5), (15, 9)], [False, False, False, True], 62, False, [False, False, False, False], 3462, 'North', (18, 8))
Element 20: (0, (18, 8), ['', '', '%', '%'], [(15, 1), (15, 6), (15, 10)], [False, False, True, True], 60, False, [False, False, False, False], 3471, 'South', (18, 7))
Element 21: (0, (18, 7), ['', '', '', '%'], [(14, 1), (14, 6), (14, 10)], [False, False, False, True], 58, False, [False, False, False, False], 3490, 'South', (18, 6))
Element 22: (0, (18, 6), ['', '%', '', '%'], [(13, 1), (14, 7), (14, 11)], [False, True, False, True], 56, False, [False, False, False, False], 3509, 'West', (17, 6))
Element 23: (0, (17, 6), ['', '%', '', ''], [(12, 1), (14, 8), (14, 12)], [False, True, False, False], 54, False, [False, False, False, False], 3528, 'West', (16, 6))
Element 24: (0, (16, 6), ['', '%', '', ''], [(11, 1), (14, 9), (14, 13)], [False, True, False, False], 52, False, [False, False, False, False], 3547, 'West', (15, 6))
Element 25: (0, (15, 6), ['', '', '%', ''], [(10, 1), (13, 9), (13, 13)], [False, False, True, False], 50, False, [False, False, False, False], 3566, 'South', (15, 5))
Element 26: (0, (15, 5), ['', '', '', '%'], [(9, 1), (13, 10), (13, 12)], [False, False, False, True], 48, False, [False, False, False, False], 3585, 'South', (15, 4))
Element 27: (0, (15, 4), ['', '', '', '%'], [(8, 1), (13, 11), (13, 13)], [False, False, False, True], 46, False, [False, False, False, False], 3594, 'South', (15, 3))
Element 28: (0, (15, 3), ['%', '%', '', ''], [(8, 2), (12, 11), (12, 13)], [True, True, False, False], 44, False, [False, False, False, False], 3623, 'East', (16, 3))
Element 29: (0, (16, 3), ['', '', '%', ''], [(8, 3), (12, 10), (11, 13)], [False, False, True, False], 42, False, [False, False, False, False], 3652, 'East', (17, 3))
Element 30: (0, (17, 3), ['', '%', '%', ''], [(9, 3), (12, 9), (10, 13)], [False, True, True, False], 40, False, [False, False, False, False], 3681, 'East', (18, 3))
Element 31: (0, (18, 3), ['', '%', '%', '%'], [(10, 3), (12, 8), (10, 12)], [False, True, True, True], 38, False, [False, False, False, False], 3710, 'West', (17, 3))
Element 32: (0, (17, 3), ['', '%', '%', ''], [(11, 3), (13, 8), (10, 11)], [False, True, True, False], 36, False, [False, False, False, False], 3739, 'West', (16, 3))
Element 33: (0, (16, 3), ['', '', '%', ''], [(12, 3), (13, 7), (11, 11)], [False, False, True, False], 34, False, [False, False, False, False], 3768, 'South', (16, 2))
