Element 1: (0, (9, 9), ['F', '%', '.', '.'], [(4, 4), (6, 6), (13, 11)], [False, True, False, False], 98, False, [False, False, True, True], 0, 'West', (8, 9))
Element 2: (0, (8, 9), ['.', '.', '.', ''], [(5, 4), (7, 6), (14, 11)], [False, False, False, False], 96, False, [True, True, True, False], 1029, 'North', (8, 10))
Element 3: (0, (8, 10), ['.', '', '.', '.'], [(6, 4), (8, 6), (15, 11)], [False, False, False, False], 94, False, [True, False, True, True], 1068, 'East', (9, 10))
Element 4: (0, (9, 10), ['', '', '.', '.'], [(7, 4), (9, 6), (16, 11)], [False, False, False, False], 92, False, [False, False, True, True], 1107, 'East', (10, 10))
Element 5: (0, (10, 10), ['', '.', '.', '.'], [(8, 4), (10, 6), (16, 12)], [False, False, False, False], 90, False, [False, True, True, True], 1146, 'East', (11, 10))
Element 6: (0, (11, 10), ['', '.', '.', '.'], [(9, 4), (11, 6), (17, 12)], [False, False, False, False], 88, False, [False, True, True, True], 1185, 'East', (12, 10))
Element 7: (0, (12, 10), ['', '.', '.', '.'], [(9, 5), (11, 5), (17, 13)], [False, False, False, False], 86, False, [False, True, True, True], 2214, 'East', (13, 10))
Element 8: (0, (13, 10), ['', '.', '', '.'], [(10, 5), (12, 5), (18, 13)], [False, False, False, False], 84, False, [False, True, False, True], 2253, 'East', (14, 10))
Element 9: (0, (14, 10), ['', '.', '', '.'], [(11, 5), (13, 5), (17, 13)], [False, False, False, False], 82, False, [False, True, False, True], 2272, 'East', (15, 10))
Element 10: (0, (15, 10), ['', '.', '', '.'], [(11, 4), (14, 5), (16, 13)], [False, False, False, False], 80, False, [False, True, False, True], 2311, 'East', (16, 10))
Element 11: (0, (16, 10), ['', 'F', '', '%'], [(12, 4), (15, 5), (15, 13)], [False, False, False, True], 78, False, [False, False, False, False], 2350, 'South', (16, 9))
Element 12: (0, (16, 9), ['.', '.', '', '%'], [(13, 4), (15, 6), (15, 12)], [False, False, False, True], 76, False, [True, True, False, False], 3379, 'South', (16, 8))
Element 13: (0, (16, 8), ['.', '.', '', '.'], [(14, 4), (16, 6), (14, 12)], [False, False, False, False], 74, False, [True, True, False, True], 3418, 'East', (17, 8))
Element 14: (0, (17, 8), ['', '.', '%', '.'], [(15, 4), (17, 6), (14, 13)], [False, False, True, False], 72, False, [False, True, False, True], 3457, 'East', (18, 8))
Element 15: (0, (18, 8), ['', '.', '%', '%'], [(15, 3), (18, 6), (13, 13)], [False, False, True, True], 70, False, [False, True, False, False], 3496, 'South', (18, 7))
Element 16: (0, (18, 7), ['.', '', '', '%'], [(16, 3), (17, 6), (13, 12)], [False, False, False, True], 68, False, [True, False, False, False], 3525, 'West', (17, 7))
Element 17: (0, (17, 7), ['.', '', '', ''], [(16, 2), (16, 6), (13, 13)], [False, False, False, False], 66, False, [True, False, False, False], 4534, 'West', (16, 7))
Element 18: (0, (16, 7), ['%', '', '', ''], [(16, 1), (17, 6), (12, 13)], [True, False, False, False], 64, False, [False, False, False, False], 4563, 'South', (16, 6))
Element 19: (0, (16, 6), ['', '%', '', ''], [(17, 1), (17, 7), (11, 13)], [False, True, False, False], 62, False, [False, False, False, False], 4582, 'East', (17, 6))
Element 20: (0, (17, 6), ['', '%', '', ''], [(16, 1), (18, 7), (10, 13)], [False, True, False, False], 60, False, [False, False, False, False], 4591, 'East', (18, 6))
Element 21: (0, (18, 6), ['', '%', '', '%'], [(15, 1), (18, 8), (10, 12)], [False, True, False, True], 58, False, [False, False, False, False], 4610, 'West', (17, 6))
Element 22: (0, (17, 6), ['', '%', '', ''], [(14, 1), (17, 8), (10, 11)], [False, True, False, False], 56, False, [False, False, False, False], 4629, 'West', (16, 6))
Element 23: (0, (16, 6), ['', '%', '', ''], [(13, 1), (16, 8), (11, 11)], [False, True, False, False], 54, False, [False, False, False, False], 4648, 'West', (15, 6))
Element 24: (0, (15, 6), ['.', '', '%', ''], [(12, 1), (15, 8), (12, 11)], [False, False, True, False], 52, False, [True, False, False, False], 4677, 'West', (14, 6))
Element 25: (0, (14, 6), ['%', '', '.', ''], [(11, 1), (15, 9), (12, 10)], [True, False, False, False], 50, False, [False, False, True, False], 4706, 'North', (14, 7))
Element 26: (0, (14, 7), ['.', '', '.', '%'], [(10, 1), (14, 9), (12, 9)], [False, False, False, True], 48, False, [True, False, True, False], 4745, 'North', (14, 8))
Element 27: (0, (14, 8), ['.', '', '', ''], [(9, 1), (13, 9), (12, 8)], [False, False, False, False], 46, False, [True, False, False, False], 4784, 'West', (13, 8))
Element 28: (0, (13, 8), ['', '.', '', ''], [(8, 1), (13, 10), (12, 7)], [False, False, False, False], 44, False, [False, True, False, False], 4813, 'South', (13, 7))
Element 29: (0, (13, 7), ['', '%', '', ''], [(8, 2), (14, 10), (12, 6)], [False, True, False, False], 42, False, [False, False, False, False], 4842, 'West', (12, 7))
Element 30: (0, (12, 7), ['.', '', '', ''], [(8, 3), (15, 10), (12, 5)], [False, False, False, False], 40, False, [True, False, False, False], 4851, 'West', (11, 7))
Element 31: (0, (11, 7), ['%', '', '%', ''], [(9, 3), (16, 10), (13, 5)], [True, False, True, False], 38, False, [False, False, False, False], 4870, 'South', (11, 6))
Element 32: (0, (11, 6), ['', '', '', ''], [(10, 3), (16, 11), (14, 5)], [False, False, False, False], 36, False, [False, False, False, False], 4879, 'East', (12, 6))
Element 33: (0, (12, 6), ['', '', '', '%'], [(11, 3), (16, 12), (15, 5)], [False, False, False, True], 34, False, [False, False, False, False], 4888, 'South', (12, 5))
Element 34: (0, (12, 5), ['', '', '', ''], [(12, 3), (17, 12), (15, 6)], [False, False, False, False], 32, False, [False, False, False, False], 4897, 'East', (13, 5))
Element 35: (0, (13, 5), ['', '', '%', ''], [(13, 3), (17, 13), (16, 6)], [False, False, True, False], 30, False, [False, False, False, False], 4906, 'East', (14, 5))
Element 36: (0, (14, 5), ['', '', '', ''], [(12, 3), (18, 13), (17, 6)], [False, False, False, False], 28, False, [False, False, False, False], 4905, 'East', (15, 5))
Element 37: (0, (15, 5), ['', '', '', '%'], [(11, 3), (17, 13), (18, 6)], [False, False, False, True], 26, False, [False, False, False, False], 4904, 'South', (15, 4))
Element 38: (0, (15, 4), ['', '', '', '%'], [(10, 3), (16, 13), (18, 7)], [False, False, False, True], 24, False, [False, False, False, False], 4903, 'South', (15, 3))
Element 39: (0, (15, 3), ['%', '%', '', ''], [(9, 3), (15, 13), (18, 8)], [True, True, False, False], 22, False, [False, False, False, False], 4902, 'East', (16, 3))
Element 40: (0, (16, 3), ['', '', '%', '.'], [(8, 3), (15, 12), (17, 8)], [False, False, True, False], 20, False, [False, False, False, True], 4901, 'East', (17, 3))
Element 41: (0, (17, 3), ['', '%', '%', '.'], [(7, 3), (15, 11), (17, 7)], [False, True, True, False], 18, False, [False, False, False, True], 4920, 'East', (18, 3))
Element 42: (0, (18, 3), ['', '%', '%', '%'], [(7, 2), (14, 11), (16, 7)], [False, True, True, True], 16, False, [False, False, False, False], 4939, 'West', (17, 3))
Element 43: (0, (17, 3), ['', '%', '%', ''], [(7, 1), (14, 12), (16, 8)], [False, True, True, False], 14, False, [False, False, False, False], 4948, 'West', (16, 3))
Element 44: (0, (16, 3), ['', '', '%', ''], [(6, 1), (14, 13), (16, 9)], [False, False, True, False], 12, False, [False, False, False, False], 4957, 'South', (16, 2))
Element 45: (0, (16, 2), ['%', '', '', '%'], [(6, 2), (13, 13), (16, 10)], [True, False, False, True], 10, False, [False, False, False, False], 4966, 'South', (16, 1))
Element 46: (0, (16, 1), ['', '%', '', ''], [(6, 3), (13, 12), (15, 10)], [False, True, False, False], 8, False, [False, False, False, False], 4975, 'East', (17, 1))
Element 47: (0, (17, 1), ['', '%', '%', '%'], [(5, 3), (13, 11), (15, 9)], [False, True, True, True], 6, False, [False, False, False, False], 4984, 'West', (16, 1))
Element 48: (0, (16, 1), ['', '%', '', ''], [(5, 2), (12, 11), (15, 8)], [False, True, False, False], 4, False, [False, False, False, False], 4993, 'West', (15, 1))
Element 49: (0, (15, 1), ['', '%', '%', ''], [(5, 1), (12, 10), (14, 8)], [False, True, True, False], 2, False, [False, False, False, False], 5002, 'West', (14, 1))
Element 50: (0, (14, 1), ['', '%', '%', ''], [(5, 2), (12, 9), (14, 9)], [False, True, True, False], 0, False, [False, False, False, False], 5001, 'Stop', (14, 1))
Element 51: #0#
