Element 1: (3, (17, 13), ['.', '.', '%', '.'], [(3, 12), (8, 3), (14, 9)], [False, False, True, False], 98, False, [True, True, False, True], 29, 'East', (18, 13))
Element 2: (3, (18, 13), ['', '%', '%', '%'], [(4, 12), (9, 3), (15, 9)], [False, True, True, True], 96, False, [False, False, False, False], 68, 'West', (17, 13))
Element 3: (3, (17, 13), ['.', '.', '%', ''], [(5, 12), (10, 3), (16, 9)], [False, False, True, False], 94, False, [True, True, False, False], 1087, 'South', (17, 12))
Element 4: (3, (17, 12), ['.', '%', '', '%'], [(6, 12), (11, 3), (16, 10)], [False, True, False, True], 92, False, [True, False, False, False], 1126, 'West', (16, 12))
Element 5: (3, (16, 12), ['.', 'G', '.', ''], [(7, 12), (12, 3), (16, 11)], [False, False, False, False], 90, False, [True, False, True, False], 1165, 'North', (16, 13))
Element 6: (3, (16, 13), ['.', '', '%', ''], [(8, 12), (13, 3), (15, 11)], [False, False, True, False], 88, False, [True, False, False, False], 1204, 'West', (15, 13))
Element 7: (3, (15, 13), ['.', 'G', '%', ''], [(9, 12), (13, 4), (15, 12)], [False, False, True, False], 86, False, [True, False, False, False], 1243, 'West', (14, 13))
Element 8: (3, (14, 13), ['.', 'G', '%', ''], [(10, 12), (14, 4), (14, 12)], [False, False, True, False], 84, False, [True, False, False, False], 1282, 'West', (13, 13))
Element 9: (3, (13, 13), ['.', '.', '%', ''], [(10, 13), (15, 4), (14, 11)], [False, False, True, False], 82, False, [True, True, False, False], 1321, 'South', (13, 12))
Element 10: (3, (13, 12), ['%', '.', '', ''], [(11, 13), (15, 5), (14, 10)], [True, False, False, False], 80, False, [False, True, False, False], 1360, 'South', (13, 11))
Element 11: (3, (13, 11), ['.', '.', '', ''], [(12, 13), (15, 6), (15, 10)], [False, False, False, False], 78, False, [True, True, False, False], 1399, 'South', (13, 10))
Element 12: (3, (13, 10), ['.', '', '', 'G'], [(13, 13), (16, 6), (14, 10)], [False, False, False, False], 76, False, [True, False, False, False], 1418, 'West', (12, 10))
Element 13: (3, (12, 10), ['.', '.', '.', 'G'], [(14, 13), (17, 6), (13, 10)], [False, False, False, False], 74, False, [True, True, True, False], 1437, 'North', (12, 11))
Element 14: (3, (12, 11), ['.', '', '%', 'G'], [(15, 13), (18, 6), (13, 11)], [False, False, True, False], 72, False, [True, False, False, False], 1456, 'West', (11, 11))
Element 15: (3, (11, 11), ['.', '.', '%', ''], [(16, 13), (18, 7), (13, 12)], [False, False, True, False], 70, False, [True, True, False, False], 1475, 'South', (11, 10))
Element 16: (3, (11, 10), ['.', '.', '', ''], [(17, 13), (18, 8), (13, 13)], [False, False, False, False], 68, False, [True, True, False, False], 1494, 'South', (11, 9))
Element 17: (3, (11, 9), ['.', '%', '', '.'], [(18, 13), (17, 8), (14, 13)], [False, True, False, False], 66, False, [True, False, False, True], 1513, 'East', (12, 9))
