Element 1: (3, (13, 11), ['.', '.', '.', '.'], [(4, 4), (11, 3), (13, 4)], [False, False, False, False], 98, False, [True, True, True, True], 29, 'East', (14, 11))
Element 2: (3, (14, 11), ['', '.', '.', '.'], [(5, 4), (12, 3), (14, 4)], [False, False, False, False], 96, False, [False, True, True, True], 68, 'East', (15, 11))
Element 3: (3, (15, 11), ['', '.', '.', '.'], [(6, 4), (12, 4), (15, 4)], [False, False, False, False], 94, False, [False, True, True, True], 107, 'East', (16, 11))
Element 4: (3, (16, 11), ['', '.', '.', '%'], [(7, 4), (12, 5), (15, 5)], [False, False, False, True], 92, False, [False, True, True, False], 146, 'North', (16, 12))
Element 5: (3, (16, 12), ['.', '', '.', '.'], [(8, 4), (11, 5), (15, 6)], [False, False, False, False], 90, False, [True, False, True, True], 1175, 'East', (17, 12))
Element 6: (3, (17, 12), ['', '%', '.', '%'], [(9, 4), (11, 6), (16, 6)], [False, True, False, True], 88, False, [False, False, True, False], 1214, 'North', (17, 13))
Element 7: (3, (17, 13), ['.', '', '%', '.'], [(9, 5), (12, 6), (17, 6)], [False, False, True, False], 86, False, [True, False, False, True], 1253, 'East', (18, 13))
Element 8: (3, (18, 13), ['', '%', '%', '%'], [(10, 5), (12, 7), (18, 6)], [False, True, True, True], 84, False, [False, False, False, False], 1292, 'West', (17, 13))
Element 9: (3, (17, 13), ['.', '', '%', ''], [(10, 6), (13, 7), (18, 7)], [False, False, True, False], 82, False, [True, False, False, False], 1321, 'West', (16, 13))
Element 10: (3, (16, 13), ['.', '', '%', ''], [(9, 6), (14, 7), (18, 8)], [False, False, True, False], 80, False, [True, False, False, False], 1360, 'West', (15, 13))
Element 11: (3, (15, 13), ['.', '.', '%', ''], [(8, 6), (14, 8), (17, 8)], [False, False, True, False], 78, False, [True, True, False, False], 1399, 'South', (15, 12))
Element 12: (3, (15, 12), ['.', '', '', ''], [(8, 5), (15, 8), (17, 7)], [False, False, False, False], 76, False, [True, False, False, False], 1438, 'West', (14, 12))
Element 13: (3, (14, 12), ['.', '', '.', ''], [(7, 5), (16, 8), (16, 7)], [False, False, False, False], 74, False, [True, False, True, False], 1477, 'North', (14, 13))
Element 14: (3, (14, 13), ['.', '', '%', ''], [(7, 6), (16, 9), (16, 8)], [False, False, True, False], 72, False, [True, False, False, False], 2496, 'West', (13, 13))
Element 15: (3, (13, 13), ['.', '.', '%', ''], [(6, 6), (16, 10), (16, 9)], [False, False, True, False], 70, False, [True, True, False, False], 2525, 'South', (13, 12))
Element 16: (3, (13, 12), ['%', '', '', ''], [(6, 5), (15, 10), (15, 9)], [True, False, False, False], 68, False, [False, False, False, False], 2564, 'North', (13, 13))
Element 17: (3, (13, 13), ['.', '', '%', ''], [(5, 5), (14, 10), (14, 9)], [False, False, True, False], 66, False, [True, False, False, False], 2593, 'West', (12, 13))
Element 18: (3, (12, 13), ['.', '%', '%', ''], [(4, 5), (13, 10), (13, 9)], [False, True, True, False], 64, False, [True, False, False, False], 2632, 'West', (11, 13))
Element 19: (3, (11, 13), ['.', '%', '%', ''], [(3, 5), (12, 10), (13, 8)], [False, True, True, False], 62, False, [True, False, False, False], 2671, 'West', (10, 13))
