Element 1: (0, (6, 4), ['G', '.', '.', '.'], [(5, 2), (5, 4), (9, 4)], [False, False, False, False], 98, False, [False, True, True, True], 0, 'East', (7, 4))
Element 2: (0, (7, 4), ['', '.', '.', '.'], [(6, 2), (5, 5), (9, 5)], [False, False, False, False], 96, False, [False, True, True, True], 39, 'East', (8, 4))
Element 3: (0, (8, 4), ['', '.', '.', ''], [(7, 2), (6, 5), (10, 5)], [False, False, False, False], 94, False, [False, True, True, False], 78, 'North', (8, 5))
Element 4: (0, (8, 5), ['G', '', '.', ''], [(8, 2), (7, 5), (11, 5)], [False, False, False, False], 92, False, [False, False, True, False], 1107, 'North', (8, 6))
Element 5: (0, (8, 6), ['G', '', '%', '.'], [(8, 3), (7, 6), (12, 5)], [False, False, True, False], 90, False, [False, False, False, True], 1146, 'East', (9, 6))
Element 6: (0, (9, 6), ['', '', '%', '.'], [(9, 3), (6, 6), (13, 5)], [False, False, True, False], 88, False, [False, False, False, True], 1185, 'East', (10, 6))
Element 7: (0, (10, 6), ['', '', '%', '.'], [(10, 3), (7, 6), (14, 5)], [False, False, True, False], 86, False, [False, False, False, True], 1214, 'East', (11, 6))
Element 8: (0, (11, 6), ['', '', '.', '.'], [(11, 3), (8, 6), (15, 5)], [False, False, False, False], 84, False, [False, False, True, True], 1243, 'East', (12, 6))
Element 9: (0, (12, 6), ['', '', '.', '%'], [(12, 3), (9, 6), (15, 6)], [False, False, False, True], 82, False, [False, False, True, False], 1272, 'North', (12, 7))
Element 10: (0, (12, 7), ['.', '', '.', '.'], [(13, 3), (10, 6), (16, 6)], [False, False, False, False], 80, False, [True, False, True, True], 1301, 'East', (13, 7))
Element 11: (0, (13, 7), ['', '%', '.', '.'], [(13, 4), (11, 6), (17, 6)], [False, True, False, False], 78, False, [False, False, True, True], 1330, 'East', (14, 7))
Element 12: (0, (14, 7), ['', '.', '.', '%'], [(14, 4), (11, 7), (18, 6)], [False, False, False, True], 76, False, [False, True, True, False], 1369, 'North', (14, 8))
Element 13: (0, (14, 8), ['.', '', '.', '.'], [(15, 4), (12, 7), (18, 7)], [False, False, False, False], 74, False, [True, False, True, True], 1398, 'East', (15, 8))
Element 14: (0, (15, 8), ['', '%', '.', '.'], [(15, 3), (12, 8), (18, 8)], [False, True, False, False], 72, False, [False, False, True, True], 1437, 'East', (16, 8))
Element 15: (0, (16, 8), ['', '.', 'F', 'G'], [(16, 3), (13, 8), (17, 8)], [False, False, False, False], 70, False, [False, True, False, False], 1476, 'North', (16, 9))
Element 16: (0, (16, 9), ['.', '', '.', '%'], [(16, 2), (13, 9), (17, 7)], [False, False, False, True], 68, False, [True, False, True, False], 3495, 'North', (16, 10))
Element 17: (0, (16, 10), ['.', '', '.', '%'], [(16, 1), (14, 9), (16, 7)], [False, False, False, True], 66, False, [True, False, True, False], 3534, 'North', (16, 11))
Element 18: (0, (16, 11), ['.', '', '.', '%'], [(17, 1), (15, 9), (16, 8)], [False, False, False, True], 64, False, [True, False, True, False], 3563, 'North', (16, 12))
Element 19: (0, (16, 12), ['.', '', '.', '.'], [(16, 1), (15, 10), (16, 9)], [False, False, False, False], 62, False, [True, False, True, True], 3582, 'East', (17, 12))
Element 20: (0, (17, 12), ['', '%', '.', '%'], [(15, 1), (15, 11), (16, 10)], [False, True, False, True], 60, False, [False, False, True, False], 3611, 'North', (17, 13))
Element 21: (0, (17, 13), ['.', '', '%', '.'], [(14, 1), (15, 12), (16, 11)], [False, False, True, False], 58, False, [True, False, False, True], 3640, 'East', (18, 13))
Element 22: (0, (18, 13), ['', '%', '%', '%'], [(13, 1), (15, 13), (16, 12)], [False, True, True, True], 56, False, [False, False, False, False], 3669, 'West', (17, 13))
Element 23: (0, (17, 13), ['G', 'G', '%', ''], [(12, 1), (16, 13), (17, 12)], [False, False, True, False], 54, False, [False, False, False, False], 3688, 'East', (18, 13))
Element 24: (0, (18, 13), ['G', '%', '%', '%'], [(11, 1), (17, 13), (16, 12)], [False, True, True, True], 52, False, [False, False, False, False], 3697, 'Stop', (18, 13))
Element 25: (0, (18, 13), ['', '%', '%', '%'], [(10, 1), (17, 12), (15, 12)], [False, True, True, True], 50, False, [False, False, False, False], 3706, 'West', (17, 13))
Element 26: (0, (17, 13), ['', '', '%', ''], [(9, 1), (16, 12), (14, 12)], [False, False, True, False], 48, False, [False, False, False, False], 3725, 'West', (16, 13))
Element 27: (0, (16, 13), ['', '', '%', ''], [(8, 1), (16, 11), (14, 13)], [False, False, True, False], 46, False, [False, False, False, False], 3744, 'West', (15, 13))
Element 28: (0, (15, 13), ['', '', '%', ''], [(7, 1), (16, 10), (13, 13)], [False, False, True, False], 44, False, [False, False, False, False], 3763, 'South', (15, 12))
Element 29: (0, (15, 12), ['', '', '', ''], [(6, 1), (16, 9), (13, 12)], [False, False, False, False], 42, False, [False, False, False, False], 3782, 'South', (15, 11))
Element 30: (0, (15, 11), ['.', '', '', ''], [(5, 1), (16, 8), (13, 11)], [False, False, False, False], 40, False, [True, False, False, False], 3801, 'West', (14, 11))
Element 31: (0, (14, 11), ['', '.', '', ''], [(6, 1), (17, 8), (13, 10)], [False, False, False, False], 38, False, [False, True, False, False], 3820, 'South', (14, 10))
Element 32: (0, (14, 10), ['', '', '', ''], [(7, 1), (18, 8), (12, 10)], [False, False, False, False], 36, False, [False, False, False, False], 3839, 'East', (15, 10))
Element 33: (0, (15, 10), ['', '', '', ''], [(8, 1), (18, 7), (12, 11)], [False, False, False, False], 34, False, [False, False, False, False], 3848, 'South', (15, 9))
Element 34: (0, (15, 9), ['', '', '', ''], [(9, 1), (18, 6), (11, 11)], [False, False, False, False], 32, False, [False, False, False, False], 3857, 'West', (14, 9))
Element 35: (0, (14, 9), ['', '', '', ''], [(10, 1), (17, 6), (11, 10)], [False, False, False, False], 30, False, [False, False, False, False], 3866, 'West', (13, 9))
