Element 1: (3, (15, 3), ['%', '%', '.', '.'], [(5, 2), (3, 3), (14, 8)], [True, True, False, False], 98, False, [False, False, True, True], 29, 'East', (16, 3))
Element 2: (3, (16, 3), ['', 'F', '%', '.'], [(6, 2), (4, 3), (15, 8)], [False, False, True, False], 96, False, [False, False, False, True], 68, 'South', (16, 2))
Element 3: (3, (16, 2), ['%', '.', '', '%'], [(7, 2), (5, 3), (16, 8)], [True, False, False, True], 94, False, [False, True, False, False], 1097, 'South', (16, 1))
Element 4: (3, (16, 1), ['.', '%', '', '.'], [(8, 2), (6, 3), (16, 9)], [False, True, False, False], 92, False, [True, False, False, True], 2126, 'East', (17, 1))
Element 5: (3, (17, 1), ['', '%', '%', '%'], [(8, 3), (7, 3), (16, 10)], [False, True, True, True], 90, False, [False, False, False, False], 2165, 'West', (16, 1))
Element 6: (3, (16, 1), ['.', '%', '', ''], [(9, 3), (7, 4), (16, 11)], [False, True, False, False], 88, False, [True, False, False, False], 2194, 'West', (15, 1))
Element 7: (3, (15, 1), ['.', '%', '%', ''], [(10, 3), (8, 4), (16, 12)], [False, True, True, False], 86, False, [True, False, False, False], 2233, 'West', (14, 1))
Element 8: (3, (14, 1), ['.', '%', '%', ''], [(11, 3), (9, 4), (17, 12)], [False, True, True, False], 84, False, [True, False, False, False], 2272, 'West', (13, 1))
Element 9: (3, (13, 1), ['.', '%', '%', ''], [(12, 3), (9, 5), (17, 13)], [False, True, True, False], 82, False, [True, False, False, False], 2311, 'West', (12, 1))
Element 10: (3, (12, 1), ['.', '%', '%', ''], [(13, 3), (10, 5), (18, 13)], [False, True, True, False], 80, False, [True, False, False, False], 2350, 'West', (11, 1))
Element 11: (3, (11, 1), ['.', '%', '%', ''], [(13, 4), (11, 5), (17, 13)], [False, True, True, False], 78, False, [True, False, False, False], 3369, 'West', (10, 1))
Element 12: (3, (10, 1), ['.', '%', '%', ''], [(14, 4), (12, 5), (16, 13)], [False, True, True, False], 76, False, [True, False, False, False], 3408, 'West', (9, 1))
Element 13: (3, (9, 1), ['.', '%', '%', ''], [(15, 4), (13, 5), (15, 13)], [False, True, True, False], 74, False, [True, False, False, False], 3447, 'West', (8, 1))
Element 14: (3, (8, 1), ['.', '%', '', ''], [(15, 5), (14, 5), (15, 12)], [False, True, False, False], 72, False, [True, False, False, False], 3486, 'West', (7, 1))
Element 15: (3, (7, 1), ['.', '%', '', ''], [(15, 6), (14, 6), (15, 11)], [False, True, False, False], 70, False, [True, False, False, False], 3525, 'West', (6, 1))
Element 16: (3, (6, 1), ['.', '%', '', ''], [(16, 6), (15, 6), (15, 10)], [False, True, False, False], 68, False, [True, False, False, False], 3554, 'West', (5, 1))
Element 17: (3, (5, 1), ['%', '%', '', ''], [(17, 6), (16, 6), (15, 9)], [True, True, False, False], 66, False, [False, False, False, False], 3583, 'North', (5, 2))
Element 18: (3, (5, 2), ['', '', '', ''], [(18, 6), (16, 7), (14, 9)], [False, False, False, False], 64, False, [False, False, False, False], 3612, 'East', (6, 2))
Element 19: (3, (6, 2), ['', '', '', ''], [(18, 7), (17, 7), (14, 10)], [False, False, False, False], 62, False, [False, False, False, False], 3641, 'East', (7, 2))
Element 20: (3, (7, 2), ['', '', '', ''], [(18, 8), (17, 8), (14, 11)], [False, False, False, False], 60, False, [False, False, False, False], 3670, 'East', (8, 2))
Element 21: (3, (8, 2), ['', '', '', '%'], [(18, 7), (18, 8), (14, 12)], [False, False, False, True], 58, False, [False, False, False, False], 3679, 'North', (8, 3))
Element 22: (3, (8, 3), ['', '', '', ''], [(18, 6), (18, 7), (14, 13)], [False, False, False, False], 56, False, [False, False, False, False], 3688, 'East', (9, 3))
Element 23: (3, (9, 3), ['', '%', '', ''], [(17, 6), (18, 6), (13, 13)], [False, True, False, False], 54, False, [False, False, False, False], 3697, 'East', (10, 3))
Element 24: (3, (10, 3), ['', '%', '%', ''], [(17, 7), (17, 6), (13, 12)], [False, True, True, False], 52, False, [False, False, False, False], 3706, 'East', (11, 3))
Element 25: (3, (11, 3), ['', '%', '.', ''], [(17, 8), (18, 6), (13, 11)], [False, True, False, False], 50, False, [False, False, True, False], 3715, 'North', (11, 4))
Element 26: (3, (11, 4), ['%', '', '', '.'], [(16, 8), (18, 7), (13, 10)], [True, False, False, False], 48, False, [False, False, False, True], 3734, 'East', (12, 4))
Element 27: (3, (12, 4), ['', '', '', ''], [(16, 9), (18, 8), (13, 9)], [False, False, False, False], 46, False, [False, False, False, False], 3753, 'East', (13, 4))
Element 28: (3, (13, 4), ['', '', '', ''], [(16, 10), (17, 8), (13, 8)], [False, False, False, False], 44, False, [False, False, False, False], 3762, 'East', (14, 4))
Element 29: (3, (14, 4), ['', '%', '', ''], [(16, 11), (16, 8), (13, 7)], [False, True, False, False], 42, False, [False, False, False, False], 3771, 'East', (15, 4))
Element 30: (3, (15, 4), ['', '', '', '%'], [(16, 12), (16, 9), (12, 7)], [False, False, False, True], 40, False, [False, False, False, False], 3780, 'North', (15, 5))
Element 31: (3, (15, 5), ['', '', '', '%'], [(17, 12), (16, 10), (12, 8)], [False, False, False, True], 38, False, [False, False, False, False], 3789, 'North', (15, 6))
Element 32: (3, (15, 6), ['', '', '%', ''], [(17, 13), (16, 11), (12, 9)], [False, False, True, False], 36, False, [False, False, False, False], 3798, 'East', (16, 6))
Element 33: (3, (16, 6), ['', '%', '', ''], [(18, 13), (16, 12), (12, 10)], [False, True, False, False], 34, False, [False, False, False, False], 3807, 'East', (17, 6))
Element 34: (3, (17, 6), ['', '%', '', ''], [(17, 13), (17, 12), (12, 11)], [False, True, False, False], 32, False, [False, False, False, False], 3816, 'East', (18, 6))
Element 35: (3, (18, 6), ['', '%', '', '%'], [(16, 13), (17, 13), (11, 11)], [False, True, False, True], 30, False, [False, False, False, False], 3825, 'North', (18, 7))
Element 36: (3, (18, 7), ['', '', '', '%'], [(15, 13), (18, 13), (11, 10)], [False, False, False, True], 28, False, [False, False, False, False], 3834, 'North', (18, 8))
Element 37: (3, (18, 8), ['', '', '%', '%'], [(15, 12), (17, 13), (11, 9)], [False, False, True, True], 26, False, [False, False, False, False], 3843, 'West', (17, 8))
Element 38: (3, (17, 8), ['', '', '%', ''], [(15, 11), (16, 13), (10, 9)], [False, False, True, False], 24, False, [False, False, False, False], 3852, 'South', (17, 7))
Element 39: (3, (17, 7), ['', '', '', ''], [(15, 10), (15, 13), (10, 10)], [False, False, False, False], 22, False, [False, False, False, False], 3861, 'West', (16, 7))
Element 40: (3, (16, 7), ['%', '', '', ''], [(15, 9), (15, 12), (10, 11)], [True, False, False, False], 20, False, [False, False, False, False], 3870, 'North', (16, 8))
Element 41: (3, (16, 8), ['G', '', '', ''], [(15, 8), (15, 11), (10, 12)], [False, False, False, False], 18, False, [False, False, False, False], 3879, 'North', (16, 9))
Element 42: (3, (16, 9), ['', '', '', '%'], [(14, 8), (15, 10), (10, 13)], [False, False, False, True], 16, False, [False, False, False, False], 3888, 'North', (16, 10))
Element 43: (3, (16, 10), ['', '', '', '%'], [(14, 9), (15, 9), (11, 13)], [False, False, False, True], 14, False, [False, False, False, False], 3897, 'North', (16, 11))
Element 44: (3, (16, 11), ['', '', '', '%'], [(14, 10), (15, 8), (12, 13)], [False, False, False, True], 12, False, [False, False, False, False], 3906, 'North', (16, 12))
Element 45: (3, (16, 12), ['', '', '', ''], [(14, 11), (14, 8), (11, 13)], [False, False, False, False], 10, False, [False, False, False, False], 3905, 'East', (17, 12))
Element 46: (3, (17, 12), ['', '%', '', '%'], [(14, 12), (14, 9), (10, 13)], [False, True, False, True], 8, False, [False, False, False, False], 3904, 'North', (17, 13))
