Element 1: (3, (16, 8), ['.', '.', 'F', '.'], [(10, 12), (2, 13), (15, 5)], [False, False, False, False], 98, False, [True, True, False, True], 29, 'North', (16, 9))
Element 2: (3, (16, 9), ['.', '', '.', '%'], [(10, 13), (3, 13), (15, 6)], [False, False, False, True], 96, False, [True, False, True, False], 1058, 'North', (16, 10))
Element 3: (3, (16, 10), ['.', '', '.', '%'], [(11, 13), (4, 13), (16, 6)], [False, False, False, True], 94, False, [True, False, True, False], 1097, 'North', (16, 11))
Element 4: (3, (16, 11), ['.', '', '.', '%'], [(12, 13), (5, 13), (17, 6)], [False, False, False, True], 92, False, [True, False, True, False], 1136, 'North', (16, 12))
Element 5: (3, (16, 12), ['.', '', '.', '.'], [(13, 13), (6, 13), (18, 6)], [False, False, False, False], 90, False, [True, False, True, True], 1175, 'East', (17, 12))
Element 6: (3, (17, 12), ['', '%', '.', '%'], [(14, 13), (7, 13), (18, 7)], [False, True, False, True], 88, False, [False, False, True, False], 1214, 'North', (17, 13))
Element 7: (3, (17, 13), ['.', '', '%', '.'], [(15, 13), (8, 13), (18, 8)], [False, False, True, False], 86, False, [True, False, False, True], 1253, 'East', (18, 13))
Element 8: (3, (18, 13), ['', '%', '%', '%'], [(16, 13), (9, 13), (17, 8)], [False, True, True, True], 84, False, [False, False, False, False], 1292, 'West', (17, 13))
Element 9: (3, (17, 13), ['', '', '%', ''], [(16, 12), (10, 13), (17, 7)], [False, False, True, False], 82, False, [False, False, False, False], 1301, 'West', (16, 13))
Element 10: (3, (16, 13), ['', '', '%', ''], [(15, 12), (11, 13), (16, 7)], [False, False, True, False], 80, False, [False, False, False, False], 1320, 'West', (15, 13))
Element 11: (3, (15, 13), ['', '', '%', ''], [(15, 11), (12, 13), (16, 8)], [False, False, True, False], 78, False, [False, False, False, False], 1329, 'South', (15, 12))
Element 12: (3, (15, 12), ['.', '', '', ''], [(15, 10), (13, 13), (15, 8)], [False, False, False, False], 76, False, [True, False, False, False], 1348, 'West', (14, 12))
Element 13: (3, (14, 12), ['G', '.', '', ''], [(15, 9), (13, 12), (14, 8)], [False, False, False, False], 74, False, [False, True, False, False], 1387, 'South', (14, 11))
Element 14: (3, (14, 11), ['G', '.', '', ''], [(14, 9), (13, 11), (14, 7)], [False, False, False, False], 72, False, [False, True, False, False], 1426, 'South', (14, 10))
Element 15: (3, (14, 10), ['G', '', '', ''], [(13, 9), (13, 10), (14, 6)], [False, False, False, False], 70, False, [False, False, False, False], 1465, 'East', (15, 10))
Element 16: (3, (15, 10), ['', '', '', ''], [(13, 8), (12, 10), (14, 7)], [False, False, False, False], 68, False, [False, False, False, False], 1484, 'North', (15, 11))
Element 17: (3, (15, 11), ['', '', '', ''], [(13, 7), (12, 11), (14, 6)], [False, False, False, False], 66, False, [False, False, False, False], 1503, 'South', (15, 10))
Element 18: (3, (15, 10), ['', '', '', ''], [(12, 7), (11, 11), (14, 7)], [False, False, False, False], 64, False, [False, False, False, False], 1522, 'South', (15, 9))
Element 19: (3, (15, 9), ['', '', '', ''], [(12, 8), (11, 10), (14, 8)], [False, False, False, False], 62, False, [False, False, False, False], 1541, 'South', (15, 8))
Element 20: (3, (15, 8), ['', '%', '', ''], [(12, 9), (11, 9), (13, 8)], [False, True, False, False], 60, False, [False, False, False, False], 1560, 'West', (14, 8))
Element 21: (3, (14, 8), ['', '', '', ''], [(12, 10), (10, 9), (13, 9)], [False, False, False, False], 58, False, [False, False, False, False], 1569, 'North', (14, 9))
