Element 1: (0, (15, 9), ['.', '.', '.', 'F'], [(9, 13), (12, 9), (14, 1)], [False, False, False, False], 98, False, [True, True, True, False], 0, 'East', (16, 9))
Element 2: (0, (16, 9), ['', '.', '.', '%'], [(10, 13), (13, 9), (15, 1)], [False, False, False, True], 96, False, [False, True, True, False], 1029, 'North', (16, 10))
Element 3: (0, (16, 10), ['.', '', '.', '%'], [(11, 13), (14, 9), (16, 1)], [False, False, False, True], 94, False, [True, False, True, False], 1068, 'North', (16, 11))
Element 4: (0, (16, 11), ['.', '', '.', '%'], [(12, 13), (14, 10), (16, 2)], [False, False, False, True], 92, False, [True, False, True, False], 2097, 'North', (16, 12))
Element 5: (0, (16, 12), ['.', '', '.', '.'], [(13, 13), (14, 11), (16, 3)], [False, False, False, False], 90, False, [True, False, True, True], 2136, 'East', (17, 12))
Element 6: (0, (17, 12), ['', '%', '.', '%'], [(14, 13), (14, 12), (17, 3)], [False, True, False, True], 88, False, [False, False, True, False], 2175, 'North', (17, 13))
Element 7: (0, (17, 13), ['.', '', '%', '.'], [(15, 13), (15, 12), (18, 3)], [False, False, True, False], 86, False, [True, False, False, True], 2214, 'East', (18, 13))
Element 8: (0, (18, 13), ['', '%', '%', '%'], [(16, 13), (15, 11), (17, 3)], [False, True, True, True], 84, False, [False, False, False, False], 2243, 'West', (17, 13))
Element 9: (0, (17, 13), ['', '', '%', ''], [(16, 12), (15, 10), (16, 3)], [False, False, True, False], 82, False, [False, False, False, False], 2252, 'West', (16, 13))
Element 10: (0, (16, 13), ['', '', '%', ''], [(17, 12), (16, 10), (15, 3)], [False, False, True, False], 80, False, [False, False, False, False], 2261, 'West', (15, 13))
Element 11: (0, (15, 13), ['', '', '%', ''], [(17, 13), (16, 11), (15, 4)], [False, False, True, False], 78, False, [False, False, False, False], 2270, 'South', (15, 12))
Element 12: (0, (15, 12), ['', '', '', 'G'], [(18, 13), (16, 12), (15, 5)], [False, False, False, False], 76, False, [False, False, False, False], 2279, 'South', (15, 11))
Element 13: (0, (15, 11), ['', '', '', ''], [(17, 13), (17, 12), (15, 6)], [False, False, False, False], 74, False, [False, False, False, False], 2288, 'South', (15, 10))
Element 14: (0, (15, 10), ['', '', '', ''], [(16, 13), (17, 13), (16, 6)], [False, False, False, False], 72, False, [False, False, False, False], 2297, 'West', (14, 10))
Element 15: (0, (14, 10), ['.', '', '', ''], [(16, 12), (18, 13), (17, 6)], [False, False, False, False], 70, False, [True, False, False, False], 2306, 'West', (13, 10))
Element 16: (0, (13, 10), ['.', '', '.', ''], [(16, 11), (17, 13), (18, 6)], [False, False, False, False], 68, False, [True, False, True, False], 2325, 'North', (13, 11))
Element 17: (0, (13, 11), ['.', '', '.', ''], [(16, 10), (16, 13), (18, 7)], [False, False, False, False], 66, False, [True, False, True, False], 2344, 'North', (13, 12))
Element 18: (0, (13, 12), ['%', '', '', ''], [(16, 9), (15, 13), (18, 8)], [True, False, False, False], 64, False, [False, False, False, False], 2363, 'East', (14, 12))
Element 19: (0, (14, 12), ['', '', 'G', ''], [(16, 8), (14, 13), (17, 8)], [False, False, False, False], 62, False, [False, False, False, False], 2382, 'South', (14, 11))
Element 20: (0, (14, 11), ['', '', '', ''], [(16, 7), (13, 13), (17, 7)], [False, False, False, False], 60, False, [False, False, False, False], 2401, 'North', (14, 12))
Element 21: (0, (14, 12), ['G', '', '', ''], [(16, 6), (13, 12), (16, 7)], [False, False, False, False], 58, False, [False, False, False, False], 2400, 'South', (14, 11))
Element 22: (0, (14, 11), ['G', '', '', ''], [(17, 6), (13, 11), (16, 8)], [False, False, False, False], 56, False, [False, False, False, False], 2399, 'North', (14, 12))
Element 23: (0, (14, 12), ['', '', '', ''], [(18, 6), (12, 11), (15, 8)], [False, False, False, False], 54, False, [False, False, False, False], 2418, 'West', (13, 12))
Element 24: (0, (13, 12), ['%', '', '', ''], [(18, 7), (12, 10), (14, 8)], [True, False, False, False], 52, False, [False, False, False, False], 2437, 'South', (13, 11))
Element 25: (0, (13, 11), ['', '', '', ''], [(18, 8), (11, 10), (14, 7)], [False, False, False, False], 50, False, [False, False, False, False], 2456, 'West', (12, 11))
Element 26: (0, (12, 11), ['.', '', '%', ''], [(17, 8), (10, 10), (14, 6)], [False, False, True, False], 48, False, [True, False, False, False], 2475, 'West', (11, 11))
