Element 1: (0, (3, 4), ['.', '.', '.', 'G'], [(2, 13), (4, 4), (10, 10)], [False, False, False, False], 98, False, [True, True, True, False], 0, 'North', (3, 5))
Element 26: (0, (9, 9), ['F', '%', '.', ''], [(13, 11), (17, 12), (16, 7)], [False, True, False, False], 48, False, [False, False, True, False], 2735, 'West', (8, 9))
Element 27: (0, (8, 9), ['.', '.', '.', ''], [(13, 12), (17, 13), (16, 6)], [False, False, False, False], 46, False, [True, True, True, False], 3744, 'North', (8, 10))
Element 28: (0, (8, 10), ['.', '', '.', '.'], [(13, 11), (18, 13), (15, 6)], [False, False, False, False], 44, False, [True, False, True, True], 3753, 'East', (9, 10))
Element 29: (0, (9, 10), ['', '', '.', ''], [(12, 11), (17, 13), (14, 6)], [False, False, False, False], 42, False, [False, False, True, False], 3782, 'North', (9, 11))
Element 30: (0, (9, 11), ['.', '', '.', '.'], [(11, 11), (16, 13), (14, 7)], [False, False, False, False], 40, False, [True, False, True, True], 3801, 'East', (10, 11))
Element 31: (0, (10, 11), ['', '', '.', ''], [(11, 10), (15, 13), (14, 8)], [False, False, False, False], 38, False, [False, False, True, False], 3810, 'North', (10, 12))
Element 32: (0, (10, 12), ['.', '', '', '%'], [(12, 10), (15, 12), (15, 8)], [False, False, False, True], 36, False, [True, False, False, False], 3819, 'West', (9, 12))
Element 33: (0, (9, 12), ['.', '', '', ''], [(13, 10), (15, 11), (15, 9)], [False, False, False, False], 34, False, [True, False, False, False], 3828, 'West', (8, 12))
Element 34: (0, (8, 12), ['.', '.', '', ''], [(14, 10), (15, 10), (14, 9)], [False, False, False, False], 32, False, [True, True, False, False], 3837, 'South', (8, 11))
Element 35: (0, (8, 11), ['.', '', '', ''], [(13, 10), (15, 9), (13, 9)], [False, False, False, False], 30, False, [True, False, False, False], 3846, 'West', (7, 11))
Element 36: (0, (7, 11), ['.', '.', '.', ''], [(12, 10), (15, 8), (13, 8)], [False, False, False, False], 28, False, [True, True, True, False], 3855, 'North', (7, 12))
Element 37: (0, (7, 12), ['.', '', '', ''], [(13, 10), (14, 8), (13, 7)], [False, False, False, False], 26, False, [True, False, False, False], 3864, 'West', (6, 12))
Element 38: (0, (6, 12), ['.', '.', '', ''], [(12, 10), (14, 9), (12, 7)], [False, False, False, False], 24, False, [True, True, False, False], 3873, 'South', (6, 11))
Element 39: (0, (6, 11), ['.', '.', '', ''], [(12, 9), (14, 10), (11, 7)], [False, False, False, False], 22, False, [True, True, False, False], 3892, 'South', (6, 10))
Element 40: (0, (6, 10), ['.', '.', '', '.'], [(13, 9), (14, 11), (11, 6)], [False, False, False, False], 20, False, [True, True, False, True], 3901, 'East', (7, 10))
Element 41: (0, (7, 10), ['', '.', '', ''], [(14, 9), (14, 12), (12, 6)], [False, False, False, False], 18, False, [False, True, False, False], 3910, 'South', (7, 9))
Element 42: (0, (7, 9), ['.', '.', '', ''], [(15, 9), (14, 13), (12, 5)], [False, False, False, False], 16, False, [True, True, False, False], 3919, 'South', (7, 8))
Element 43: (0, (7, 8), ['.', '%', '', '.'], [(16, 9), (13, 13), (12, 4)], [False, True, False, False], 14, False, [True, False, False, True], 3938, 'East', (8, 8))
Element 44: (0, (8, 8), ['', '%', '', '%'], [(16, 10), (13, 12), (13, 4)], [False, True, False, True], 12, False, [False, False, False, False], 3957, 'West', (7, 8))
Element 45: (0, (7, 8), ['.', '%', '', ''], [(15, 10), (13, 11), (14, 4)], [False, True, False, False], 10, False, [True, False, False, False], 3966, 'West', (6, 8))
Element 46: (0, (6, 8), ['.', '%', '.', ''], [(16, 10), (13, 10), (15, 4)], [False, True, False, False], 8, False, [True, False, True, False], 3985, 'North', (6, 9))
Element 47: (0, (6, 9), ['.', '', '', ''], [(16, 9), (13, 9), (15, 3)], [False, False, False, False], 6, False, [True, False, False, False], 4004, 'West', (5, 9))
Element 48: (0, (5, 9), ['.', '.', '.', ''], [(16, 8), (13, 8), (16, 3)], [False, False, False, False], 4, False, [True, True, True, False], 4023, 'North', (5, 10))
Element 49: (0, (5, 10), ['.', '', '.', ''], [(17, 8), (13, 7), (16, 2)], [False, False, False, False], 2, False, [True, False, True, False], 5032, 'North', (5, 11))
Element 50: (0, (5, 11), ['.', '', '.', ''], [(18, 8), (14, 7), (16, 1)], [False, False, False, False], 0, False, [True, False, True, False], 5051, 'Stop', (5, 11))
Element 51: #0#
