Element 1: (3, (16, 3), ['.', 'F', '%', '.'], [(2, 12), (2, 4), (6, 8)], [False, False, True, False], 98, False, [True, False, False, True], 29, 'South', (16, 2))
Element 35: (3, (9, 6), ['.', '', '%', ''], [(12, 6), (17, 13), (8, 10)], [False, False, True, False], 30, False, [True, False, False, False], 5045, 'West', (8, 6))
Element 36: (3, (8, 6), ['.', '.', '%', ''], [(12, 5), (16, 13), (8, 11)], [False, False, True, False], 28, False, [True, True, False, False], 5064, 'South', (8, 5))
Element 37: (3, (8, 5), ['.', '', '', ''], [(12, 4), (15, 13), (7, 11)], [False, False, False, False], 26, False, [True, False, False, False], 5093, 'West', (7, 5))
Element 38: (3, (7, 5), ['.', '', '.', ''], [(11, 4), (15, 12), (7, 10)], [False, False, False, False], 24, False, [True, False, True, False], 5122, 'North', (7, 6))
Element 39: (3, (7, 6), ['.', '', '%', ''], [(11, 5), (15, 11), (7, 9)], [False, False, True, False], 22, False, [True, False, False, False], 5141, 'West', (6, 6))
Element 40: (3, (6, 6), ['%', '.', '%', ''], [(10, 5), (15, 10), (6, 9)], [True, False, True, False], 20, False, [False, True, False, False], 5160, 'South', (6, 5))
Element 41: (3, (6, 5), ['.', '', '', ''], [(10, 6), (15, 9), (6, 10)], [False, False, False, False], 18, False, [True, False, False, False], 5179, 'West', (5, 5))
Element 42: (3, (5, 5), ['.', '', '%', ''], [(9, 6), (15, 8), (6, 11)], [False, False, True, False], 16, False, [True, False, False, False], 5198, 'West', (4, 5))
Element 43: (3, (4, 5), ['.', '', '%', ''], [(9, 5), (14, 8), (5, 11)], [False, False, True, False], 14, False, [True, False, False, False], 5217, 'West', (3, 5))
Element 44: (3, (3, 5), ['.', '', '%', ''], [(9, 4), (14, 9), (5, 10)], [False, False, True, False], 12, False, [True, False, False, False], 5236, 'West', (2, 5))
Element 45: (3, (2, 5), ['.', '', '.', ''], [(9, 3), (14, 10), (5, 9)], [False, False, False, False], 10, False, [True, False, True, False], 5255, 'North', (2, 6))
Element 46: (3, (2, 6), ['.', '', '.', '%'], [(10, 3), (14, 11), (4, 9)], [False, False, False, True], 8, False, [True, False, True, False], 5274, 'North', (2, 7))
Element 47: (3, (2, 7), ['.', '', '%', '%'], [(11, 3), (14, 12), (4, 10)], [False, False, True, True], 6, False, [True, False, False, False], 5293, 'West', (1, 7))
Element 48: (3, (1, 7), ['%', '.', '%', ''], [(12, 3), (14, 13), (4, 11)], [True, False, True, False], 4, False, [False, True, False, False], 5312, 'South', (1, 6))
Element 49: (3, (1, 6), ['%', '.', '', ''], [(13, 3), (13, 13), (3, 11)], [True, False, False, False], 2, False, [False, True, False, False], 5331, 'South', (1, 5))
Element 50: (3, (1, 5), ['%', '', '', ''], [(13, 3), (13, 13), (3, 11)], [True, False, False, False], 0, False, [False, False, False, False], 5340, 'Stop', (1, 5))
Element 51: #0#
