Element 1: (0, (18, 13), ['.', '%', '%', '%'], [(9, 9), (12, 1), (17, 7)], [False, True, True, True], 98, False, [True, False, False, False], 0, 'West', (17, 13))
Element 2: (0, (17, 13), ['.', '.', '%', ''], [(8, 9), (13, 1), (18, 7)], [False, False, True, False], 96, False, [True, True, False, False], 1029, 'South', (17, 12))
Element 3: (0, (17, 12), ['.', '%', '', '%'], [(8, 10), (14, 1), (18, 8)], [False, True, False, True], 94, False, [True, False, False, False], 1068, 'West', (16, 12))
Element 4: (0, (16, 12), ['.', '.', '.', ''], [(9, 10), (15, 1), (17, 8)], [False, False, False, False], 92, False, [True, True, True, False], 1107, 'North', (16, 13))
Element 5: (0, (16, 13), ['.', '', '%', ''], [(10, 10), (16, 1), (16, 8)], [False, False, True, False], 90, False, [True, False, False, False], 1146, 'West', (15, 13))
Element 6: (0, (15, 13), ['.', '.', '%', ''], [(11, 10), (16, 2), (16, 9)], [False, False, True, False], 88, False, [True, True, False, False], 3165, 'South', (15, 12))
Element 7: (0, (15, 12), ['.', '.', '', ''], [(12, 10), (16, 3), (16, 10)], [False, False, False, False], 86, False, [True, True, False, False], 3204, 'South', (15, 11))
Element 8: (0, (15, 11), ['.', '.', '', 'G'], [(13, 10), (17, 3), (16, 11)], [False, False, False, False], 84, False, [True, True, False, False], 3243, 'South', (15, 10))
Element 9: (0, (15, 10), ['G', '.', '', ''], [(14, 10), (18, 3), (16, 12)], [False, False, False, False], 82, False, [False, True, False, False], 3272, 'South', (15, 9))
Element 10: (0, (15, 9), ['.', '.', '', ''], [(14, 11), (17, 3), (17, 12)], [False, False, False, False], 80, False, [True, True, False, False], 3291, 'South', (15, 8))
Element 11: (0, (15, 8), ['.', '%', '', ''], [(14, 12), (16, 3), (17, 13)], [False, True, False, False], 78, False, [True, False, False, False], 3310, 'West', (14, 8))
Element 12: (0, (14, 8), ['.', '.', '.', ''], [(14, 13), (15, 3), (18, 13)], [False, False, False, False], 76, False, [True, True, True, False], 3339, 'North', (14, 9))
Element 13: (0, (14, 9), ['.', '', '', ''], [(13, 13), (15, 4), (17, 13)], [False, False, False, False], 74, False, [True, False, False, False], 3368, 'West', (13, 9))
Element 14: (0, (13, 9), ['.', '.', '', ''], [(13, 12), (15, 5), (16, 13)], [False, False, False, False], 72, False, [True, True, False, False], 3397, 'South', (13, 8))
Element 15: (0, (13, 8), ['.', '.', '', ''], [(13, 11), (15, 6), (15, 13)], [False, False, False, False], 70, False, [True, True, False, False], 3426, 'South', (13, 7))
Element 16: (0, (13, 7), ['.', '%', '', '.'], [(12, 11), (16, 6), (15, 12)], [False, True, False, False], 68, False, [True, False, False, True], 3455, 'East', (14, 7))
Element 17: (0, (14, 7), ['', '.', '', '%'], [(11, 11), (17, 6), (15, 11)], [False, False, False, True], 66, False, [False, True, False, False], 3484, 'South', (14, 6))
Element 18: (0, (14, 6), ['%', '.', '', ''], [(10, 11), (18, 6), (15, 10)], [True, False, False, False], 64, False, [False, True, False, False], 3513, 'South', (14, 5))
Element 19: (0, (14, 5), ['.', '.', '', ''], [(10, 12), (18, 7), (15, 9)], [False, False, False, False], 62, False, [True, True, False, False], 3532, 'South', (14, 4))
Element 20: (0, (14, 4), ['.', '%', '', ''], [(10, 13), (18, 8), (15, 8)], [False, True, False, False], 60, False, [True, False, False, False], 3551, 'West', (13, 4))
Element 21: (0, (13, 4), ['.', '.', '.', ''], [(11, 13), (17, 8), (14, 8)], [False, False, False, False], 58, False, [True, True, True, False], 3570, 'North', (13, 5))
Element 22: (0, (13, 5), ['.', '', '%', ''], [(12, 13), (17, 7), (14, 9)], [False, False, True, False], 56, False, [True, False, False, False], 3589, 'West', (12, 5))
Element 23: (0, (12, 5), ['F', '.', '.', ''], [(11, 13), (16, 7), (14, 10)], [False, False, False, False], 54, False, [False, True, True, False], 3608, 'West', (11, 5))
Element 24: (0, (11, 5), ['.', '.', '.', ''], [(10, 13), (16, 8), (14, 11)], [False, False, False, False], 52, False, [True, True, True, False], 4607, 'North', (11, 6))
Element 25: (0, (11, 6), ['.', '', '.', '.'], [(9, 13), (16, 9), (14, 12)], [False, False, False, False], 50, False, [True, False, True, True], 4626, 'East', (12, 6))
Element 26: (0, (12, 6), ['', '', '.', '%'], [(9, 12), (16, 10), (14, 13)], [False, False, False, True], 48, False, [False, False, True, False], 4645, 'North', (12, 7))
Element 27: (0, (12, 7), ['.', '', '.', ''], [(9, 11), (16, 11), (13, 13)], [False, False, False, False], 46, False, [True, False, True, False], 4664, 'North', (12, 8))
Element 28: (0, (12, 8), ['%', '', '.', ''], [(8, 11), (16, 12), (13, 12)], [True, False, False, False], 44, False, [False, False, True, False], 4683, 'North', (12, 9))
