Element 1: (3, (11, 1), ['.', '%', '%', '.'], [(14, 11), (5, 2), (8, 9)], [False, True, True, False], 98, False, [True, False, False, True], 1019, 'East', (12, 1))
Element 2: (3, (12, 1), ['', '%', '%', '.'], [(15, 11), (6, 2), (9, 9)], [False, True, True, False], 96, False, [False, False, False, True], 1058, 'East', (13, 1))
Element 3: (3, (13, 1), ['', '%', '%', '.'], [(16, 11), (7, 2), (10, 9)], [False, True, True, False], 94, False, [False, False, False, True], 1097, 'East', (14, 1))
Element 4: (3, (14, 1), ['', '%', '%', '.'], [(16, 12), (8, 2), (11, 9)], [False, True, True, False], 92, False, [False, False, False, True], 1136, 'East', (15, 1))
Element 5: (3, (15, 1), ['', '%', '%', '.'], [(17, 12), (8, 3), (12, 9)], [False, True, True, False], 90, False, [False, False, False, True], 1175, 'East', (16, 1))
Element 6: (3, (16, 1), ['', '%', 'F', '.'], [(17, 13), (9, 3), (13, 9)], [False, True, False, False], 88, False, [False, False, False, True], 1214, 'North', (16, 2))
Element 7: (3, (16, 2), ['%', '', '.', '%'], [(18, 13), (10, 3), (14, 9)], [True, False, False, True], 86, False, [False, False, True, False], 2243, 'North', (16, 3))
Element 8: (3, (16, 3), ['.', '', '%', '.'], [(17, 13), (11, 3), (15, 9)], [False, False, True, False], 84, False, [True, False, False, True], 2272, 'East', (17, 3))
Element 9: (3, (17, 3), ['', '%', '%', '.'], [(16, 13), (12, 3), (16, 9)], [False, True, True, False], 82, False, [False, False, False, True], 3301, 'East', (18, 3))
Element 10: (3, (18, 3), ['', '%', '%', '%'], [(15, 13), (13, 3), (16, 10)], [False, True, True, True], 80, False, [False, False, False, False], 3340, 'West', (17, 3))
Element 11: (3, (17, 3), ['', '%', '%', ''], [(15, 12), (13, 4), (15, 10)], [False, True, True, False], 78, False, [False, False, False, False], 3369, 'West', (16, 3))
Element 12: (3, (16, 3), ['.', '', '%', ''], [(14, 12), (14, 4), (14, 10)], [False, False, True, False], 76, False, [True, False, False, False], 3398, 'West', (15, 3))
Element 13: (3, (15, 3), ['%', '%', 'G', ''], [(14, 13), (15, 4), (13, 10)], [True, True, False, False], 74, False, [False, False, False, False], 3437, 'East', (16, 3))
Element 14: (3, (16, 3), ['', '', '%', ''], [(13, 13), (15, 5), (12, 10)], [False, False, True, False], 72, False, [False, False, False, False], 3466, 'South', (16, 2))
Element 15: (3, (16, 2), ['%', '', '', '%'], [(13, 12), (15, 6), (12, 11)], [True, False, False, True], 70, False, [False, False, False, False], 3495, 'South', (16, 1))
Element 16: (3, (16, 1), ['', '%', '', '.'], [(13, 13), (16, 6), (11, 11)], [False, True, False, False], 68, False, [False, False, False, True], 3514, 'East', (17, 1))
Element 17: (3, (17, 1), ['', '%', '%', '%'], [(12, 13), (17, 6), (11, 10)], [False, True, True, True], 66, False, [False, False, False, False], 3553, 'West', (16, 1))
Element 18: (3, (16, 1), ['', '%', '', ''], [(11, 13), (18, 6), (10, 10)], [False, True, False, False], 64, False, [False, False, False, False], 3582, 'West', (15, 1))
Element 19: (3, (15, 1), ['', '%', '%', ''], [(10, 13), (18, 7), (10, 11)], [False, True, True, False], 62, False, [False, False, False, False], 3611, 'West', (14, 1))
Element 20: (3, (14, 1), ['', '%', '%', ''], [(10, 12), (18, 8), (9, 11)], [False, True, True, False], 60, False, [False, False, False, False], 3640, 'West', (13, 1))
Element 21: (3, (13, 1), ['', '%', '%', ''], [(9, 12), (17, 8), (9, 10)], [False, True, True, False], 58, False, [False, False, False, False], 3669, 'West', (12, 1))
