Element 1: (0, (11, 4), ['%', '.', 'F', '.'], [(1, 5), (8, 10), (16, 8)], [True, False, False, False], 98, False, [False, True, False, True], 0, 'North', (11, 5))
Element 31: (0, (15, 10), ['', '', '', ''], [(17, 13), (6, 12), (12, 10)], [False, False, False, False], 38, False, [False, False, False, False], 3770, 'West', (14, 10))
Element 32: (0, (14, 10), ['G', '', '', ''], [(16, 13), (6, 11), (13, 10)], [False, False, False, False], 36, False, [False, False, False, False], 3779, 'North', (14, 11))
Element 33: (0, (14, 11), ['', 'G', '', ''], [(15, 13), (6, 10), (14, 10)], [False, False, False, False], 34, False, [False, False, False, False], 3788, 'North', (14, 12))
Element 34: (0, (14, 12), ['', '', '', 'G'], [(15, 12), (7, 10), (15, 10)], [False, False, False, False], 32, False, [False, False, False, False], 3797, 'North', (14, 13))
Element 35: (0, (14, 13), ['', '', '%', ''], [(15, 11), (7, 9), (15, 9)], [False, False, True, False], 30, False, [False, False, False, False], 3806, 'West', (13, 13))
Element 36: (0, (13, 13), ['', '', '%', ''], [(15, 10), (7, 8), (15, 8)], [False, False, True, False], 28, False, [False, False, False, False], 3815, 'South', (13, 12))
Element 37: (0, (13, 12), ['%', '', '', ''], [(14, 10), (8, 8), (14, 8)], [True, False, False, False], 26, False, [False, False, False, False], 3824, 'South', (13, 11))
Element 38: (0, (13, 11), ['', '', '', 'G'], [(14, 11), (7, 8), (14, 9)], [False, False, False, False], 24, False, [False, False, False, False], 3823, 'South', (13, 10))
Element 39: (0, (13, 10), ['', 'G', '', ''], [(14, 12), (6, 8), (13, 9)], [False, False, False, False], 22, False, [False, False, False, False], 3832, 'West', (12, 10))
Element 40: (0, (12, 10), ['', '', '', ''], [(14, 13), (6, 9), (13, 8)], [False, False, False, False], 20, False, [False, False, False, False], 3841, 'North', (12, 11))
Element 41: (0, (12, 11), ['', '', '%', ''], [(13, 13), (5, 9), (13, 7)], [False, False, True, False], 18, False, [False, False, False, False], 3850, 'West', (11, 11))
Element 42: (0, (11, 11), ['', '', '%', ''], [(13, 12), (5, 10), (14, 7)], [False, False, True, False], 16, False, [False, False, False, False], 3859, 'South', (11, 10))
Element 43: (0, (11, 10), ['', '', '', ''], [(13, 11), (5, 11), (14, 6)], [False, False, False, False], 14, False, [False, False, False, False], 3878, 'South', (11, 9))
Element 44: (0, (11, 9), ['', '%', '', ''], [(13, 10), (5, 12), (15, 6)], [False, True, False, False], 12, False, [False, False, False, False], 3887, 'East', (12, 9))
Element 45: (0, (12, 9), ['', '', 'G', ''], [(12, 10), (5, 13), (16, 6)], [False, False, False, False], 10, False, [False, False, False, False], 3896, 'East', (13, 9))
Element 46: (0, (13, 9), ['', '', '', ''], [(12, 11), (4, 13), (17, 6)], [False, False, False, False], 8, False, [False, False, False, False], 3905, 'East', (14, 9))
Element 47: (0, (14, 9), ['', '', '', ''], [(11, 11), (4, 12), (18, 6)], [False, False, False, False], 6, False, [False, False, False, False], 3914, 'South', (14, 8))
Element 48: (0, (14, 8), ['', '', '', ''], [(11, 10), (4, 11), (18, 7)], [False, False, False, False], 4, False, [False, False, False, False], 3923, 'South', (14, 7))
Element 49: (0, (14, 7), ['', '', '', '%'], [(11, 9), (4, 10), (18, 8)], [False, False, False, True], 2, False, [False, False, False, False], 3932, 'South', (14, 6))
Element 50: (0, (14, 6), ['%', '', '', ''], [(10, 9), (4, 9), (17, 8)], [True, False, False, False], 0, False, [False, False, False, False], 3941, 'Stop', (14, 6))
Element 51: #0#
