Element 1: (2, (9, 9), ['F', '%', '.', '.'], [(18, 7), (10, 3), (12, 10)], [False, True, False, False], 98, False, [False, False, True, True], 19, 'West', (8, 9))
Element 2: (2, (8, 9), ['.', '.', '.', ''], [(18, 6), (11, 3), (13, 10)], [False, False, False, False], 96, False, [True, True, True, False], 1048, 'North', (8, 10))
Element 3: (2, (8, 10), ['.', '', '.', '.'], [(17, 6), (12, 3), (14, 10)], [False, False, False, False], 94, False, [True, False, True, True], 1087, 'East', (9, 10))
Element 4: (2, (9, 10), ['', '', '.', '.'], [(17, 7), (13, 3), (15, 10)], [False, False, False, False], 92, False, [False, False, True, True], 1126, 'East', (10, 10))
Element 5: (2, (10, 10), ['', '.', '.', '.'], [(17, 8), (13, 4), (16, 10)], [False, False, False, False], 90, False, [False, True, True, True], 1165, 'East', (11, 10))
Element 6: (2, (11, 10), ['', '.', '.', ''], [(16, 8), (14, 4), (16, 9)], [False, False, False, False], 88, False, [False, True, True, False], 2194, 'North', (11, 11))
Element 7: (2, (11, 11), ['.', '', '%', '.'], [(16, 7), (15, 4), (15, 9)], [False, False, True, False], 86, False, [True, False, False, True], 2233, 'East', (12, 11))
Element 8: (2, (12, 11), ['', '', '%', '.'], [(16, 6), (15, 5), (15, 8)], [False, False, True, False], 84, False, [False, False, False, True], 2272, 'East', (13, 11))
Element 9: (2, (13, 11), ['', '', '.', '.'], [(15, 6), (14, 5), (14, 8)], [False, False, False, False], 82, False, [False, False, True, True], 2311, 'East', (14, 11))
Element 10: (2, (14, 11), ['', '', '.', '.'], [(14, 6), (13, 5), (14, 9)], [False, False, False, False], 80, False, [False, False, True, True], 2350, 'East', (15, 11))
Element 11: (2, (15, 11), ['', '', '.', '.'], [(14, 7), (12, 5), (13, 9)], [False, False, False, False], 78, False, [False, False, True, True], 2389, 'East', (16, 11))
Element 12: (2, (16, 11), ['', '', '.', '%'], [(13, 7), (11, 5), (13, 8)], [False, False, False, True], 76, False, [False, False, True, False], 3418, 'North', (16, 12))
Element 13: (2, (16, 12), ['.', '', '.', '.'], [(12, 7), (11, 6), (12, 8)], [False, False, False, False], 74, False, [True, False, True, True], 3457, 'East', (17, 12))
Element 14: (2, (17, 12), ['', '%', '.', '%'], [(12, 6), (11, 7), (12, 9)], [False, True, False, True], 72, False, [False, False, True, False], 3496, 'North', (17, 13))
Element 15: (2, (17, 13), ['.', '', '%', '.'], [(12, 5), (12, 7), (11, 9)], [False, False, True, False], 70, False, [True, False, False, True], 3515, 'East', (18, 13))
Element 16: (2, (18, 13), ['', '%', '%', '%'], [(12, 4), (13, 7), (10, 9)], [False, True, True, True], 68, False, [False, False, False, False], 3544, 'West', (17, 13))
Element 17: (2, (17, 13), ['.', '', '%', ''], [(11, 4), (14, 7), (10, 10)], [False, False, True, False], 66, False, [True, False, False, False], 3553, 'West', (16, 13))
Element 18: (2, (16, 13), ['.', '', '%', ''], [(11, 5), (14, 8), (10, 11)], [False, False, True, False], 64, False, [True, False, False, False], 3572, 'West', (15, 13))
Element 19: (2, (15, 13), ['.', '.', '%', ''], [(10, 5), (15, 8), (10, 12)], [False, False, True, False], 62, False, [True, True, False, False], 3601, 'South', (15, 12))
Element 20: (2, (15, 12), ['.', '', '', ''], [(10, 6), (16, 8), (10, 13)], [False, False, False, False], 60, False, [True, False, False, False], 3630, 'West', (14, 12))
Element 21: (2, (14, 12), ['.', '', '.', ''], [(9, 6), (17, 8), (11, 13)], [False, False, False, False], 58, False, [True, False, True, False], 3659, 'North', (14, 13))
Element 22: (2, (14, 13), ['.', '', '%', ''], [(9, 5), (18, 8), (12, 13)], [False, False, True, False], 56, False, [True, False, False, False], 3688, 'West', (13, 13))
Element 23: (2, (13, 13), ['', '.', '%', ''], [(9, 4), (18, 7), (11, 13)], [False, False, True, False], 54, False, [False, True, False, False], 3707, 'South', (13, 12))
Element 24: (2, (13, 12), ['%', '', '', ''], [(8, 4), (18, 6), (10, 13)], [True, False, False, False], 52, False, [False, False, False, False], 3726, 'North', (13, 13))
Element 25: (2, (13, 13), ['', '', '%', ''], [(8, 5), (17, 6), (9, 13)], [False, False, True, False], 50, False, [False, False, False, False], 3745, 'West', (12, 13))
