Element 1: (0, (7, 9), ['.', '.', '.', 'F'], [(4, 3), (9, 10), (15, 13)], [False, False, False, False], 98, False, [True, True, True, False], 0, 'East', (8, 9))
Element 2: (0, (8, 9), ['', '.', '.', '.'], [(5, 3), (10, 10), (16, 13)], [False, False, False, False], 96, False, [False, True, True, True], 1029, 'East', (9, 9))
Element 3: (0, (9, 9), ['', '%', '', '.'], [(6, 3), (11, 10), (17, 13)], [False, True, False, False], 94, False, [False, False, False, True], 1068, 'East', (10, 9))
Element 4: (0, (10, 9), ['', '%', '', '.'], [(7, 3), (12, 10), (18, 13)], [False, True, False, False], 92, False, [False, False, False, True], 1107, 'East', (11, 9))
Element 5: (0, (11, 9), ['', '%', '', '.'], [(8, 3), (13, 10), (17, 13)], [False, True, False, False], 90, False, [False, False, False, True], 1136, 'East', (12, 9))
Element 6: (0, (12, 9), ['', '.', '', '.'], [(9, 3), (14, 10), (17, 12)], [False, False, False, False], 88, False, [False, True, False, True], 1175, 'East', (13, 9))
Element 7: (0, (13, 9), ['', '.', '', '.'], [(10, 3), (15, 10), (16, 12)], [False, False, False, False], 86, False, [False, True, False, True], 1214, 'East', (14, 9))
Element 8: (0, (14, 9), ['', '.', '', '.'], [(11, 3), (16, 10), (16, 11)], [False, False, False, False], 84, False, [False, True, False, True], 1253, 'East', (15, 9))
Element 9: (0, (15, 9), ['', '.', '', 'G'], [(12, 3), (16, 9), (15, 11)], [False, False, False, False], 82, False, [False, True, False, False], 2282, 'South', (15, 8))
Element 10: (0, (15, 8), ['.', '%', '', 'G'], [(13, 3), (16, 8), (15, 12)], [False, True, False, False], 80, False, [True, False, False, False], 2321, 'West', (14, 8))
Element 11: (0, (14, 8), ['.', '.', '', ''], [(13, 4), (17, 8), (14, 12)], [False, False, False, False], 78, False, [True, True, False, False], 2360, 'South', (14, 7))
Element 12: (0, (14, 7), ['.', '.', '', '%'], [(14, 4), (18, 8), (14, 13)], [False, False, False, True], 76, False, [True, True, False, False], 2399, 'South', (14, 6))
Element 13: (0, (14, 6), ['%', '.', '', '.'], [(15, 4), (18, 7), (13, 13)], [True, False, False, False], 74, False, [False, True, False, True], 2438, 'East', (15, 6))
Element 14: (0, (15, 6), ['', 'G', '%', '.'], [(15, 5), (18, 6), (13, 12)], [False, False, True, False], 72, False, [False, False, False, True], 2477, 'East', (16, 6))
