Element 1: (0, (13, 3), ['.', '%', '.', '%'], [(5, 2), (12, 13), (13, 13)], [False, True, False, True], 98, False, [True, False, True, False], 0, 'North', (13, 4))
Element 2: (0, (13, 4), ['.', '', '.', '.'], [(6, 2), (11, 13), (14, 13)], [False, False, False, False], 96, False, [True, False, True, True], 39, 'East', (14, 4))
Element 3: (0, (14, 4), ['', '%', '.', '.'], [(7, 2), (10, 13), (15, 13)], [False, True, False, False], 94, False, [False, False, True, True], 78, 'East', (15, 4))
Element 4: (0, (15, 4), ['', '.', '.', '%'], [(8, 2), (10, 12), (16, 13)], [False, False, False, True], 92, False, [False, True, True, False], 117, 'North', (15, 5))
Element 5: (0, (15, 5), ['.', '', '.', '%'], [(8, 3), (10, 11), (17, 13)], [False, False, False, True], 90, False, [True, False, True, False], 156, 'North', (15, 6))
Element 6: (0, (15, 6), ['.', '', '%', '.'], [(9, 3), (11, 11), (18, 13)], [False, False, True, False], 88, False, [True, False, False, True], 195, 'East', (16, 6))
Element 7: (0, (16, 6), ['', '%', '.', '.'], [(10, 3), (12, 11), (17, 13)], [False, True, False, False], 86, False, [False, False, True, True], 224, 'East', (17, 6))
Element 8: (0, (17, 6), ['', '%', '.', '.'], [(11, 3), (13, 11), (17, 12)], [False, True, False, False], 84, False, [False, False, True, True], 263, 'East', (18, 6))
Element 9: (0, (18, 6), ['', '%', '.', '%'], [(12, 3), (14, 11), (16, 12)], [False, True, False, True], 82, False, [False, False, True, False], 302, 'North', (18, 7))
Element 10: (0, (18, 7), ['.', '', '.', '%'], [(12, 4), (15, 11), (16, 11)], [False, False, False, True], 80, False, [True, False, True, False], 341, 'North', (18, 8))
Element 11: (0, (18, 8), ['.', '', '%', '%'], [(12, 5), (15, 12), (16, 10)], [False, False, True, True], 78, False, [True, False, False, False], 380, 'West', (17, 8))
Element 12: (0, (17, 8), ['.', '.', '%', ''], [(11, 5), (14, 12), (16, 9)], [False, False, True, False], 76, False, [True, True, False, False], 2399, 'South', (17, 7))
Element 13: (0, (17, 7), ['.', '', '', ''], [(11, 6), (13, 12), (16, 8)], [False, False, False, False], 74, False, [True, False, False, False], 2438, 'West', (16, 7))
Element 14: (0, (16, 7), ['%', '', '', ''], [(12, 6), (13, 13), (15, 8)], [True, False, False, False], 72, False, [False, False, False, False], 2467, 'North', (16, 8))
Element 15: (0, (16, 8), ['', '', '', ''], [(12, 7), (14, 13), (15, 9)], [False, False, False, False], 70, False, [False, False, False, False], 2486, 'North', (16, 9))
Element 16: (0, (16, 9), ['', '', '', '%'], [(13, 7), (15, 13), (15, 10)], [False, False, False, True], 68, False, [False, False, False, False], 2505, 'North', (16, 10))
Element 17: (0, (16, 10), ['', '', '', '%'], [(14, 7), (16, 13), (14, 10)], [False, False, False, True], 66, False, [False, False, False, False], 2524, 'North', (16, 11))
Element 18: (0, (16, 11), ['', '', '', '%'], [(14, 8), (17, 13), (14, 9)], [False, False, False, True], 64, False, [False, False, False, False], 2543, 'North', (16, 12))
Element 19: (0, (16, 12), ['', '', '', ''], [(13, 8), (18, 13), (13, 9)], [False, False, False, False], 62, False, [False, False, False, False], 2562, 'East', (17, 12))
Element 20: (0, (17, 12), ['', '%', 'G', '%'], [(12, 8), (17, 13), (13, 10)], [False, True, False, True], 60, False, [False, False, False, False], 2581, 'West', (16, 12))
Element 21: (0, (16, 12), ['', '', '', 'G'], [(12, 9), (17, 12), (12, 10)], [False, False, False, False], 58, False, [False, False, False, False], 2600, 'North', (16, 13))
